simu_idx,session_idx,lr
20,7,0.04823264470491887
20,8,0.05135462985139886
20,9,0.058554365021509285
21,0,0.09007447316415959
21,1,0.09192783410219144
21,2,0.08965712037313198
21,3,0.09179659902945567
21,4,0.0924259021996177
21,5,0.09141807182463166
21,6,0.0918319645853997
21,7,0.09115055869961575
21,8,0.09207854182370243
21,9,0.09373850505921705
22,0,0.01993865411039376
22,1,0.01804306997319753
22,2,0.02304912459309783
22,3,0.021786205957348908
22,4,0.021257665991487873
22,5,0.019255484003362154
22,6,0.027198725963119445
22,7,0.028130634554588526
22,8,0.028910936464695898
22,9,0.018709304824885625
23,0,0.021359674150089568
23,1,0.01828526797231981
23,2,0.01146919389733656
23,3,0.018065264102112788
23,4,0.01416066586244352
23,5,0.013608161845761038
23,6,0.02142035155708911
23,7,0.02157743074984579
23,8,0.01184372768406038
23,9,0.020404904326613238
24,0,0.017302726925668848
24,1,0.011065978441537047
24,2,0.010486528003725409
24,3,0.016730876705647376
24,4,0.01724474024512818
24,5,0.01684758229077144
24,6,0.009755815547729836
24,7,0.014257063317671915
24,8,0.01232561221528281
24,9,0.010699998287882885
25,0,0.2567588384717009
25,1,0.22492148494070233
25,2,0.25338504649988436
25,3,0.22227236161146657
25,4,0.258869907807718
25,5,0.22537577407615092
25,6,0.22756878706302425
25,7,0.22627994400176693
25,8,0.22335125837587336
25,9,0.25682060619637853
26,0,0.08802047984702291
26,1,0.08645284238659451
26,2,0.09074598261284128
26,3,0.0905451726747899
26,4,0.09573290069792072
26,5,0.08910312571666944
26,6,0.09070359035604982
26,7,0.0903517432699285
26,8,0.09087015552615216
26,9,0.09066505631194835
27,0,0.11725413625883087
27,1,0.11802118810585566
27,2,0.11710282884284678
27,3,0.11736879880173287
27,4,0.11738437429570912
27,5,0.11654877139019253
27,6,0.11810930356226226
27,7,0.11732826636341265
27,8,0.11678314884133549
27,9,0.11750007745799212
28,0,0.015560340918484622
28,1,0.01292856412226336
28,2,0.012435140042729855
28,3,0.014731269381712816
28,4,0.011502218065960924
28,5,0.013484130477906824
28,6,0.014434196584398186
28,7,0.015546254314546691
28,8,0.013023984767374815
28,9,0.015875099560454287
29,0,0.06832466927744245
29,1,0.020478446750719245
29,2,0.020477139578597623
29,3,0.04317844756796807
29,4,0.08445968543777431
29,5,0.023101985772572987
29,6,0.0593719111265101
29,7,0.02379962649256272
29,8,0.018929070866348794
29,9,0.0455948920778202
30,0,0.06350548427156366
30,1,0.06414596807765752
30,2,0.06569367764535042
30,3,0.06438852219827126
30,4,0.06540488244963838
30,5,0.06303771979432324
30,6,0.06316270751247499
30,7,0.06511373963978787
30,8,0.0643902234832083
30,9,0.06514984092893963
31,0,0.13913695777081397
31,1,0.13968745010494135
31,2,0.12276698564480258
31,3,0.14048214239693124
31,4,0.13998165697943463
31,5,0.1266523002214562
31,6,0.1382045979302733
31,7,0.13888522555188348
31,8,0.13957033884901587
31,9,0.1393619832381114
32,0,0.11311301302246775
32,1,0.11381384658245366
32,2,0.11733895862706938
32,3,0.11409037148095956
32,4,0.10012057185096448
32,5,0.11454629238959076
32,6,0.10916688473521773
32,7,0.11277172703886446
32,8,0.11288470675137514
32,9,0.10975049566323641
33,0,0.04934861095246193
33,1,0.043492169927854464
33,2,0.04814269242218459
33,3,0.04132503467679143
33,4,0.03367296724694847
33,5,0.053170661173855285
33,6,0.03905870195041979
33,7,0.044437045143764495
33,8,0.03741464409589811
33,9,0.0530972225736765
34,0,0.01739121125134142
34,1,0.013286725125597976
34,2,0.018609083650615015
34,3,0.014491606317321026
34,4,0.017460747534378172
34,5,0.013810683452790622
34,6,0.012285604363617598
34,7,0.01749295965054869
34,8,0.016271357558812368
34,9,0.016970911525669236
35,0,0.09958559040261775
35,1,0.09277710678695222
35,2,0.10776128685201129
35,3,0.08189212819897039
35,4,0.1049489891473098
35,5,0.08501578636967497
35,6,0.112070780278398
35,7,0.09822244908196694
35,8,0.07880836056372977
35,9,0.10869367424730815
36,0,0.09753875228178184
36,1,0.0899211235313082
36,2,0.09935845407331703
36,3,0.09877253974241487
36,4,0.09922342656367154
36,5,0.09540979705463065
36,6,0.09829392912989834
36,7,0.09570144667926143
36,8,0.09674652781726319
36,9,0.09920690159616503
37,0,0.008827524013429707
37,1,0.008310965714280905
37,2,0.020112790849033224
37,3,0.017580117633734935
37,4,0.008548111018974961
37,5,0.009065275384873037
37,6,0.02197023942658976
37,7,0.017562603308953605
37,8,0.014688531685064975
37,9,0.00798392272825286
38,0,0.01959480523326535
38,1,0.02183244628269558
38,2,0.015708604889690482
38,3,0.02526173223437547
38,4,0.01696710705253546
38,5,0.014732445213836909
38,6,0.015424506273011803
38,7,0.021129627198213402
38,8,0.020273774209703572
38,9,0.024152849292814013
39,0,0.059034924430337886
39,1,0.07760674842926747
39,2,0.06939479410208785
39,3,0.07002629555583464
39,4,0.08502475595725022
39,5,0.07927013041674233
39,6,0.08072261459472412
39,7,0.0801572880098385
39,8,0.05876345479477603
39,9,0.05464355196152487
40,0,0.22468840394988904
40,1,0.1824265736240993
40,2,0.18338067612544218
40,3,0.18428743587644777
40,4,0.17557295532492287
40,5,0.2204395011593796
40,6,0.22267729671213804
40,7,0.19233800195630024
40,8,0.19325988058077168
40,9,0.2205156887894652
41,0,0.005590697373523521
41,1,0.005708969441775979
41,2,0.006221185037976443
41,3,0.005245937666157617
41,4,0.005890895520997386
41,5,0.0053729300933329956
41,6,0.005278728575071884
41,7,0.005865184117394948
41,8,0.004979165689143608
41,9,0.00550564056547207
42,0,0.13250956495413468
42,1,0.03431326195662515
42,2,0.1435368362416645
42,3,0.048673024820131514
42,4,0.04741010869606585
42,5,0.1133196587262608
42,6,0.0478529954493871
42,7,0.12349484983321259
42,8,0.14131381070401772
42,9,0.10947333525288584
43,0,0.037020384081542776
43,1,0.047903985029277375
43,2,0.03436848160300717
43,3,0.03699146689413023
43,4,0.044852471054110436
43,5,0.039326344514420734
43,6,0.047379054970744905
43,7,0.03400426712980466
43,8,0.04323632186645949
43,9,0.03916363990560839
44,0,0.01972109330743709
44,1,0.01781874371050158
44,2,0.01490706610332161
44,3,0.01422570680963728
44,4,0.0129868073025277
44,5,0.02289612949658238
44,6,0.013054438578373606
44,7,0.019528393651180666
44,8,0.013765853416946616
44,9,0.01765972988172549
45,0,0.12967289753756814
45,1,0.12979880795213417
45,2,0.12962675037503218
45,3,0.12827194462621294
45,4,0.12928578171565666
45,5,0.1296800130839882
45,6,0.1282389316091204
45,7,0.12848311176115607
45,8,0.12941384085378146
45,9,0.12987184661219803
46,0,0.17779467933470822
46,1,0.17790172689489267
46,2,0.17729553761149766
46,3,0.1785442902157268
46,4,0.17789226812134695
46,5,0.1790018728344596
46,6,0.17127215836022633
46,7,0.1750936485715445
46,8,0.17980681321890127
46,9,0.17869608134931028
47,0,0.1380932126839154
47,1,0.17891057945400618
47,2,0.17090291943875716
47,3,0.17823435947552357
47,4,0.14502188771420713
47,5,0.13264719230720187
47,6,0.15436331456935581
47,7,0.14506948244509607
47,8,0.16777169642143974
47,9,0.1764342032114793
48,0,0.012743754352642998
48,1,0.011685227484883248
48,2,0.014754407424126712
48,3,0.012722675032863532
48,4,0.01559573327533996
48,5,0.013797716758928493
48,6,0.01022783281158593
48,7,0.013557552111121323
48,8,0.00933431814382832
48,9,0.0143483686389674
49,0,0.2764538545087311
49,1,0.2750241543182176
49,2,0.24551334603283953
49,3,0.23990323754217524
49,4,0.24550043047190792
49,5,0.27220028848255784
49,6,0.24220517751231171
49,7,0.24316801933496013
49,8,0.24364746147694966
49,9,0.24619785086492096
50,0,0.05117452737123321
50,1,0.05146802941418079
50,2,0.051910005121089
50,3,0.04833329156304907
50,4,0.05212243120746873
50,5,0.05397639987039965
50,6,0.0517181252951805
50,7,0.0517525582298186
50,8,0.05686550220546979
50,9,0.0582037299715448
51,0,0.020528246058366152
51,1,0.023955902710495802
51,2,0.020496537927256187
51,3,0.025779312386219423
51,4,0.020730779995916725
51,5,0.034197882248530535
51,6,0.026012739287482524
51,7,0.0202121015585469
51,8,0.02811276194442025
51,9,0.0229849594025217
52,0,0.0411777618769587
52,1,0.040965074637683535
52,2,0.04115019173068973
52,3,0.0412816255947903
52,4,0.04125173335540006
52,5,0.04139047185758785
52,6,0.04133702645378982
52,7,0.041225025026802156
52,8,0.041334597123933586
52,9,0.04141717731876368
53,0,0.29533269631776243
53,1,0.2815068403363977
53,2,0.27915365059610053
53,3,0.2733695469219409
53,4,0.27801933005906393
53,5,0.28193163615357103
53,6,0.2795580704879289
53,7,0.2769615868437018
53,8,0.29523019563037584
53,9,0.2794831178243247
54,0,0.02426213638566166
54,1,0.027689523239104053
54,2,0.026809853823893105
54,3,0.030481608099796456
54,4,0.02756803627178913
54,5,0.021999286802331788
54,6,0.02333670790856966
54,7,0.032264292136468246
54,8,0.032783262016777275
54,9,0.02186799549988805
55,0,0.09691850500193286
55,1,0.11953523865319042
55,2,0.05374200132931901
55,3,0.050696010344758666
55,4,0.14033040611776185
55,5,0.14846821683917236
55,6,0.13906357526810148
55,7,0.05760577523265449
55,8,0.13992793409421847
55,9,0.055904539822690634
56,0,0.09632812479977725
56,1,0.09642239466457644
56,2,0.0967730703477672
56,3,0.09705944463939638
56,4,0.09618164885924164
56,5,0.09662173650269644
56,6,0.09629377168299057
56,7,0.09659069126196315
56,8,0.09643325456463438
56,9,0.0967198411147575
57,0,0.06018188096719552
57,1,0.06388347842485394
57,2,0.06682073025414306
57,3,0.07578744421976308
57,4,0.05263182803508878
57,5,0.05940977116941881
57,6,0.07332638668680948
57,7,0.05426170897906169
57,8,0.058236240992853426
57,9,0.06627470933125343
58,0,0.05461997790746808
58,1,0.0534144200458194
58,2,0.0525294358340197
58,3,0.054913139908701905
58,4,0.05125917323487995
58,5,0.04880456943726817
58,6,0.04864624847088765
58,7,0.052610699178575235
58,8,0.05482782148137404
58,9,0.04501633171218594
59,0,0.05504035439727214
59,1,0.05521603815506912
59,2,0.055388206749081695
59,3,0.05501332858747296
59,4,0.05476821370576342
59,5,0.055372155913633245
59,6,0.055361277479392665
59,7,0.05544172882923712
59,8,0.05510345387405844
59,9,0.05467659482772171
60,0,0.06539519614758778
60,1,0.06542411630052995
60,2,0.06510588135851349
60,3,0.06536349680303366
60,4,0.06514171534320132
60,5,0.06391951104501212
60,6,0.06518081977585106
60,7,0.06477386440075446
60,8,0.06483929820928949
60,9,0.0646153536273975
61,0,0.017926767491997835
61,1,0.021695346374026845
61,2,0.013877994644259607
61,3,0.01930691572259494
61,4,0.015320125749773573
61,5,0.019210478538906513
61,6,0.018980661017047637
61,7,0.016907338299320666
61,8,0.01832949851344041
61,9,0.01703682579384762
62,0,0.01475638940801477
62,1,0.014875909960152969
62,2,0.014685456716850974
62,3,0.01541373677127272
62,4,0.013658061725448858
62,5,0.014555215797996752
62,6,0.013912886018915112
62,7,0.012950336347960648
62,8,0.01530947507034341
62,9,0.010808014463630214
63,0,0.05500616196183123
63,1,0.05495110995012994
63,2,0.05500276008861825
63,3,0.05481261347813667
63,4,0.05467796759733094
63,5,0.05482957113698506
63,6,0.054850546890139046
63,7,0.054949771476314704
63,8,0.054714823899775826
63,9,0.0549637885558407
64,0,0.007079791876887133
64,1,0.00706106221128447
64,2,0.006345154614369744
64,3,0.0069019956952376706
64,4,0.005330247337715479
64,5,0.007369467993799712
64,6,0.00583797501215832
64,7,0.006651722875150692
64,8,0.005059453455999809
64,9,0.00680833726700958
65,0,0.016222250145864592
65,1,0.011280058003977843
65,2,0.011873241385038836
65,3,0.014773704334475269
65,4,0.01313176212254677
65,5,0.013330353066287852
65,6,0.012040583301891667
65,7,0.015355110102809235
65,8,0.015213615477218615
65,9,0.013836029012932734
66,0,0.043297872701994616
66,1,0.043193535157057567
66,2,0.04322620561105519
66,3,0.04353139370790285
66,4,0.04306483992071177
66,5,0.043437823385356227
66,6,0.04348440501280212
66,7,0.04341511676428181
66,8,0.04345108207694975
66,9,0.0431708443881232
67,0,0.010697275261554487
67,1,0.012321890567737434
67,2,0.011452808002683515
67,3,0.013869133705713408
67,4,0.013308733878649889
67,5,0.015399038819435348
67,6,0.013151409785279355
67,7,0.01041056483492455
67,8,0.012829686840446575
67,9,0.010967082027895985
68,0,0.017014895453109153
68,1,0.021737652942345708
68,2,0.01872703543711348
68,3,0.015117469206299401
68,4,0.02978664149215928
68,5,0.017132426860964983
68,6,0.019079396835301958
68,7,0.028315388237208795
68,8,0.026033093856709294
68,9,0.031833000825385
69,0,0.05892890236048671
69,1,0.05800210296255387
69,2,0.0359219235168209
69,3,0.056330399780247835
69,4,0.043408390242589134
69,5,0.039727571350673105
69,6,0.05315363972861775
69,7,0.036780660552982486
69,8,0.03818464556660058
69,9,0.05540330477841575
70,0,0.03322028468422614
70,1,0.048612040200678046
70,2,0.04303661436328328
70,3,0.028981818647329224
70,4,0.04533982328982039
70,5,0.10713054064532489
70,6,0.10462496619734729
70,7,0.06298776924877532
70,8,0.025564014971753955
70,9,0.025987571791297775
71,0,0.3029477087594635
71,1,0.30248070098110447
71,2,0.3125651128507033
71,3,0.30182023063403124
71,4,0.3041461145571525
71,5,0.30543193742791686
71,6,0.30408277391445615
71,7,0.32013944690431545
71,8,0.30372423397546666
71,9,0.30312160204393007
72,0,0.03324805287944303
72,1,0.03899523388409776
72,2,0.05296339330235688
72,3,0.04641362613124776
72,4,0.05175454246611275
72,5,0.02941009656972787
72,6,0.03838014609796595
72,7,0.03544039122482086
72,8,0.042483815326710514
72,9,0.045959886156829666
73,0,0.07396823421535684
73,1,0.07829743968263375
73,2,0.07826992397874591
73,3,0.0779626268069145
73,4,0.07769621253482241
73,5,0.0783357876923984
73,6,0.07830050749920056
73,7,0.0775405766350852
73,8,0.07792189567372619
73,9,0.07789214055216746
74,0,0.19447180422151222
74,1,0.1128852555131634
74,2,0.1929741911674134
74,3,0.10536202000952154
74,4,0.19330982707233751
74,5,0.09374751060380146
74,6,0.2033650631591029
74,7,0.19522140841865412
74,8,0.11357633623074971
74,9,0.09778497903664823
75,0,0.026610433607196587
75,1,0.021060569590529862
75,2,0.022772513540482313
75,3,0.015184708103230402
75,4,0.01792215434501471
75,5,0.014604976347989145
75,6,0.018451171859022505
75,7,0.022111923728985048
75,8,0.02925182048945338
75,9,0.02764100172987056
76,0,0.029157789170731287
76,1,0.04117091834219402
76,2,0.0418216966260345
76,3,0.025448668428245072
76,4,0.040792587281842624
76,5,0.024584169005132966
76,6,0.022080136056876653
76,7,0.04080919900592285
76,8,0.03425168944314875
76,9,0.025655378143846982
77,0,0.04199483709483873
77,1,0.023389235268552338
77,2,0.038203173514164995
77,3,0.023913628109401914
77,4,0.025795194526688495
77,5,0.037713915456985804
77,6,0.02532731328268691
77,7,0.043342903369905546
77,8,0.046709261711642906
77,9,0.036285735119569014
78,0,0.05223162463318774
78,1,0.05540915528003996
78,2,0.06183749090753016
78,3,0.054080298151717415
78,4,0.049183072781816224
78,5,0.04461834844718378
78,6,0.061042201354849356
78,7,0.059164715348318686
78,8,0.04246236704335474
78,9,0.062222632252661114
79,0,0.038003326303020446
79,1,0.04143584266220477
79,2,0.04841968113861876
79,3,0.03906433405254769
79,4,0.050580540779007116
79,5,0.03720940983285986
79,6,0.04937886082129601
79,7,0.03133190839702628
79,8,0.03683398476227253
79,9,0.04417883387995902
80,0,0.013412824110771566
80,1,0.01476284591725625
80,2,0.01374875411730068
80,3,0.017122799831892268
80,4,0.01751227677863362
80,5,0.012475207834224317
80,6,0.01694521532303438
80,7,0.011990256325039276
80,8,0.016407767922804035
80,9,0.013124032366312606
81,0,0.07755002856607077
81,1,0.06741728057506292
81,2,0.0744576162770234
81,3,0.07025400491586321
81,4,0.07541473280889717
81,5,0.071971492869744
81,6,0.08362955951110985
81,7,0.07698331935419651
81,8,0.0675366285611881
81,9,0.0733923336382875
82,0,0.02145081881589634
82,1,0.012435011084959613
82,2,0.015046128978103906
82,3,0.015284927631026487
82,4,0.010061543277856981
82,5,0.01733931624340869
82,6,0.01005518139914865
82,7,0.014854881245296112
82,8,0.0099977128301102
82,9,0.010305433500310759
83,0,0.12406532545840565
83,1,0.12356920254912664
83,2,0.1307172705792169
83,3,0.12324948412633313
83,4,0.11145971728210831
83,5,0.11304296177823571
83,6,0.1151565627483302
83,7,0.1244256309369238
83,8,0.12243590543339983
83,9,0.12594992038599698
84,0,0.011013027332699848
84,1,0.007761191628837196
84,2,0.011409358850081909
84,3,0.012659984972980931
84,4,0.010508629160659855
84,5,0.01126225489593866
84,6,0.00823151427054721
84,7,0.008869727003121719
84,8,0.009949024567751985
84,9,0.010568074449066484
85,0,0.05035233682264259
85,1,0.12692083855829195
85,2,0.1319701178448583
85,3,0.05597864525628093
85,4,0.13427674999484254
85,5,0.13520350414000573
85,6,0.04605456757321426
85,7,0.12455275624638518
85,8,0.05752243264600547
85,9,0.10428679782323322
86,0,0.02055450712228295
86,1,0.017198225996080705
86,2,0.01990467888134557
86,3,0.02207939008590951
86,4,0.02294298985456119
86,5,0.021668804392920345
86,6,0.023333011767124937
86,7,0.0228770616251764
86,8,0.017401357641048106
86,9,0.017966252692590088
87,0,0.01737625184909231
87,1,0.009792676329269353
87,2,0.018575356781487053
87,3,0.011436825577288518
87,4,0.018572645285122414
87,5,0.013724450463423351
87,6,0.009818704918573472
87,7,0.021108877033870193
87,8,0.013655455285549305
87,9,0.016554175346001666
88,0,0.009023590771138647
88,1,0.010720927010357739
88,2,0.013871723473037726
88,3,0.01360896606488414
88,4,0.010802258952227023
88,5,0.007894432938351724
88,6,0.012400675520697816
88,7,0.009207540903461205
88,8,0.009525553931294374
88,9,0.011864899441043658
89,0,0.017944474149515145
89,1,0.017859653800534815
89,2,0.012910625796391833
89,3,0.015358146163771813
89,4,0.017856941624374997
89,5,0.013339329235852933
89,6,0.010414365447470542
89,7,0.011472932207342492
89,8,0.012722444352785812
89,9,0.0173305970217934
90,0,0.009373446071444344
90,1,0.012050072591913562
90,2,0.00925899591255262
90,3,0.011433269283135247
90,4,0.01174305692256312
90,5,0.008276180322814476
90,6,0.010864182475943807
90,7,0.00995465110978717
90,8,0.011866502059032733
90,9,0.012133665430480667
91,0,0.008347481229305351
91,1,0.005842085780930734
91,2,0.009654581006167917
91,3,0.008287100575879065
91,4,0.005226782482911389
91,5,0.0068474269379587395
91,6,0.008091472715206088
91,7,0.007553863524352976
91,8,0.00861594223942446
91,9,0.008391699524624902
92,0,0.04533761220960579
92,1,0.04495418149420603
92,2,0.04525324245753888
92,3,0.04509168230370818
92,4,0.04532611761810273
92,5,0.04538078987050009
92,6,0.04536414437383117
92,7,0.045479802018553325
92,8,0.04522209993360574
92,9,0.0454077910236455
93,0,0.127524551539861
93,1,0.12741384751621657
93,2,0.12689410076421087
93,3,0.12694815577838722
93,4,0.12749612027796997
93,5,0.1277114991223618
93,6,0.12725310638334478
93,7,0.12717098086440498
93,8,0.12747208464767276
93,9,0.1272521683162904
