simu_idx,session_idx,Kp,Ki,Kd,lamda
5,2,0.9999999999999843,0.9999649455108504,-0.27926284749387936,0.9838400855667667
5,3,0.9999516206358163,0.9999406083397259,-0.27988573940350275,0.9844751720932954
5,4,0.9999999994332819,0.9999432660431069,-0.2789577460340491,0.9823680635866102
5,5,0.9999999998876777,0.9999429428978932,-0.28244593100774357,0.9843516562402008
5,6,0.9999516208417174,0.9999999999999419,-0.27736435021999584,0.9840814284113115
5,7,0.9999516207715251,0.9999999999999918,-0.2770092192826867,0.984333570692965
5,8,0.9999985560016911,0.999938949376944,-0.2792579037147726,0.9843792574800111
5,9,0.9999999999345341,0.9999427033840059,-0.2785420774847987,0.9840634700315877
6,0,0.37157149338307105,0.9999540166528685,-0.0584452825970259,0.9893875390368987
6,1,0.3834262396819916,0.99999999999825,-0.06207328129666896,0.9871306242706216
6,2,0.39113324877974204,0.9999495122005239,-0.08549352750310844,0.9885401436960956
6,3,0.37198355175505476,0.9999986710103544,-0.05365540839503048,0.9890289968702994
6,4,0.3703382493821701,0.9999999999725158,-0.05451257327149087,0.9890193865910414
6,5,0.36757732513963,0.9999528587875595,-0.05398647780915357,0.9890955028148982
6,6,0.3857835633930071,0.9999554189485347,-0.060317456525665634,0.9889121353593813
6,7,0.3707201577227238,0.9999547186724813,-0.05533333180942876,0.9888147878365442
6,8,0.3716852518324402,0.9999999999999998,-0.06178631979337589,0.9868544270342015
6,9,0.38406388755601817,0.9999490611847227,-0.06149350819421398,0.9889629686773346
7,0,0.14055475831924163,0.8452480301613658,0.0277610131591873,0.9935392574459595
7,1,0.1415709282857268,0.8385841763527703,0.027343498122012252,0.9935152499066939
7,2,0.1414888778532131,0.855523754158479,0.026938183217420683,0.9935703116899502
7,3,-0.5455835360156261,0.9999401632528819,0.6250745437806418,0.990921515411375
7,4,0.13885166398151713,0.8507902781432033,0.028727800853656876,0.993399867190251
7,5,0.1391600284873064,0.8445608955246028,0.028618032049583804,0.9935078414737328
7,6,0.13974818405695394,0.8378019964811388,0.029015775272754694,0.9934599506457169
7,7,0.1468924286190034,0.8389916725712611,0.02488018574740387,0.9938896931179606
7,8,-0.5214401428568098,0.9999398329168137,0.57180081088897,0.9907142310866525
7,9,0.141640469995188,0.8547761141541974,0.026786368208980834,0.9936264218160373
8,0,0.07010346919893051,0.173970481260232,-0.010152903310616695,0.9991946914848611
8,1,0.06068090042977311,0.17241380420330024,-0.005457456700648168,0.999197953979119
8,2,0.06594376143308386,0.17512254746262865,-0.007493296190983707,0.9991975094946669
8,3,0.06427352334118593,0.1710412803509846,-0.0073734353068656356,0.9993101972839552
8,4,0.06887978555561731,0.17519841724622837,-0.009216477651235825,0.9992397245511806
8,5,0.0602973596464279,0.17374293197119864,-0.00531657768229516,0.9991809691581973
8,6,0.06753127620343961,0.17382191318424764,-0.009249273230932113,0.9992033618901957
8,7,0.06295935461243356,0.17289129802610367,-0.006593015001437404,0.9992276554453295
8,8,0.0627868530246781,0.17414095395033524,-0.006489098410365229,0.9991597623140042
8,9,0.06072656257088588,0.17259414308008322,-0.005284066589206057,0.9991948578594787
9,0,0.7012826663630388,1.0,-0.08221649849528839,0.9820553234285118
9,1,0.9999516218796769,0.9999999999999323,-0.24804718178939547,0.9839433412449519
9,2,0.9999999999997987,0.9999613966967721,-0.24557028806300285,0.9839092281684721
9,3,0.9999999758740027,0.9999999999997206,-0.21977844602659352,0.9674020659566869
9,4,0.9999959700377726,0.9999663293656529,-0.24871071370312522,0.9840433321152053
9,5,0.9999516206356492,0.9999632021732594,-0.2470106758596716,0.9839428302337436
9,6,0.9999556230444665,0.9999999999999586,-0.24640632429079418,0.9837651066241017
9,7,0.9999592307528927,0.9999999999999751,-0.24666755052864006,0.9838468935872444
9,8,0.9999999992533075,0.9999573377067036,-0.25250212016799706,0.9802682939227267
9,9,0.9999516206358124,0.9999516206402788,-0.24736281360721593,0.9839325675594173
10,0,0.06581977316340472,0.2637354304946907,0.0036320636761585532,0.9988052449675041
10,1,0.06594886092242146,0.2612501911072207,0.0033906027051008565,0.998983352442045
10,2,0.06304672513625956,0.26519927560989015,0.00534328646522116,0.9988099968417543
10,3,0.06481112210845015,0.2625629998316283,0.0041184419967801875,0.9988679091071783
10,4,0.06390325883219382,0.26173571699395476,0.004521377344365423,0.9987346055993619
10,5,0.06320069948319748,0.2624014262670018,0.005149733963915228,0.9988081218318301
10,6,0.07129529292274032,0.26000492802582276,0.0001760713072180566,0.9991103086671428
10,7,0.06258665581688644,0.2618274503270733,0.0051058664730243295,0.9988262964947089
10,8,0.21701114440957447,0.34251950592656283,0.09424194983588799,4.121136384938051e-05
10,9,0.06390384091249139,0.2638789548755497,0.004730003765454584,0.9987660627824315
11,0,0.9999999999996849,0.9999599632137561,-0.24172605371371894,0.9838243687422311
11,1,0.9999516206358022,0.9999613338509907,-0.24244021096775373,0.9837660143626034
11,2,0.9999999999997987,0.9999624920035903,-0.23984428789845205,0.9836308164029602
11,3,0.9999999998139527,0.9999433453034002,-0.23978386709489935,0.9837195644537319
11,4,0.9999999999997992,0.9999606934095577,-0.24174331936222015,0.983635406850186
11,5,0.9999516211467103,0.9999999999999596,-0.241371641566798,0.9834357566432428
11,6,0.9999516215882085,0.9999999999999104,-0.24434355029727622,0.9823140079750845
11,7,0.9999999998395266,0.999964022242726,-0.2423444262578531,0.9834176070109679
11,8,0.9999516215711397,0.9999999999999649,-0.24146332794064057,0.9834598800041462
11,9,0.9999516215389237,0.9999999999999362,-0.24083519204360018,0.9836272352524809
12,0,0.9818216402145307,0.9999486173884689,-0.29571230900093026,0.9854702799886752
12,1,0.9674502171619658,0.9999400726268539,-0.2859964497056527,0.9853177198155395
12,2,0.9684338906708146,0.9999397977117732,-0.2854842542803452,0.9852852521890214
12,3,0.9753545215080354,0.9999435624948548,-0.28848725128101,0.9855991952302302
12,4,0.982659710842,0.9999395542231104,-0.28758766205493475,0.9853091858947186
12,5,0.987329946603271,0.9999999999933868,-0.29404628322875986,0.9855173455176841
12,6,0.9676746403858922,0.9999368913473426,-0.28783414145384817,0.9841167719184577
12,7,0.9699477207633432,0.9999376911463302,-0.2854250042209482,0.9853638043961668
12,8,0.9915441085136005,0.9999999988255885,-0.30122072059592864,0.9854025221417928
12,9,0.9615850668728199,0.9999411115653843,-0.28187771232543357,0.9852936259923609
13,0,0.9999959789552677,0.9999999999977423,-0.1669752642394011,0.9876664569713411
13,1,0.9999516214487562,0.9999999999998983,-0.23568335799312137,0.9815649841844186
13,2,0.9999999999999407,0.999951621253648,-0.23595675041069755,0.9812622868952129
13,3,0.9999999980569688,0.9999516206355868,-0.23843215315278596,0.9811796713708003
13,4,0.9999999999998956,0.9999628076025608,-0.23797619147062582,0.9803613675719317
13,5,0.9999999999998888,0.999951621215072,-0.23550406106426286,0.9812790729580739
13,6,0.999956639134065,0.9999999999999729,-0.23882527069983045,0.9809406641673941
13,7,0.999999999999888,0.9999516206358138,-0.23578984495757796,0.9813813924957547
13,8,0.9999999999997793,0.9999516206358088,-0.2386248625815189,0.9809646574301248
13,9,0.22993971229114613,0.9999516257927443,0.49500147804691397,0.9792280491696117
14,0,0.07687224803747368,0.3204167097153849,0.006785775780539959,0.9984642276290453
14,1,0.07030700619470785,0.31948492282074675,0.009870701339550767,0.9982500635054848
14,2,0.07546049721822659,0.3236804530247453,0.007465875037825316,0.9983176918121557
14,3,0.07220591179256154,0.3211463339207122,0.009230581126193085,0.9981648535662653
14,4,0.07267147824286689,0.32361060863499436,0.008675460478946666,0.9983797980854385
14,5,0.07194024820536324,0.320043213647003,0.008783135339099309,0.9983542012539192
14,6,0.0719556144640676,0.32055738247770643,0.009333065484360158,0.998190295238353
14,7,0.07195719646532908,0.3179290063501746,0.008896800342478531,0.9981707254245409
14,8,0.0713011524799265,0.32414980406983157,0.00933827380923402,0.9983307672143087
14,9,0.07315508855591357,0.32025619647937026,0.008571808536705094,0.9982477885387567
15,0,0.6281111391631764,1.0,-0.1128525238266678,0.983449654199928
15,1,0.9999999999999438,0.9999658028091832,-0.3098736197527973,0.9857228117333873
15,2,0.5049827688065871,1.0,-0.047255060065043486,0.9824326526702417
15,3,0.9999999999999114,0.9999655220413084,-0.3116584453747823,0.9862220562692747
15,4,0.8833830800507071,0.9999425266836236,-0.25055847025043904,0.9857481008076644
15,5,0.9019178342920546,0.9999349109917405,-0.259267285837428,0.9855897222221711
15,6,0.9028787474450318,0.999999999999427,-0.2570880046693271,0.9854669223930472
15,7,0.7896520752657947,0.9999999999998435,-0.1993696749526963,0.9845710888130533
15,8,0.49345300608737874,1.0,-0.03856874371622143,0.9824324421746858
15,9,0.8948444572765127,0.9999382166702423,-0.2566477740222606,0.9856458773826897
16,0,0.9999999981803689,0.9999616074135163,-0.2623113387964749,0.9832039229714901
16,1,0.8615686939502544,1.0,-0.18702615792061453,0.9820823608772233
16,2,0.9999999998854219,0.9999562997112104,-0.26246201804613395,0.9831413721968667
16,3,0.9999999999898307,0.9999640341078835,-0.2670130939804759,0.982793886813153
16,4,0.9999738313176388,0.9999648835352292,-0.26190819608116267,0.9832162874419356
16,5,0.9999999992119464,0.9999482791236156,-0.2658630171904542,0.9791171309510456
16,6,0.9999999807982716,0.9999999999998708,-0.23428149130524592,0.9676287627208107
16,7,0.9999999999999023,0.9999649323648054,-0.2623110690520669,0.9834796892493037
16,8,0.9999999999998197,0.9999644746758832,-0.2624065180693504,0.9829896009656574
16,9,0.6919370111794746,1.0,-0.09761046660118064,0.9801341847421131
17,0,0.12347524558959357,0.6134963378713224,0.014194660441852022,0.9964231795397175
17,1,0.12536410552934515,0.6161822923365189,0.011964967233006893,0.996384777948479
17,2,0.12611528196487706,0.6177853796299059,0.011741864990141229,0.9963919210416434
17,3,0.125137572609895,0.6234789298969883,0.01360436708031978,0.9965113678557078
17,4,0.12638726674005077,0.61541023287596,0.012455431338224287,0.9965293479769379
17,5,0.12107333586945654,0.6234221067623632,0.015120484962476007,0.9964246031143984
17,6,0.1286664428587439,0.6166763938145678,0.010976404591141917,0.9967789221626774
17,7,0.12943485565687926,0.622422834717467,0.01152378650932542,0.9965854949471201
17,8,0.12419182705639586,0.6209546211523671,0.013437136309790139,0.9963380268480012
17,9,0.12268279174294755,0.6197472402200145,0.014660894085556524,0.9964810719017269
18,0,0.1846744237567103,0.9999439655145934,0.021023812136411416,0.9914029610728561
18,1,0.1868315465784369,0.9999420044565752,0.01985601152806785,0.9913456980927987
18,2,0.1811974341195433,0.9999437949385516,0.023216110706977593,0.9908564841717794
18,3,0.19324577992877615,0.9999988710493098,0.011488225926914111,0.9910804404396385
18,4,0.18643908562502542,0.9999999999972685,0.020244473975623963,0.9910103972696556
18,5,0.18515905919425132,0.9999999999578163,0.020173047145726427,0.9913222347048227
18,6,0.1866867835489694,0.9999988186388469,0.020307446817448605,0.9914991199187808
18,7,0.18483170404159638,0.9999432147357755,0.0213411304021695,0.9910207806231118
18,8,0.1743281268931735,0.9999999999981196,0.026101861931679203,0.9908555291338703
18,9,0.21234211750302776,0.999999944132942,0.007862890926670781,0.9912400973346931
19,0,0.30036188747224657,0.9999999961851054,-0.031209433410272148,0.9915160284643151
19,1,0.30303091998535703,0.9999537044441877,-0.03304648481935537,0.9912050773234391
19,2,0.30813817237353885,0.9999538022013055,-0.03504523124855977,0.9912180855786302
19,3,0.3498033370034795,1.0,-0.04429329882082328,0.991580317553169
19,4,0.3186004142666888,0.9999999999999684,-0.0401484388659203,0.9912697637007962
19,5,0.3143900320122581,0.9999571041830276,-0.03818981887323897,0.9911940149125598
19,6,0.33878366654644204,0.9999999999999176,-0.05176545629649854,0.9915235073794826
19,7,0.29441828229549033,0.9999999999962934,-0.027304821239887027,0.9911462947053284
19,8,0.328007361529794,0.9999559281443796,-0.0741569167531464,0.9916935841446397
19,9,0.32137785393894963,0.9999541806268117,-0.04152040205487791,0.9913941441068586
20,0,0.9917355437212981,1.0,-0.22600607533294884,0.9824308382614485
20,1,0.9999999996783099,0.9999516094822571,-0.2299954931739679,0.9827723376181955
20,2,0.9999516206358217,0.9999516206518573,-0.22944969697890338,0.982601108638982
20,3,0.9999999999997793,0.9999516206358109,-0.2299732881323975,0.9826984337962539
20,4,0.9999991598369128,0.9999519108308395,-0.2411779473850567,0.9824583708426522
20,5,0.9999999971841358,0.9999516198812202,-0.23279967472038726,0.9809970928020632
20,6,0.999951623589647,0.9999999999998944,-0.2295102118293817,0.9822484603136019
20,7,0.9999999999998475,0.9999516211481893,-0.22857493490874511,0.9826647000870069
20,8,0.9999588367670744,0.9999999999999527,-0.2291572719566347,0.9823306623350956
20,9,0.999999999999914,0.9999516207330834,-0.23012730566511527,0.98296692628445
21,0,0.13839051093117632,0.8189263679831433,0.026425845999215842,0.9936612641926509
21,1,0.14291006572322748,0.8163284695073747,0.024100084403002448,0.993836849492581
21,2,0.1396035460785188,0.8198021178498865,0.026214079318022804,0.9937842131583474
21,3,0.14617581090362314,0.8204778077279302,0.021174563832159626,0.9940450870160635
21,4,0.1473069093595504,0.8104458076988713,0.02162708199466621,0.9941738843581885
21,5,0.1421616879049738,0.819268286404534,0.023432266604081136,0.9937721672452589
21,6,0.13789967041984214,0.8180569564837922,0.026152160284873445,0.9937307166374075
21,7,0.13680950732401387,0.8135957486515868,0.02724447677974471,0.99379238365439
21,8,0.14435958930187484,0.8209426638249772,0.023785938629830878,0.99394351715904
21,9,0.13898345454921976,0.8137529583207531,0.026092072825040297,0.9938111175790504
22,0,0.13319806254970976,0.6929409587338725,0.017794240057035643,0.9952272697175979
22,1,0.13573231394323393,0.6915477800627879,0.01693512320244573,0.9954529995286301
22,2,0.13730778032521784,0.6908634977664515,0.015898802243236837,0.9954086043411052
22,3,0.1345074666278873,0.691370423600382,0.016871198171050567,0.9953752855560165
22,4,0.13629338962072962,0.6969384967543683,0.01557475485138599,0.9952867003157649
22,5,0.13409850246324212,0.6918532623526257,0.017211973977200055,0.9952516932393112
22,6,0.1376644613054144,0.6899069727293342,0.015293081731255102,0.995304382073494
22,7,0.13936270951296764,0.6943120167683736,0.014405982244928468,0.995507765461603
22,8,0.135486620289047,0.6921807490306157,0.016489311690766856,0.9952412826409983
22,9,0.13584334161237213,0.6862033507671106,0.016386419981111545,0.9954798893354708
23,0,0.4204800678722781,0.9999999999926347,-0.08581679472115539,0.9904923029850464
23,1,0.4767041451163651,0.9999999999999455,-0.11001099363904883,0.9894233353018633
23,2,0.40091503728972006,0.9999619192188975,-0.07041632207172849,0.9890419750510856
23,3,0.3886881495210726,0.9999997383842405,-0.06421524811328722,0.9889101207135176
23,4,0.381701430559785,0.9999670459787781,-0.06048624312747965,0.9890762892951593
23,5,0.8097636825579084,0.9999999998891816,-0.38389727077221797,0.9913830764297624
23,6,0.40492929652876314,0.999960239586682,-0.08441436141313485,0.9893575583880962
23,7,0.5147318885893734,0.999999995147009,-0.21481313875679406,0.9896115218585915
23,8,0.401703578510426,0.9999490702255521,-0.09099107954473311,0.9873210425140634
23,9,0.389375873175824,0.9999999973700354,-0.06519279378785506,0.9892308626543201
24,0,0.11671904688359586,0.626913313895467,0.018489385113863242,0.9961549426218307
24,1,0.11631947649443802,0.6262911742263823,0.017862013964471814,0.9961967940892685
24,2,0.11496585767559618,0.6282102643856377,0.01980868663537269,0.9959620727892644
24,3,0.11513556496905636,0.6274951765000992,0.019633984351438222,0.9959926315483351
24,4,0.1135538380170488,0.629036975641001,0.019521444730143,0.995932773637277
24,5,0.11881560861583121,0.62386232547906,0.016814890767178438,0.9960834964924999
24,6,0.11208390335524505,0.629670061583888,0.020362431029016907,0.9960122246968192
24,7,0.1130010107177321,0.6222009212054336,0.02039790630602206,0.9959335063286004
24,8,0.11571071901922853,0.6281734636351942,0.018637616732996434,0.9958712464538086
24,9,0.11618474232257925,0.6308412293120937,0.01836168556806741,0.996069575355933
25,0,0.9999996275626372,0.9999419319902727,-0.29595172594872515,0.9854570452699235
25,1,0.9999997252051687,0.999942333874116,-0.2849999823012111,0.9877191097930883
25,2,0.9905860099959659,0.9999424613410801,-0.29607502497352267,0.9854152499246204
25,3,0.9999999999999868,0.999942047984471,-0.30039887836250384,0.9850152733032753
25,4,0.9877924002671614,0.9999420629506748,-0.29464427434134205,0.985696875205801
25,5,0.9853469345450565,0.9999424131755638,-0.29292526183736367,0.9857490185559717
25,6,0.9999999999719926,0.9999642610044015,-0.3037021988968987,0.985365335950615
25,7,0.9651267970655035,0.9999999999999789,-0.28337661272096476,0.9854499924794984
25,8,0.9999999999875357,0.9999418362011975,-0.3003998721601391,0.9857503246617904
25,9,0.9234406856095942,0.9999998665753104,-0.26097728163665335,0.9851666755231542
26,0,0.5259267638485083,0.9999999999999103,-0.09298739196787337,0.9867716319872328
26,1,0.6958724206890595,0.999999998287862,-0.18618494155062043,0.987834704537653
26,2,0.7178023297434881,0.9999407697782619,-0.19633489027166834,0.9875724692357367
26,3,0.4889241349718553,1.0,-0.07406704313885144,0.9857604786042717
26,4,0.7139315118317918,0.9999385847505528,-0.1930613534749494,0.9879225857891312
26,5,0.7195925210143559,0.9999392976967914,-0.19705599086807946,0.9875976491937596
26,6,0.9066854138100203,0.9999375367928337,-0.34648419388682355,0.98865870556919
26,7,0.7121492627303126,0.9999393310856713,-0.19367347205691143,0.9875870584688631
26,8,0.712836527857792,0.9999381438339243,-0.19266060464473475,0.9879695527545848
26,9,0.7118400471374954,0.9999999999999342,-0.19740773900136424,0.9878665079332765
27,0,0.059781678827046936,0.13866056016960976,-0.010270714496109973,0.9993793297032564
27,1,0.0654509590624888,0.13981518029110668,-0.012898598485153366,0.9994072046248669
27,2,0.057810643532880596,0.13871679032061823,-0.009312353693479639,0.9992843218423805
27,3,0.0592165946059629,0.13920666867393053,-0.00985930686574555,0.9993457025656922
27,4,0.05307479477360143,0.13736192883551357,-0.006974546034909503,0.9992889987693725
27,5,0.06216871938872328,0.1382901063979499,-0.011448016455282511,0.9994793745044638
27,6,0.06338174370087996,0.13944544701624623,-0.012102903423612026,0.9993199823224699
27,7,0.06263995140528233,0.13969826294927717,-0.01175851099358645,0.9993237325983386
27,8,0.06379218108928833,0.13909032001247884,-0.012046287462768696,0.9994079753070977
27,9,0.054298998559130104,0.13805263561720707,-0.007332999506477844,0.9993546339696187
28,0,0.08859228680739964,0.36833872828007846,0.0019192297061047816,0.9978364995272174
28,1,0.09011213679093028,0.36959722563506137,0.0020105249808288683,0.997800931551905
28,2,0.08609614121821231,0.3684127549763545,0.0034755226119912337,0.9978495285160981
28,3,0.08641085678869695,0.3652563411131446,0.0034550698631039705,0.9978272452173452
28,4,0.08823412828779571,0.3615913638007747,0.0021623820234545413,0.9978906809484888
28,5,0.08404583443463956,0.3654880041745592,0.004522537071940622,0.9978098833318721
28,6,0.08821323369730862,0.3636335637704667,0.0022819087393933456,0.9977832321231503
28,7,0.08783529858988204,0.35950986526779727,0.0021886594096185183,0.9979258523933706
28,8,0.08528177174065972,0.3619894116500971,0.0037041180923024298,0.9978627788215407
28,9,0.08723609687227647,0.36925760103689015,0.0023675709180144833,0.9978493352798598
29,0,0.4753087950481893,0.9999420404525714,-0.09922993726185178,0.9892632103792098
29,1,0.4950437144237883,0.9999999676457028,-0.11037355162079708,0.989609287996205
29,2,0.48087369039966904,0.9999999983862158,-0.1025597317990572,0.9907419982228787
29,3,0.46284863067386656,0.999945656221337,-0.09394744127710548,0.9891278116861879
29,4,0.47032450525130315,0.999999999999932,-0.09679140363130953,0.9890508712795253
29,5,0.6641634713818763,0.9999999384191947,-0.30738061825306845,0.9904844436730744
29,6,0.47920452479954134,0.9999999999999499,-0.09888736818469426,0.9891542460184601
29,7,0.4743175518723137,0.9999368312488932,-0.10068386046437297,0.9890750229306712
29,8,0.4689831512188174,0.9999452484954965,-0.09072184833560018,0.9905088041281306
29,9,0.24030191007549379,0.9999999999999969,0.0255525585623351,0.9875418035477916
30,0,0.14607816796053297,0.9080955027598476,0.030401004066593053,0.9927067722487878
30,1,0.1426080119785071,0.9184999980962506,0.03116717037009128,0.9926602956992324
30,2,0.14496276110949127,0.9125359246792221,0.029974130869493836,0.9926936653691346
30,3,0.14180711819522315,0.9099229908974,0.0320191740746971,0.9925558822302544
30,4,0.14421008741990685,0.9075902636746292,0.030320397555929492,0.9927180869627724
30,5,0.14654226955483937,0.8990502236623471,0.029894137400339967,0.9928707881850787
30,6,0.14840820907023886,0.9169998880102329,0.027470350245334556,0.9928538421630286
30,7,0.14115485286788637,0.9235429246155858,0.03414886443541961,0.9925071017742814
30,8,0.14820500161852182,0.9082458898917584,0.028766495838624232,0.9927626686760199
30,9,0.14482009399609147,0.9221961280928319,0.02946721309142327,0.9927814669009978
31,0,0.9999999999998959,0.999968016772648,-0.24764192189756284,0.9806132732123665
31,1,0.9999999999998885,0.9999516206358142,-0.2482480584968323,0.9806581949989444
31,2,0.9999516206358109,0.9999516206358109,-0.24819103318414568,0.9808817152690306
31,3,0.9999999987682673,0.9999516206168662,-0.25345834505832204,0.9741587909507209
31,4,0.9999516206357768,0.9999516206357955,-0.24813056344462503,0.9810220896958707
31,5,0.9999710183632925,0.9999995511594234,-0.24952700198017536,0.980775383394481
31,6,0.9999999991202163,0.9999516205590794,-0.25390379226909926,0.9751415084767834
31,7,0.9999999999996978,0.9999516206358112,-0.24562483295636628,0.9810018276012294
31,8,0.34366680595906146,0.9999516338953642,0.36332931065546553,0.9781486809171079
31,9,0.999999998028614,0.9999516206356853,-0.2484773966104169,0.9809336028494922
32,0,0.5126142436167652,0.9999395304366752,-0.11507708028450267,0.9876656759910848
32,1,0.5122028593436089,0.9999999986810302,-0.11019841857966307,0.9870145179448453
32,2,0.6791707167054296,0.9999998027081247,-0.30015456686832054,0.9889287931057521
32,3,0.5965558642556915,0.9999999980024546,-0.23936677797207903,0.9881264391318603
32,4,0.5351676493462072,0.9999384638274635,-0.14992145902308693,0.9897931508053183
32,5,0.5619540373849721,0.9999999982197029,-0.156313333676359,0.9883311369870391
32,6,0.6694115553065991,0.9999999926888765,-0.2789863775013491,0.9887383565765092
32,7,0.49917559741886763,0.9999559843748967,-0.10863903762145019,0.9874665208664033
32,8,0.48547936403974506,0.9999999969428452,-0.09743007958528954,0.9876800516255169
32,9,0.502883343675156,0.9999391351790293,-0.12626923043992308,0.9878831172402015
33,0,0.6175637885735723,0.9999999965659542,-0.20041474885383537,0.9904131470235019
33,1,0.49702549958325387,0.99993968792392,-0.10676166147799548,0.988367667049942
33,2,0.5023896044743331,0.9999398011867043,-0.10901324765376942,0.9879944684943784
33,3,0.507993937067918,0.9999387611470009,-0.11165880980687697,0.9885362948249169
33,4,0.5034243071495956,0.9999996811870442,-0.11007662083025381,0.988101887208119
33,5,0.5156899920624961,0.9999388847690265,-0.1151562312225466,0.988489762046727
33,6,0.5030990498859328,0.9999393825794239,-0.10972113369717626,0.9885022247895544
33,7,0.5077220611737414,0.9999390766909785,-0.11162052655096792,0.9883589636952341
33,8,0.5039226767071283,0.999939816852659,-0.11008579574699992,0.9887534685251422
33,9,0.5052616029636778,0.9999999925085354,-0.11024267045741017,0.9888027817259245
34,0,0.05185001898570107,0.13381352031862265,-0.006883549277567256,0.9994440361850581
34,1,0.05098057125570564,0.13434914493574746,-0.006137917894111514,0.9994677619148561
34,2,0.05206633536120621,0.1324840330518293,-0.006815022277922218,0.9995888813989219
34,3,0.048946172043187575,0.13491104994083447,-0.004822958538260945,0.9994333572554857
34,4,0.049477447172488594,0.1331558878282277,-0.005214866743566135,0.9994198871423461
34,5,0.04924527419066936,0.1339079345839185,-0.0056975849390198015,0.9994360983156808
