simu_idx,session_idx,lr
17,8,0.04887845026205103
17,9,0.04990860424261649
18,0,0.0435430717350085
18,1,0.04120928503852346
18,2,0.041788093252632226
18,3,0.040080283332940905
18,4,0.04179424006440944
18,5,0.04158749485327319
18,6,0.04212806682570927
18,7,0.042341187915430956
18,8,0.04228123416368453
18,9,0.04095707384903388
19,0,0.05293759115925281
19,1,0.05220895938038529
19,2,0.0509429056355441
19,3,0.04783250772020057
19,4,0.051414186700496294
19,5,0.0523650097206705
19,6,0.05008850102339378
19,7,0.051276293227939106
19,8,0.05021637485792927
19,9,0.05078081847290419
20,0,0.05646813728914535
20,1,0.05579775582819819
20,2,0.054659903320841925
20,3,0.051894795962882934
20,4,0.057647225257179746
20,5,0.05474406445786026
20,6,0.05448166331050949
20,7,0.05752689122642117
20,8,0.05770115131702106
20,9,0.05662923388708036
21,0,0.04478204158830245
21,1,0.04407564668307822
21,2,0.045354464125612746
21,3,0.04449705526024153
21,4,0.04316277176511762
21,5,0.04303321039061118
21,6,0.04392830925967906
21,7,0.04528680174580775
21,8,0.045862873560806885
21,9,0.04381107289135172
22,0,0.03308050012100445
22,1,0.03261665770201871
22,2,0.03292223026071575
22,3,0.03176723866592214
22,4,0.0328334837107958
22,5,0.032755381293758594
22,6,0.0322227059686558
22,7,0.033270050973687265
22,8,0.03366737906620531
22,9,0.03411653397637636
23,0,0.04788433738889496
23,1,0.04733115371810853
23,2,0.04668669381065177
23,3,0.04945092970932802
23,4,0.04791303089414327
23,5,0.04762567126491774
23,6,0.04604366736223425
23,7,0.04929300960143022
23,8,0.048347482735190205
23,9,0.04643506860881178
24,0,0.06446804877073897
24,1,0.0633100853933937
24,2,0.0623207903837433
24,3,0.06355444918514487
24,4,0.06528240936175389
24,5,0.06416343122021564
24,6,0.061999829334711716
24,7,0.06452072127321788
24,8,0.06221203248217115
24,9,0.06323381791746101
25,0,0.05014690168707427
25,1,0.051370097450658965
25,2,0.05147014478727968
25,3,0.05158816594935476
25,4,0.050647093894219015
25,5,0.047862578089910054
25,6,0.051340067879044785
25,7,0.05009775761431118
25,8,0.049827802283293844
25,9,0.04569751775686793
26,0,0.05657411150002863
26,1,0.05923683300473016
26,2,0.059234520127426186
26,3,0.058282143753190255
26,4,0.06020271047089762
26,5,0.057864204515878766
26,6,0.05538794278162555
26,7,0.055747417126857324
26,8,0.05957633530155888
26,9,0.0540298080078383
27,0,0.051297814899091736
27,1,0.04732283436570386
27,2,0.050902126771881884
27,3,0.049116974309953744
27,4,0.04783905190701107
27,5,0.04908336632962546
27,6,0.04855391964113533
27,7,0.04821164830458815
27,8,0.05009883339815904
27,9,0.04837652828332171
28,0,0.058747803603706315
28,1,0.0573199366209443
28,2,0.05715789381594512
28,3,0.05424128279489639
28,4,0.056901260799727404
28,5,0.058264711594400984
28,6,0.056475921321719524
28,7,0.05845840214772729
28,8,0.05904486089570877
28,9,0.056653911322816955
29,0,0.042796503822371254
29,1,0.04293129537879351
29,2,0.04398933787570677
29,3,0.04339787832418849
29,4,0.043663065656809774
29,5,0.04342236624332788
29,6,0.04261859199912553
29,7,0.04383871519499746
29,8,0.04094589988683366
29,9,0.042643061821098546
30,0,0.043369415012588404
30,1,0.044188942672726446
30,2,0.043405617454182706
30,3,0.044346014744213395
30,4,0.043138831961892145
30,5,0.04448443407330766
30,6,0.04440972673553008
30,7,0.04353163802423022
30,8,0.043787842735088185
30,9,0.04373590087385101
31,0,0.054150694335394926
31,1,0.053009353383230796
31,2,0.050982859078703396
31,3,0.05379867479224873
31,4,0.0526505043879414
31,5,0.05418170216855348
31,6,0.0542347810929086
31,7,0.054897890221915324
31,8,0.053948312011133426
31,9,0.05634689644304727
32,0,0.04281952336258341
32,1,0.04397741809075811
32,2,0.043997558512147615
32,3,0.04356964678411752
32,4,0.042601283386638246
32,5,0.044452461831162006
32,6,0.046585520808084493
32,7,0.04289763895480478
32,8,0.04283980608515287
32,9,0.045136182497052944
33,0,0.04314236340838488
33,1,0.0460254548758974
33,2,0.04352978572668276
33,3,0.04448956694350805
33,4,0.04724769601820331
33,5,0.04571366688562252
33,6,0.045410515565477705
33,7,0.044574564632566156
33,8,0.041766232446370934
33,9,0.04750707526527427
34,0,0.053313332285169795
34,1,0.05256430955343267
34,2,0.05051528192699063
34,3,0.05395298047685433
34,4,0.054573523020723616
34,5,0.05272930380315012
34,6,0.05477551887264674
34,7,0.05102467051214413
34,8,0.051996237951150215
34,9,0.05055641635266702
35,0,0.03494460653140191
35,1,0.03488922817815151
35,2,0.03459721730309232
35,3,0.035846844799626534
35,4,0.0355688014197552
35,5,0.035089241453172645
35,6,0.03555408322213388
35,7,0.035115202815201314
35,8,0.03634826535128642
35,9,0.03624673378815758
36,0,0.04931174237522966
36,1,0.04942667407059206
36,2,0.05176917609283686
36,3,0.049260541854390334
36,4,0.04974790053002918
36,5,0.05133646504300265
36,6,0.049728408025861336
36,7,0.04671309560244689
36,8,0.050958032856133914
36,9,0.04836609552658981
37,0,0.06572084962885781
37,1,0.0634785007696581
37,2,0.06683346761390456
37,3,0.06665651836067751
37,4,0.06517909194822591
37,5,0.0665982865852407
37,6,0.06414071907894925
37,7,0.06808202117778821
37,8,0.06754796975863132
37,9,0.06696058700485245
38,0,0.052524416898858145
38,1,0.050510555864914784
38,2,0.0500880916637519
38,3,0.05026012921826206
38,4,0.051144921367377666
38,5,0.04932452680391935
38,6,0.050398121927325776
38,7,0.05044415932316599
38,8,0.05052406969071471
38,9,0.052707572898633884
39,0,0.041345918813137934
39,1,0.04215413450859348
39,2,0.04188613084137146
39,3,0.040806104403185904
39,4,0.040497059091856864
39,5,0.04172956360551713
39,6,0.04308449254474984
39,7,0.03948009289641269
39,8,0.041932896381884535
39,9,0.04304039697871612
40,0,0.05728003294599133
40,1,0.05444871238584518
40,2,0.05910371652186123
40,3,0.05776641843674432
40,4,0.05494734953904143
40,5,0.055693094014583215
40,6,0.05422222851128693
40,7,0.05285782528111397
40,8,0.05713589948329516
40,9,0.05321568107792907
41,0,0.06462289978065154
41,1,0.06472863787756504
41,2,0.06528998641068114
41,3,0.06145510253520499
41,4,0.06582132257442941
41,5,0.06465539550911967
41,6,0.0652550115111499
41,7,0.06162570419070674
41,8,0.06131747972585531
41,9,0.06108221149790391
42,0,0.055669882151016696
42,1,0.056422711271176186
42,2,0.05102266158855687
42,3,0.052015641104550196
42,4,0.055011769422399284
42,5,0.054367635443744976
42,6,0.05576043072393015
42,7,0.05549490905972314
42,8,0.0574551617491605
42,9,0.05598314167741389
43,0,0.03781001447440187
43,1,0.03769746425196684
43,2,0.037059225598880134
43,3,0.03690389747650902
43,4,0.036262514384111315
43,5,0.037074988692224566
43,6,0.03632053037667793
43,7,0.036104939935015366
43,8,0.03651723378765792
43,9,0.03742924588180985
44,0,0.040951116405868404
44,1,0.04230577878351146
44,2,0.04195324416773006
44,3,0.04083720702477331
44,4,0.03959190133045102
44,5,0.042812312433612484
44,6,0.04147080199536224
44,7,0.04074709955778244
44,8,0.03940242944052738
44,9,0.04136111281316971
45,0,0.05344024780110958
45,1,0.050595619143593555
45,2,0.049936231388469046
45,3,0.05154786330796488
45,4,0.052652930126268746
45,5,0.05288673671573254
45,6,0.05172103503901517
45,7,0.05477201210660632
45,8,0.053485638142065986
45,9,0.05195295948110915
46,0,0.045625615194689856
46,1,0.04577814952080094
46,2,0.04531291469709571
46,3,0.04499271900457187
46,4,0.04270085468385141
46,5,0.04674501549158145
46,6,0.045262831016716465
46,7,0.0459167985902301
46,8,0.045067698205295395
46,9,0.04522799988262912
47,0,0.04492943563827545
47,1,0.04833727936191781
47,2,0.04346270573899524
47,3,0.04672663844786248
47,4,0.045517033859203485
47,5,0.045365506328400466
47,6,0.045519925575581995
47,7,0.047403510678427706
47,8,0.04557665244897761
47,9,0.04478776967408201
48,0,0.06897435463411278
48,1,0.06850761293490473
48,2,0.06625847812560853
48,3,0.06667140974394964
48,4,0.06808044922641492
48,5,0.06616457042498967
48,6,0.06454070075714463
48,7,0.06810430915856275
48,8,0.06814830250699334
48,9,0.06878156828382889
49,0,0.03756949878055602
49,1,0.036267977474373075
49,2,0.038578042459170715
49,3,0.037174035463821475
49,4,0.03900077725324281
49,5,0.0378769595662445
49,6,0.03414155041046578
49,7,0.03611637442608838
49,8,0.03813911708699279
49,9,0.03823216643499132
50,0,0.057910467863187605
50,1,0.060083153713621454
50,2,0.059734744211687896
50,3,0.058732991309979936
50,4,0.05848592919119981
50,5,0.05973598028519479
50,6,0.05662234781563845
50,7,0.06019138432621578
50,8,0.059486075168018966
50,9,0.055828081505883906
51,0,0.046125831583125027
51,1,0.04631959241181692
51,2,0.04412160466928659
51,3,0.04504834527622578
51,4,0.04771642682905659
51,5,0.043296022001299346
51,6,0.045944429907602315
51,7,0.046223400027321705
51,8,0.04523085877047103
51,9,0.044924151368156785
52,0,0.03939499758914451
52,1,0.04076194740931672
52,2,0.039680546715554044
52,3,0.03684104791263704
52,4,0.042681989297537734
52,5,0.040641115338192584
52,6,0.04178343483688816
52,7,0.04103396310128202
52,8,0.03944827092233047
52,9,0.042132761560636646
53,0,0.07133898065903364
53,1,0.06476924808724685
53,2,0.06533624359533222
53,3,0.0693079840476309
53,4,0.06990749029230926
53,5,0.07046088573678212
53,6,0.06650193966403568
53,7,0.06835792430740785
53,8,0.0667648812058212
53,9,0.06720663721881544
54,0,0.05325126622933957
54,1,0.05208818321494264
54,2,0.050341108810087604
54,3,0.049814842369961816
54,4,0.048771483236197025
54,5,0.051986287414953564
54,6,0.05223921761904547
54,7,0.05233969901741218
54,8,0.05265094657850223
54,9,0.05202437376408913
55,0,0.042939493642352056
55,1,0.04604552067193132
55,2,0.04515978576675072
55,3,0.04750528106380365
55,4,0.046260852516269456
55,5,0.046212527087099144
55,6,0.0438293102412024
55,7,0.04774909975487426
55,8,0.045864237497040695
55,9,0.04588707725984503
56,0,0.05011540975104837
56,1,0.04869637418142788
56,2,0.04967236029150974
56,3,0.05094664072846425
56,4,0.048066694355596774
56,5,0.046020422662569935
56,6,0.049641369854824105
56,7,0.048750995264068994
56,8,0.047792384679594756
56,9,0.046936348346070286
57,0,0.04497466782538067
57,1,0.04675148610588141
57,2,0.04540023301624661
57,3,0.04444408855140218
57,4,0.04775509377257549
57,5,0.04628886539611713
57,6,0.04698206301568653
57,7,0.04623811591863413
57,8,0.044895863616421665
57,9,0.044990832452537
58,0,0.045751658601061056
58,1,0.049237810262734195
58,2,0.04791716296455038
58,3,0.049707310612675464
58,4,0.04886987203206827
58,5,0.048746852634232236
58,6,0.049245112669040206
58,7,0.04967750119831776
58,8,0.04881271599227287
58,9,0.0467701921199164
59,0,0.052933369568569935
59,1,0.05473283427452416
59,2,0.05268054693688241
59,3,0.05346518224047434
59,4,0.05445665880706475
59,5,0.05225395601672961
59,6,0.05295790034833249
59,7,0.05513415728728401
59,8,0.055582874864955806
59,9,0.04936905304351229
60,0,0.045453897735428676
60,1,0.044445910904643414
60,2,0.04620541675831053
60,3,0.04688574811509456
60,4,0.045333437185252234
60,5,0.04617160671238582
60,6,0.04627003343271054
60,7,0.04746039407295744
60,8,0.045031682147061027
60,9,0.046346325255825785
61,0,0.04685772080544202
61,1,0.04669127582298524
61,2,0.04728793788128858
61,3,0.046977194090678166
61,4,0.044269899973682435
61,5,0.044505807675535455
61,6,0.04247845999353004
61,7,0.04591287000262555
61,8,0.046360513373789214
61,9,0.04741692540498083
62,0,0.04007668349471419
62,1,0.03709440276762822
62,2,0.03984336725928921
62,3,0.03833100483962625
62,4,0.03841123778727644
62,5,0.038126005764480705
62,6,0.03994478787133314
62,7,0.039719407442846584
62,8,0.04102603600529509
62,9,0.03967178699864414
63,0,0.05234350608361277
63,1,0.053788694573089935
63,2,0.05244462502917015
63,3,0.05484348630217357
63,4,0.05028304152558477
63,5,0.05306861709439727
63,6,0.051874150510066684
63,7,0.05233426504117436
63,8,0.05424499566278912
63,9,0.05290186576447756
64,0,0.06008966926973982
64,1,0.06016060596228181
64,2,0.056674755152236404
64,3,0.0590589092866456
64,4,0.06227056658681533
64,5,0.06334225833201167
64,6,0.05924203241866245
64,7,0.06196947005424948
64,8,0.06272049012749017
64,9,0.06132099597058737
65,0,0.05829091194020171
65,1,0.05686559263354055
65,2,0.056282117051403256
65,3,0.05756679580656081
65,4,0.05721949186963216
65,5,0.05853618566694957
65,6,0.05848332701555695
65,7,0.058327378258824544
65,8,0.05870648159885783
65,9,0.05966058208671031
66,0,0.06152675122850879
66,1,0.060055639281451995
66,2,0.05573793718948942
66,3,0.05792382626836535
66,4,0.05994511974010053
66,5,0.059977660762044756
66,6,0.06109068949256087
66,7,0.05869569997672036
66,8,0.055675527155089964
66,9,0.06144257366701318
67,0,0.04297471049631837
67,1,0.04575502369654982
67,2,0.04273018738812463
67,3,0.04507224907651537
67,4,0.045030190236225495
67,5,0.040958218185120895
67,6,0.04497338288722127
67,7,0.04435567017056887
67,8,0.044161458539370556
67,9,0.04549652097399008
68,0,0.06400103633461145
68,1,0.0668399079792511
68,2,0.06604716978683565
68,3,0.06293689852357899
68,4,0.06377213681816687
68,5,0.06622926190462626
68,6,0.06454837501022788
68,7,0.06508131880086016
68,8,0.06113986954357913
68,9,0.06432673398886761
69,0,0.05107647502853964
69,1,0.049160360032527946
69,2,0.05104477074545822
69,3,0.050461303256243074
69,4,0.04910714890863093
69,5,0.0493364625119477
69,6,0.051081620023711145
69,7,0.050740537880858534
69,8,0.045837941114898806
69,9,0.04564875244903898
70,0,0.055704815544721786
70,1,0.05650327301723236
70,2,0.057151510221074314
70,3,0.05875647013052644
70,4,0.05781184340983419
70,5,0.0549479216900958
70,6,0.055572748379566585
70,7,0.05499512719915315
70,8,0.05505819428772116
70,9,0.057226669832476616
71,0,0.02951231131267559
71,1,0.033838345938067255
71,2,0.03444934734602068
71,3,0.031717411393672706
71,4,0.03281853811145532
71,5,0.032471064254570185
71,6,0.03414612058064045
71,7,0.033881255553531324
71,8,0.03282707964386446
71,9,0.034129801455141454
72,0,0.05848741945662314
72,1,0.05748132167781472
72,2,0.05627340588031122
72,3,0.057129188071377304
72,4,0.05570012889192081
72,5,0.05851068001578455
72,6,0.05719611003169673
72,7,0.05759330055553479
72,8,0.05773591914929878
72,9,0.05831551525730249
73,0,0.05390771581358179
73,1,0.0514756502084881
73,2,0.05677087429334286
73,3,0.054173060540227164
73,4,0.056463883234425825
73,5,0.05483350015708573
73,6,0.052365752187512216
73,7,0.05551954696487946
73,8,0.05481600780844188
73,9,0.05188727867973982
74,0,0.05091927462600943
74,1,0.05023331537599535
74,2,0.050752545114072976
74,3,0.05188011927670748
74,4,0.052594205221029984
74,5,0.052034497706750005
74,6,0.0493210085569333
74,7,0.051835902949965165
74,8,0.04842101473179816
74,9,0.05073435104282209
75,0,0.04890211039193442
75,1,0.05037973947033679
75,2,0.05221563999027873
75,3,0.052220036116068874
75,4,0.050604811472050204
75,5,0.05316801098334395
75,6,0.05274240494676406
75,7,0.05306716740853433
75,8,0.050844036692213844
75,9,0.05121099669944874
76,0,0.05759384757977967
76,1,0.05788178719409157
76,2,0.056708748492448974
76,3,0.057544934243466364
76,4,0.055734240376042625
76,5,0.056170195667649574
76,6,0.05751334233443975
76,7,0.05551730014905541
76,8,0.05814211281233042
76,9,0.056146113726419755
77,0,0.052473585137375316
77,1,0.05494730856690791
77,2,0.051510286460702624
77,3,0.053526220989099135
77,4,0.052151851452697344
77,5,0.050753818013639936
77,6,0.05104266832910205
77,7,0.054067765708201605
77,8,0.051763302248153106
77,9,0.049642773806432436
78,0,0.07230397275605259
78,1,0.07222502185530805
78,2,0.07122041825248485
78,3,0.07132752434391508
78,4,0.0698477348339889
78,5,0.06490045543758786
78,6,0.07067769668611727
78,7,0.06771108731970164
78,8,0.07242173452132411
78,9,0.07125727751931174
79,0,0.04260513174625728
79,1,0.041243590757764334
79,2,0.04132475569294168
79,3,0.04218241056483094
79,4,0.04130304175987617
79,5,0.04083531559080794
79,6,0.04066066952036876
79,7,0.04060632283610788
79,8,0.04125833530871849
79,9,0.04132241369929589
80,0,0.0485184764266316
80,1,0.04435423096085396
80,2,0.04671621721726553
80,3,0.049137483644755765
80,4,0.047563755698624054
80,5,0.04585669326119352
80,6,0.04752974921109196
80,7,0.04680403132097795
80,8,0.0472895029828525
80,9,0.04842655379089109
81,0,0.044768205147085474
81,1,0.04509528392607055
81,2,0.044458437539866814
81,3,0.04560417212222325
81,4,0.04593236693082368
81,5,0.04312107581427503
81,6,0.04522472483148999
81,7,0.04513288891593513
81,8,0.04694893615334303
81,9,0.046276506751652936
82,0,0.042100534217004146
82,1,0.042505512256509496
82,2,0.04258920307909541
82,3,0.04234634681935124
82,4,0.04333182438321935
82,5,0.043143994313334794
82,6,0.04273872996526674
82,7,0.04164030941819682
82,8,0.04127502733809578
82,9,0.04127959463411452
83,0,0.04098324530658097
83,1,0.04025593953027372
83,2,0.0407755324616167
83,3,0.04005151556018084
83,4,0.04131310369867062
83,5,0.039973808508124264
83,6,0.041621021234462666
83,7,0.04191322698061752
83,8,0.04211659294119984
83,9,0.039969501211375214
84,0,0.03881371415890975
84,1,0.04031749166384227
84,2,0.03934329878708667
84,3,0.03992252549675714
84,4,0.040503743964553314
84,5,0.039669930446059404
84,6,0.04000376870818864
84,7,0.04160333113931283
84,8,0.040691522603429495
84,9,0.03938597347016675
85,0,0.04298548553336193
85,1,0.04000760310698822
85,2,0.04183983648800938
85,3,0.04344942993596856
85,4,0.04253675151178804
85,5,0.04310052314853593
85,6,0.03861988469347917
85,7,0.03977943451539341
85,8,0.04138339825504712
85,9,0.0429200156482978
86,0,0.06241588273715624
86,1,0.06013746541517789
86,2,0.05947852371330001
86,3,0.060481649918978406
86,4,0.06210356632788386
86,5,0.05885456504254544
86,6,0.05901735639700002
86,7,0.0605654042811898
86,8,0.06069941795003887
86,9,0.061009640458584216
87,0,0.035882003321549616
87,1,0.03695145448823968
87,2,0.03776415025581746
87,3,0.03703702243586323
87,4,0.038536771223627767
87,5,0.036745073195052456
87,6,0.037887768458442495
87,7,0.03376403213610065
87,8,0.03594443988890895
87,9,0.03706150881372127
88,0,0.0483125290984501
88,1,0.044251378997759286
88,2,0.0469458600812982
88,3,0.048784228178079994
88,4,0.04777772127036252
88,5,0.04806172864975483
88,6,0.04801922241747221
88,7,0.047679899994115836
88,8,0.04809744742690959
88,9,0.046786712875821895
89,0,0.04544663745864746
89,1,0.047934501371665945
89,2,0.04811543011439489
89,3,0.0464561102365936
89,4,0.04717285284058566
89,5,0.04799550005389377
89,6,0.0480354301388392
89,7,0.04806145278105201
89,8,0.04833210157421705
89,9,0.047840732390881185
90,0,0.08185333147269311
90,1,0.07914183918942379
90,2,0.081584298938495
90,3,0.08254858800842771
90,4,0.08124322107186371
90,5,0.07968201241598216
90,6,0.08064908631347038
90,7,0.07840659032700134
90,8,0.0801977188722445
90,9,0.08092730268747295
91,0,0.03185534746410472
91,1,0.032407129100288
91,2,0.032324124898571824
91,3,0.032325185424106666
91,4,0.030919575950561475
91,5,0.030382275004820318
91,6,0.029983675590165196
91,7,0.03176238053273671
91,8,0.03012484957888724
91,9,0.031174483005948262
92,0,0.10013694301432267
92,1,0.10702940296205621
92,2,0.10166129197794578
92,3,0.10366544530152566
92,4,0.10977857454224377
92,5,0.0999928756970781
92,6,0.10950502038365754
92,7,0.09981372996232425
92,8,0.10489940730980567
92,9,0.10041056073457084
93,0,0.05713006638597273
93,1,0.05723214392895569
93,2,0.05563147390734662
93,3,0.05761274004449543
93,4,0.05876670440459482
93,5,0.057628751193684324
93,6,0.055587769933178266
93,7,0.0583338020368839
93,8,0.05538721340203843
93,9,0.05472364398658047
94,0,0.052999674718600176
94,1,0.05643281748706419
94,2,0.057293614783575884
94,3,0.05285305811087778
94,4,0.057059352233725824
94,5,0.05630222745148466
94,6,0.05767262125657464
94,7,0.05445310309403224
94,8,0.056424182978444266
94,9,0.05777972432664791
95,0,0.035766848035846045
95,1,0.03554214621281728
95,2,0.037401045264496155
95,3,0.036599873618251365
95,4,0.03528851412440493
95,5,0.035357403386684076
95,6,0.03665402928510256
95,7,0.036659830790404975
95,8,0.034135465615261214
95,9,0.033660108817647645
96,0,0.0387078538332237
96,1,0.038094095449344424
96,2,0.036860776165074126
96,3,0.03857993302228
96,4,0.036433709530828626
96,5,0.03944653904292167
96,6,0.03821211985031637
96,7,0.036590383025218075
96,8,0.039140771677456325
96,9,0.03700244700788953
97,0,0.04192408972080972
97,1,0.04278930604631996
97,2,0.04291141043083165
97,3,0.04237439667294463
97,4,0.04257210227732449
97,5,0.043551551274923286
97,6,0.04399833826690946
97,7,0.043947757127480974
97,8,0.0421255060133349
97,9,0.045112770469302114
98,0,0.04297460737574204
98,1,0.04405541380928333
98,2,0.04231513293355795
98,3,0.043850819321870405
98,4,0.04248595216013779
98,5,0.0423343221441227
98,6,0.04418482231874033
98,7,0.04247573281474076
98,8,0.03861461092373597
98,9,0.042718075439585466
99,0,0.06087413624026251
99,1,0.060381282921854434
99,2,0.058158526600587214
99,3,0.060477793256457045
99,4,0.057754844749706866
99,5,0.05760128076182799
99,6,0.05976546354361615
99,7,0.0571497752425083
99,8,0.05873037173891683
99,9,0.060816356099268824
