simu_idx,session_idx,lr
10,4,0.15075580405883365
10,5,0.15332279356053982
10,6,0.1528518597641578
10,7,0.15389813752721546
10,8,0.15266985822867613
10,9,0.15353456106287722
11,0,0.11200575680082124
11,1,0.1121693676937458
11,2,0.11243922499547904
11,3,0.11193841772944527
11,4,0.11151119453417345
11,5,0.11149001454736958
11,6,0.11263581677066091
11,7,0.11175843347603975
11,8,0.11262015299712412
11,9,0.11015202684537946
12,0,0.2113453751055139
12,1,0.20981906756447968
12,2,0.20812321618523202
12,3,0.21105297220823763
12,4,0.21030424016345592
12,5,0.21254176218113416
12,6,0.20941374785708367
12,7,0.2111881458900203
12,8,0.2088024077117486
12,9,0.210562316847897
13,0,0.10459074295565679
13,1,0.10507961877271836
13,2,0.10526234507312465
13,3,0.10551811461402008
13,4,0.10412434931846926
13,5,0.10435810818683484
13,6,0.1057475652638237
13,7,0.10581972262194425
13,8,0.10573723591329103
13,9,0.10535112379958149
14,0,0.15433115632717218
14,1,0.15571880069253838
14,2,0.15604975950389446
14,3,0.1546810677100522
14,4,0.15472924512795383
14,5,0.15655041251488694
14,6,0.15412449029156933
14,7,0.15243029476190292
14,8,0.1495684855837571
14,9,0.1544313206033404
15,0,0.22079309000529873
15,1,0.22104266993412605
15,2,0.22130623343013722
15,3,0.22270442838876017
15,4,0.21898176142438627
15,5,0.21771425807349223
15,6,0.22318952854511612
15,7,0.22279029498422748
15,8,0.22076687473242598
15,9,0.22295182265569655
16,0,0.08357929330871193
16,1,0.0832377255034187
16,2,0.08341384269267371
16,3,0.08352674422610427
16,4,0.0833780579911652
16,5,0.08252603370753098
16,6,0.0826834832422484
16,7,0.0828551790306055
16,8,0.08289650711158426
16,9,0.08334020285417158
17,0,0.19750482139540682
17,1,0.1981862087331752
17,2,0.197820370624765
17,3,0.19671116937275676
17,4,0.19888112218983162
17,5,0.19851208165199508
17,6,0.19596106562402107
17,7,0.19648269011891284
17,8,0.1936603138815621
17,9,0.194670801808663
18,0,0.18202243868803616
18,1,0.18374702218506325
18,2,0.18453622302883926
18,3,0.1837449019085739
18,4,0.18251444598690147
18,5,0.1837719452304939
18,6,0.18535436916631182
18,7,0.18441869490796658
18,8,0.1851270122917992
18,9,0.1849345006841643
19,0,0.15916743011447254
19,1,0.16260453289767132
19,2,0.15951574485771286
19,3,0.16025664272914036
19,4,0.16079579655779425
19,5,0.1587886473015167
19,6,0.16071198301338854
19,7,0.15939694402359575
19,8,0.1609071378186352
19,9,0.15970913338548265
20,0,0.18356584813162766
20,1,0.17962870555802413
20,2,0.18272371393601922
20,3,0.18043066273303093
20,4,0.18150733666127009
20,5,0.1812712185581375
20,6,0.18413369290370674
20,7,0.1838922758340506
20,8,0.18347037954287357
20,9,0.18112427407283488
21,0,0.0960079155288882
21,1,0.09505275276076325
21,2,0.09567731436242899
21,3,0.09520960685839494
21,4,0.0956743914930879
21,5,0.09463731244028943
21,6,0.09650354565818799
21,7,0.0948775343244578
21,8,0.09569265529037223
21,9,0.09595801950110981
22,0,0.17062846599727158
22,1,0.16847003380976303
22,2,0.16887463044729148
22,3,0.17148255306516305
22,4,0.17122887351214555
22,5,0.17081168739879923
22,6,0.1696708438840906
22,7,0.16984685321518186
22,8,0.1701503667703908
22,9,0.17066986628217604
23,0,0.13288176505926289
23,1,0.1341518287748882
23,2,0.13383801099009257
23,3,0.13429587847791846
23,4,0.13439036633055057
23,5,0.13233686728598038
23,6,0.13180107128449325
23,7,0.13207863982455523
23,8,0.13189148296228745
23,9,0.13355638865950267
24,0,0.13983918283019248
24,1,0.14151785672985057
24,2,0.13991484819914338
24,3,0.14034893633140075
24,4,0.13938208985265133
24,5,0.13825872458199334
24,6,0.14043161087419098
24,7,0.13973050239160673
24,8,0.1394228960764151
24,9,0.13989446157670773
25,0,0.16468399892899263
25,1,0.1636278547180415
25,2,0.16504565475022007
25,3,0.1622008959779152
25,4,0.16417718242439494
25,5,0.16229451141820947
25,6,0.16467515978312774
25,7,0.1630313284171364
25,8,0.16286928027991507
25,9,0.16533033952944226
26,0,0.15802277801057465
26,1,0.1601084011462809
26,2,0.16261859696842781
26,3,0.1631136662345205
26,4,0.1619581270099114
26,5,0.1606986456530425
26,6,0.16242522238164658
26,7,0.16081547215045802
26,8,0.16185374452839746
26,9,0.16087780874956314
27,0,0.23485909555950013
27,1,0.23403585517383427
27,2,0.23860508135404512
27,3,0.2369343878858013
27,4,0.2388439140051097
27,5,0.23746584859698897
27,6,0.23615507860200274
27,7,0.23703853829389934
27,8,0.23709288677634469
27,9,0.2396454495392713
28,0,0.18637716472687638
28,1,0.18658074612623496
28,2,0.1884921543949443
28,3,0.18903032102668116
28,4,0.18639873347826014
28,5,0.1871696377956632
28,6,0.18645876264623076
28,7,0.18539209248299396
28,8,0.18705847723696134
28,9,0.18797388987023395
29,0,0.09498042590506471
29,1,0.09509525844024695
29,2,0.09426102453837745
29,3,0.09418591657976415
29,4,0.0944650972314897
29,5,0.0944572803194438
29,6,0.0946515102607766
29,7,0.09496064418955884
29,8,0.09338421138010915
29,9,0.09381886905578198
30,0,0.23523470807392002
30,1,0.23375467676891865
30,2,0.23557218924995402
30,3,0.23441730065768573
30,4,0.23790386009642084
30,5,0.23643234698051915
30,6,0.23515729591419743
30,7,0.23835146380765077
30,8,0.2372352293590147
30,9,0.2346641569790587
31,0,0.22597042505038714
31,1,0.22631843946878652
31,2,0.2266046167517744
31,3,0.22405712579781958
31,4,0.22180028406585733
31,5,0.22645573510011893
31,6,0.22789518372252288
31,7,0.22324348793695903
31,8,0.2239379674957527
31,9,0.22634145484195806
32,0,0.10647626119619454
32,1,0.10829665997104192
32,2,0.10709197325204152
32,3,0.10608024018608947
32,4,0.10685910549989344
32,5,0.10699103391621678
32,6,0.10655112609882364
32,7,0.10741617759445543
32,8,0.10539653291605368
32,9,0.10750083141491891
33,0,0.16851725156648187
33,1,0.1701296465150679
33,2,0.17042284990988998
33,3,0.16845570029113702
33,4,0.16818045028255424
33,5,0.17038021064048986
33,6,0.16817403444729412
33,7,0.17028187241534212
33,8,0.17113529822915216
33,9,0.17033824093924535
34,0,0.19571546400991688
34,1,0.1972158697002625
34,2,0.19623053425771672
34,3,0.1967838039435237
34,4,0.1956193021175972
34,5,0.19595158437583393
34,6,0.19822679865791007
34,7,0.19700590655974523
34,8,0.19538257464600395
34,9,0.19741897928028454
35,0,0.07561456332938801
35,1,0.0758159221503419
35,2,0.07571214450171017
35,3,0.07585905731090635
35,4,0.07646900822857237
35,5,0.07561675993533723
35,6,0.0752758921603047
35,7,0.07589047453731392
35,8,0.07623201860350723
35,9,0.07565784569178548
36,0,0.04457761633632914
36,1,0.044167145343758
36,2,0.044101422702671866
36,3,0.04382325057593725
36,4,0.04406338935829814
36,5,0.04435105631741565
36,6,0.04417215183017433
36,7,0.04418280595060673
36,8,0.043864415736516824
36,9,0.04403486514430216
37,0,0.17987658773298273
37,1,0.17869946247239202
37,2,0.17701930214800188
37,3,0.17917358637421146
37,4,0.18030568819738488
37,5,0.17971478356350912
37,6,0.17771206906792847
37,7,0.18008772664436787
37,8,0.1777862832769706
37,9,0.1783998855737585
38,0,0.062192245990510195
38,1,0.06175413449622101
38,2,0.06251496470000797
38,3,0.06196090835939275
38,4,0.061952198502798476
38,5,0.06267865766689958
38,6,0.06215330552757555
38,7,0.06195988888117376
38,8,0.06201101596260641
38,9,0.06228644524051353
39,0,0.203572305350819
39,1,0.20193118930994283
39,2,0.19918568543264933
39,3,0.20327413875081032
39,4,0.19960661982497468
39,5,0.20513413137634604
39,6,0.20263154797997443
39,7,0.19996130204378712
39,8,0.20116456838777877
39,9,0.20143232746906178
40,0,0.11884484903243085
40,1,0.11964727867865962
40,2,0.11952226299443383
40,3,0.11915699201299475
40,4,0.11992197249814247
40,5,0.1194080253202884
40,6,0.11942554107398912
40,7,0.11971422886350412
40,8,0.11903259590997342
40,9,0.11839402020818017
41,0,0.22498732481148306
41,1,0.22288724568275817
41,2,0.22508933792757943
41,3,0.22102842717673166
41,4,0.22638138006559472
41,5,0.22224365280881303
41,6,0.2211741581694959
41,7,0.22139782073119962
41,8,0.22601831172999914
41,9,0.22614175283764335
42,0,0.08476463858736434
42,1,0.0852967236147052
42,2,0.08439869008591648
42,3,0.08515288992607802
42,4,0.08463265268520763
42,5,0.08396144329564664
42,6,0.08504534628327844
42,7,0.08566821268745897
42,8,0.08417690003044834
42,9,0.08393717911548727
43,0,0.14909260980730388
43,1,0.14822760627441844
43,2,0.1470216693057377
43,3,0.14882340823228654
43,4,0.14850923304358732
43,5,0.14952867251659727
43,6,0.1498829787132822
43,7,0.1477202925487434
43,8,0.14979914662294275
43,9,0.14735064368225984
44,0,0.2366320721447667
44,1,0.23386898053111924
44,2,0.23349056613407346
44,3,0.23388859592194303
44,4,0.23665622527687455
44,5,0.23274774779129762
44,6,0.23666597241078563
44,7,0.23238058006873472
44,8,0.23519713638216766
44,9,0.23855992462167588
45,0,0.1652968102854165
45,1,0.16504216334411254
45,2,0.16461951386861093
45,3,0.1661369307991829
45,4,0.1655854253560516
45,5,0.16520004917479927
45,6,0.16332846888639285
45,7,0.16630258492368596
45,8,0.16455174838287073
45,9,0.1652886748671903
46,0,0.13321702629287194
46,1,0.13402101663638954
46,2,0.13180199503870071
46,3,0.13335349393792584
46,4,0.1322470545614597
46,5,0.13310498223657682
46,6,0.1333414008391434
46,7,0.13307273326932464
46,8,0.13280688551262815
46,9,0.13363905414080188
47,0,0.13533097969069025
47,1,0.136380831065536
47,2,0.13676549830425966
47,3,0.13715937076677093
47,4,0.13683395915041052
47,5,0.13307424938169843
47,6,0.1378456018511757
47,7,0.13678986968108023
47,8,0.1378587623390429
47,9,0.1377973708554626
48,0,0.21057838732145015
48,1,0.21304324631125518
48,2,0.21034416478614668
48,3,0.20920833747457918
48,4,0.2098183434421104
48,5,0.21151599733597162
48,6,0.21087572573807387
48,7,0.2116265089285684
48,8,0.2095025516251664
48,9,0.21181239166855112
49,0,0.0748276998992713
49,1,0.0763827708407548
49,2,0.07536961076647473
49,3,0.07579217128036725
49,4,0.07535787859350924
49,5,0.07559347085064007
49,6,0.07437476797387942
49,7,0.07602541752133628
49,8,0.07621651878927557
49,9,0.07639022479351124
50,0,0.22260315200818495
50,1,0.22025386028534322
50,2,0.2186782924579082
50,3,0.2253571502727142
50,4,0.22019537611490228
50,5,0.2218134884397559
50,6,0.22107515885682646
50,7,0.22075322978639741
50,8,0.21981955414781423
50,9,0.22226993882434457
51,0,0.15481270449102397
51,1,0.15638517915482483
51,2,0.15687407213977292
51,3,0.15497218311533814
51,4,0.15752755865742277
51,5,0.15575472256813908
51,6,0.15538649498883195
51,7,0.15785581745966767
51,8,0.1571956230840493
51,9,0.1561914378916121
52,0,0.14416975980456778
52,1,0.14492124936201226
52,2,0.1447341439527055
52,3,0.14546416617962396
52,4,0.14562859828758395
52,5,0.14546111252457103
52,6,0.14654424624861387
52,7,0.1457568686138895
52,8,0.1437545564909621
52,9,0.145004571026205
53,0,0.118566239223451
53,1,0.11877470645703177
53,2,0.11966813054549727
53,3,0.12016816213642503
53,4,0.11962582959520336
53,5,0.11972336716807698
53,6,0.1198128860275731
53,7,0.11988832035301035
53,8,0.11986819449403065
53,9,0.11941931266403179
54,0,0.24094741796229896
54,1,0.24458492759449907
54,2,0.2442161800943571
54,3,0.24383598182400587
54,4,0.24528831401047776
54,5,0.24615275707053264
54,6,0.23674717079677216
54,7,0.2490509906068567
54,8,0.24347287194357242
54,9,0.24595022628779178
55,0,0.18041902517874672
55,1,0.1770755517297628
55,2,0.17915826944201374
55,3,0.1779780278930005
55,4,0.17826573265866963
55,5,0.17703976806134109
55,6,0.17725748222342538
55,7,0.17800763304392947
55,8,0.17705081118623464
55,9,0.17909500693969704
56,0,0.10894224459110065
56,1,0.10857205141717662
56,2,0.1079802949523535
56,3,0.10694807381274979
56,4,0.10771773580246852
56,5,0.1087453668046642
56,6,0.10812833282995887
56,7,0.10817155611641392
56,8,0.10884946027002876
56,9,0.10767279843984355
57,0,0.1788982955171394
57,1,0.17543224891683684
57,2,0.17700247157429377
57,3,0.17674537355017833
57,4,0.1770695426686416
57,5,0.17703898478703914
57,6,0.1777657850955265
57,7,0.17823923583891138
57,8,0.1764557100728936
57,9,0.1761696610753015
58,0,0.20969188143895506
58,1,0.20909711145046095
58,2,0.20631945473474342
58,3,0.20666417069148985
58,4,0.20585592080151807
58,5,0.2082504472257532
58,6,0.20734025229236866
58,7,0.20165544112317665
58,8,0.20654090821256513
58,9,0.2099488500246898
59,0,0.15912186401739634
59,1,0.15949729173898844
59,2,0.15610526098867858
59,3,0.15825997040260625
59,4,0.15663571966504944
59,5,0.15857885874310662
59,6,0.15842102329128252
59,7,0.15885201333682308
59,8,0.15823069074481375
59,9,0.158259694517737
60,0,0.17582765013670645
60,1,0.17454311177862533
60,2,0.17357871159931962
60,3,0.17746357238293528
60,4,0.17593121339800732
60,5,0.17614234014843766
60,6,0.17562392050049372
60,7,0.1696298180535145
60,8,0.17831128404253907
60,9,0.17515028972561078
61,0,0.15908626304652262
61,1,0.15817038447283865
61,2,0.15884040342624836
61,3,0.15713216437730665
61,4,0.16066458179711743
61,5,0.1590907391544131
61,6,0.1596300293396653
61,7,0.15950927627034928
61,8,0.15774439665063167
61,9,0.1571062032493336
62,0,0.1809017792640594
62,1,0.18093323814186107
62,2,0.18049920485221882
62,3,0.18118054327835387
62,4,0.1809693669516359
62,5,0.1799893721704304
62,6,0.17987103035515228
62,7,0.17987828004511164
62,8,0.18255846090816974
62,9,0.1811142003947979
63,0,0.10022043761610326
63,1,0.10064004985026409
63,2,0.10091016487608855
63,3,0.09979276331750879
63,4,0.10002408064407659
63,5,0.10118282435491396
63,6,0.10101099376391766
63,7,0.10030180112204795
63,8,0.09935110742954968
63,9,0.09999567875857437
64,0,0.1275771935342528
64,1,0.1272602261742004
64,2,0.12800826815305918
64,3,0.12789723427019536
64,4,0.1253162544310128
64,5,0.12784042699080858
64,6,0.12796829685606764
64,7,0.12671892276526206
64,8,0.12736407441572253
64,9,0.12743927960089405
65,0,0.0755377660779899
65,1,0.07553807434171281
65,2,0.07503487282650893
65,3,0.0751552191111514
65,4,0.07544067926289749
65,5,0.0754399604392645
65,6,0.07544982389542833
65,7,0.07573387508156153
65,8,0.0748158193012424
65,9,0.07486545665895326
66,0,0.22255074583308962
66,1,0.22613351890825364
66,2,0.2267053122561003
66,3,0.2263002006465734
66,4,0.2226375857623845
66,5,0.2272221964700639
66,6,0.22419880112795454
66,7,0.2252290887007849
66,8,0.22670627530352383
66,9,0.2279815963177533
67,0,0.11461421899182103
67,1,0.11382188447954394
67,2,0.11345166434930745
67,3,0.11234299209270188
67,4,0.11355018703905628
67,5,0.11316683156905614
67,6,0.1137423792225231
67,7,0.11354521612096004
67,8,0.11263048643392076
67,9,0.11359445052334875
68,0,0.22910650686436143
68,1,0.22999875516225868
68,2,0.22868359811017996
68,3,0.22798045058547253
68,4,0.23186286891387917
68,5,0.2274691541424215
68,6,0.23013171078577602
68,7,0.22664986397568843
68,8,0.23019326273803023
68,9,0.2278495464554553
69,0,0.23233641501492067
69,1,0.2298836880233073
69,2,0.23031478192904956
69,3,0.23196572622726302
69,4,0.2269669562538484
69,5,0.22976477565131764
69,6,0.23168434890977344
69,7,0.23048760530958012
69,8,0.22854048508599925
69,9,0.23081019370983974
70,0,0.16949709954192416
70,1,0.17009211342861494
70,2,0.17046351298312615
70,3,0.1694937228939464
70,4,0.16906576813133908
70,5,0.17027964570776244
70,6,0.17164205588520495
70,7,0.16910036396647643
70,8,0.17032921012294694
70,9,0.17179527787640297
71,0,0.17149882868681643
71,1,0.1693383742796318
71,2,0.16903233353300734
71,3,0.16876865114707723
71,4,0.1694369138126068
71,5,0.16888903133525288
71,6,0.1696654342952085
71,7,0.16771412625502444
71,8,0.1691551794282965
71,9,0.16912266542576507
72,0,0.1889008043292431
72,1,0.187994788299832
72,2,0.1871549606376551
72,3,0.1901808378334118
72,4,0.185808819944039
72,5,0.1876843176599773
72,6,0.1884254762363198
72,7,0.188949479263493
72,8,0.1903307329124402
72,9,0.1886353357336528
73,0,0.16706399720182227
73,1,0.16657567643062507
73,2,0.1654693953942584
73,3,0.16579939210062378
73,4,0.1676520079585821
73,5,0.1677246441425438
73,6,0.16823722677116756
73,7,0.1667643773811256
73,8,0.1661073800363918
73,9,0.16901307628175835
74,0,0.13188234916396935
74,1,0.13160846036392942
74,2,0.1313967565768801
74,3,0.13261587297579086
74,4,0.1317136713393434
74,5,0.13155704470214577
74,6,0.13066893410398334
74,7,0.13202467176854657
74,8,0.13095343266374115
74,9,0.13206891052148081
75,0,0.20873429892942083
75,1,0.21143962865194943
75,2,0.20832654853596308
75,3,0.21236471563639314
75,4,0.2111032791377876
75,5,0.20948729792857138
75,6,0.2104129164366181
75,7,0.20762352221121405
75,8,0.2130315877884061
75,9,0.21007742427794787
76,0,0.07653000280235159
76,1,0.07592033679603688
76,2,0.07644342163638275
76,3,0.07561385256534657
76,4,0.07649600517362648
76,5,0.07592738843101228
76,6,0.07578998345190853
76,7,0.07503838380511564
76,8,0.07529144400216375
76,9,0.07609583148267328
77,0,0.1871531759964266
77,1,0.18778187372318905
77,2,0.18976221084263167
77,3,0.18895697482210788
77,4,0.1891330543832043
77,5,0.1877099869940755
77,6,0.18927828729243926
77,7,0.18533855627804696
77,8,0.1891897962243852
77,9,0.18686659655038343
78,0,0.16592093125468832
78,1,0.16892549466724935
78,2,0.16843427450626075
78,3,0.16801741539028647
78,4,0.170378247956552
78,5,0.16702642788893418
78,6,0.1697779565742306
78,7,0.16906363762515786
78,8,0.16830967888346796
78,9,0.16682081791663875
79,0,0.06691928238904547
79,1,0.066954835019266
79,2,0.0671310841208497
79,3,0.06813674279090662
79,4,0.0679436543515659
79,5,0.06827749432952687
79,6,0.06740757175459412
79,7,0.06793604288426805
79,8,0.0674301451249538
79,9,0.06767816452645913
80,0,0.14948709558621873
80,1,0.14789483474960205
80,2,0.15006964397300718
80,3,0.14989590343873363
80,4,0.14951087582183575
80,5,0.1497809257865702
80,6,0.14952590438004934
80,7,0.1457923121753752
80,8,0.14878092049605293
80,9,0.14855757498896427
81,0,0.12135410831341367
81,1,0.12108269532100002
81,2,0.12204621071311707
81,3,0.1227559616923049
81,4,0.12069368737958663
81,5,0.12072610389836001
81,6,0.1222691226936457
81,7,0.12106408069007335
81,8,0.12263937552487451
81,9,0.12323008631290464
82,0,0.15676278222789058
82,1,0.15727020184151985
82,2,0.1566687273955696
82,3,0.1579559527521468
82,4,0.15829877523253438
82,5,0.156627152568452
82,6,0.1578577535205095
82,7,0.15561227095718627
82,8,0.15795518405199158
82,9,0.15730319696355805
83,0,0.24348006661131913
83,1,0.24360983379581388
83,2,0.2446036553030271
83,3,0.24582383637019628
83,4,0.24486476060298934
83,5,0.24627090943826996
83,6,0.2446544029320073
83,7,0.2370018152874038
83,8,0.24248493035811075
83,9,0.24234285971653413
84,0,0.1533232996644433
84,1,0.1510799550831903
84,2,0.15086640086725273
84,3,0.15334815961684112
84,4,0.15221819674352735
84,5,0.15186998112924852
84,6,0.15130926446318377
84,7,0.15167586422245535
84,8,0.15154491915470814
84,9,0.15166725485156637
85,0,0.18252391968445159
85,1,0.18260485418512634
85,2,0.1845390975564322
85,3,0.18373477137840763
85,4,0.18435173090893836
85,5,0.1848633084241517
85,6,0.18166171002824222
85,7,0.18445277234440105
85,8,0.18254831944592403
85,9,0.18405822011797068
86,0,0.13151207493253728
86,1,0.13394243779329493
86,2,0.13232651620996308
86,3,0.13351410587590093
86,4,0.13474373273236043
86,5,0.13359816035759958
86,6,0.13375660502666828
86,7,0.1343702087812001
86,8,0.133553614399315
86,9,0.13312099418483272
87,0,0.16098552838379657
87,1,0.16134404377918465
87,2,0.16247876256863275
87,3,0.16015876303534446
87,4,0.1601462471269682
87,5,0.162007310622792
87,6,0.16196877973015278
87,7,0.16205573133983137
87,8,0.16143682184762762
87,9,0.1604825735115127
88,0,0.18628907397205197
88,1,0.1867038973399131
88,2,0.18760439769725953
88,3,0.18683971988764905
88,4,0.1847330205058999
88,5,0.18575106307595532
88,6,0.18544643775742378
88,7,0.18665174503994542
88,8,0.18824608745695925
88,9,0.18637324314120252
89,0,0.1540011934777167
89,1,0.1542461143499053
89,2,0.15359627724477679
89,3,0.15352459323837506
89,4,0.15410318567196887
89,5,0.15111864375544362
89,6,0.1535823519774517
89,7,0.15377216392303386
89,8,0.15240863424001244
89,9,0.1547168371414133
90,0,0.16289468954202138
90,1,0.1649845807517256
90,2,0.16357423435992352
90,3,0.16510364107651523
90,4,0.16467878205903422
90,5,0.16763446714572267
90,6,0.163898120234096
90,7,0.16785358072087997
90,8,0.1658301817191646
90,9,0.16406643301609974
91,0,0.19710609871541857
91,1,0.19508027796471494
91,2,0.19501110878160327
91,3,0.19304382454578894
91,4,0.1941115369637463
91,5,0.19597893951881945
91,6,0.1941950161033183
91,7,0.1933319657280602
91,8,0.19487395863032222
91,9,0.19459231695975532
92,0,0.14258087548264314
92,1,0.14112872220859693
92,2,0.14115548850100068
92,3,0.1421248294746652
92,4,0.14140357810196238
92,5,0.14099367988203781
92,6,0.14098591186978818
92,7,0.14079804750662828
92,8,0.14289314118538432
92,9,0.14053202754037084
93,0,0.17605432030989884
93,1,0.177964638671884
93,2,0.17383429560054242
93,3,0.17677968263612825
93,4,0.1781372054773465
93,5,0.17766632585260048
93,6,0.17717224777336166
93,7,0.17881003709278123
93,8,0.17990569412922314
93,9,0.1795214171000565
94,0,0.1790484901695454
94,1,0.17741494059591092
94,2,0.17729882785952047
94,3,0.17566731257770118
94,4,0.17619973418914925
94,5,0.17629058061806074
94,6,0.17580806233537613
94,7,0.17678395859077198
94,8,0.17847964879329783
94,9,0.17745346340708062
95,0,0.2315717669066622
95,1,0.23301998229929927
95,2,0.23209736106209644
95,3,0.23390363878703546
95,4,0.23255753728475337
95,5,0.2321777322831404
95,6,0.23189564207718316
95,7,0.23053405797209583
95,8,0.22965465701372398
95,9,0.23087054364432397
96,0,0.19056766570084097
96,1,0.19135089975547756
96,2,0.1926306816351348
96,3,0.19079224938496434
96,4,0.19125280822245286
96,5,0.18969687292814036
96,6,0.1926213483104691
96,7,0.1913491914852323
96,8,0.1895426722411751
96,9,0.18880007945747995
97,0,0.23842910208028828
97,1,0.23614309232515127
97,2,0.23861456207789628
97,3,0.23764772641249124
97,4,0.23840229112314165
97,5,0.2385877621531549
97,6,0.23746027070823642
97,7,0.23613478536903865
97,8,0.23920008255929814
97,9,0.23658811712761713
98,0,0.20196244837198313
98,1,0.2007593695543455
98,2,0.20118368904217096
98,3,0.20040309629228392
98,4,0.1983840589896622
98,5,0.20076400503772351
98,6,0.19845305550659642
98,7,0.1996133648360572
98,8,0.20223010137839442
98,9,0.20030611581117438
99,0,0.16867353720528538
99,1,0.1683955081153757
99,2,0.1677526899115694
99,3,0.16813745145400918
99,4,0.1670212275618616
99,5,0.1667103868838347
99,6,0.16987135204527912
99,7,0.16935333885580509
99,8,0.16490198586436064
99,9,0.16999819886642267
