,0,1,2,3,4,5,6,7,8,9
151,141,22,80,46,45,54,63,5,123,86
152,31,107,73,36,53,47,24,45,25,27
153,81,109,34,49,2,139,23,99,17,8
154,46,24,73,70,88,104,12,8,36,32
155,25,60,5,91,61,124,89,95,139,3
156,128,111,13,121,64,136,117,45,137,141
157,138,123,16,47,45,89,69,38,5,40
158,11,55,23,143,50,112,141,43,26,8
159,75,11,58,46,135,101,55,148,106,113
160,85,98,69,125,84,40,107,3,133,41
161,131,81,32,62,122,102,103,22,147,41
162,64,78,118,62,36,141,144,77,85,10
163,98,113,58,37,82,102,149,4,80,26
164,57,101,128,10,102,73,66,12,127,16
165,109,148,95,91,133,76,29,20,87,9
166,49,71,42,9,4,101,75,93,45,52
167,7,108,113,4,102,21,94,123,149,112
168,143,116,119,27,102,50,72,118,122,103
169,52,133,135,84,11,56,121,136,49,20
170,122,36,109,90,88,149,12,111,52,54
171,18,148,79,142,110,76,137,16,95,20
172,39,99,68,60,148,75,129,93,30,91
173,2,138,27,29,37,3,12,120,140,143
174,118,12,0,90,18,135,115,91,81,62
175,22,101,110,68,145,132,92,39,20,34
176,23,26,7,141,90,149,27,134,30,35
177,60,2,121,106,25,89,111,101,107,88
178,122,76,53,89,62,123,59,106,50,51
179,39,18,127,94,118,139,119,72,110,53
180,50,94,110,0,19,120,134,76,78,33
181,13,141,29,1,104,109,70,124,96,43
182,8,98,2,42,130,27,131,128,99,110
183,77,84,110,140,44,26,98,28,49,64
184,69,1,26,20,118,88,67,37,146,15
185,44,127,99,124,100,130,119,13,116,140
186,57,38,27,6,112,50,15,127,21,102
187,59,0,114,68,98,135,26,44,69,67
188,139,92,50,63,56,99,72,120,130,42
189,34,40,94,11,111,145,133,110,119,33
190,119,117,100,95,62,48,42,139,34,56
191,32,71,101,3,21,140,47,143,55,33
192,23,14,110,37,121,71,62,16,80,11
193,102,34,143,96,138,107,45,72,94,25
194,53,105,45,142,114,92,7,117,93,20
195,1,17,129,111,113,13,25,78,65,4
196,131,34,99,106,104,101,62,73,79,60
197,29,136,133,132,130,104,30,12,88,39
198,110,11,79,116,10,61,118,108,38,136
199,123,47,108,143,54,44,59,52,73,124
200,112,72,91,147,68,124,13,5,24,134
201,12,115,121,26,114,136,124,21,120,147
202,56,113,75,3,128,13,139,107,89,42
203,139,148,129,97,72,149,58,29,37,63
204,88,52,91,87,7,66,71,51,64,67
205,77,105,100,27,119,112,136,145,87,132
206,72,99,120,119,89,42,44,40,84,67
207,52,111,148,109,50,89,147,44,5,66
208,69,14,70,41,24,6,1,147,109,101
209,90,33,94,148,138,146,37,59,132,24
210,128,132,31,78,149,1,67,48,100,3
211,122,50,74,133,5,85,28,102,3,90
212,27,147,6,133,75,149,45,91,130,140
213,74,95,50,87,106,47,62,19,137,144
214,118,5,27,124,107,137,88,2,51,37
215,99,130,94,69,132,61,70,91,124,79
216,58,115,92,101,4,100,46,31,118,27
217,1,131,134,54,7,124,64,29,24,90
218,50,107,59,115,110,70,145,127,81,55
219,137,149,51,133,31,107,16,25,120,130
220,99,30,39,7,40,12,25,84,81,136
221,44,25,110,83,21,123,38,113,36,46
222,44,53,8,121,40,125,1,7,16,61
223,7,16,105,25,149,55,103,148,125,145
224,28,34,112,64,132,73,135,122,95,14
225,121,90,20,76,51,141,0,149,64,92
226,26,146,72,91,88,65,2,106,107,28
227,100,99,59,46,93,30,1,79,126,103
228,145,2,10,134,9,42,108,43,144,34
229,38,57,3,50,34,119,89,107,18,53
230,63,106,109,64,55,82,129,125,46,103
231,19,48,4,26,69,73,82,112,101,67
232,131,139,103,53,96,122,130,3,89,13
233,68,39,62,94,125,37,54,92,52,91
234,149,108,23,113,68,0,128,77,25,110
235,105,33,138,110,11,131,27,86,78,83
236,20,34,85,64,142,102,140,10,50,149
237,120,146,94,145,81,48,131,54,89,147
238,53,124,113,84,6,121,19,94,110,42
239,149,114,98,49,8,29,95,37,31,50
240,141,6,43,12,112,83,100,63,129,133
241,143,57,3,106,19,78,7,142,44,51
242,9,122,148,24,77,129,149,49,51,71
243,93,143,124,47,94,4,58,106,45,136
244,146,47,102,5,99,93,46,139,125,53
245,130,64,107,58,136,97,128,33,44,84
246,84,113,123,29,26,83,47,95,48,142
247,62,5,34,15,26,41,111,103,93,109
248,134,47,90,36,49,27,30,38,28,118
249,51,108,30,1,55,32,0,141,60,75
250,20,106,27,15,129,58,126,128,123,43
251,17,61,54,137,29,19,79,10,87,112
252,133,76,66,52,148,136,27,60,31,65
253,111,46,36,6,123,86,62,2,146,31
254,135,132,46,54,49,5,80,133,9,51
255,118,54,64,114,10,12,44,94,101,82
256,21,105,48,78,26,3,138,7,143,104
257,97,69,52,47,21,144,142,116,94,93
258,131,113,71,128,120,100,63,138,104,74
259,36,78,118,37,35,96,125,134,75,26
260,130,79,24,30,40,27,92,142,87,94
261,19,24,50,116,88,136,81,131,14,72
262,102,136,110,6,84,31,15,125,58,81
263,99,104,0,120,95,23,77,73,75,41
264,132,128,89,142,67,60,137,136,49,29
265,67,116,54,114,36,98,52,96,146,14
266,16,2,15,139,36,141,45,57,66,105
267,138,70,140,149,18,91,64,85,119,136
268,1,39,44,97,15,94,0,77,18,130
269,17,127,3,105,100,44,42,66,59,57
270,106,108,63,67,43,9,32,130,36,61
271,83,78,143,139,60,116,13,32,45,125
272,75,7,143,67,78,106,68,124,108,12
273,135,44,42,112,26,31,18,110,101,65
274,30,95,67,133,123,94,28,135,126,136
275,44,25,42,11,51,134,75,89,84,14
276,112,0,131,62,147,25,54,102,9,99
277,109,90,145,92,28,74,120,100,16,68
278,111,39,15,148,84,11,94,19,51,105
279,106,142,121,25,141,99,123,73,120,75
280,98,105,11,15,57,35,79,36,146,59
281,118,114,63,145,64,82,56,7,10,138
282,83,22,128,39,47,11,124,133,118,147
283,33,148,95,143,88,32,94,104,84,70
284,43,113,42,83,53,109,127,25,116,33
285,78,55,123,82,35,26,144,128,72,6
286,125,27,49,40,62,108,114,92,54,51
287,121,88,140,142,19,56,43,51,138,99
288,0,31,119,20,12,125,89,10,65,130
289,122,24,71,47,143,61,6,91,52,98
290,93,1,74,22,56,7,17,133,31,20
291,137,51,119,7,115,131,29,101,105,94
292,79,57,108,121,27,13,46,68,111,63
293,97,30,37,57,104,85,14,142,68,87
294,97,132,95,144,136,59,55,78,67,20
295,18,75,47,110,32,76,62,96,144,125
296,77,106,138,126,38,37,123,76,114,29
297,75,6,57,84,30,40,11,109,15,87
298,88,14,113,70,28,100,134,78,109,79
299,114,70,100,27,118,10,115,5,35,49
300,2,34,109,7,143,67,134,83,9,8
301,137,15,121,33,10,83,79,12,20,108
302,91,78,129,12,48,117,66,75,40,26
303,71,129,18,29,147,116,101,111,144,100
304,145,94,88,4,17,68,112,50,49,43
305,104,54,90,7,140,71,72,28,75,119
306,128,132,42,118,1,14,22,148,130,51
307,50,24,108,64,87,37,1,85,126,98
308,16,125,108,129,135,137,67,124,52,144
309,81,106,101,52,94,24,63,121,56,29
310,113,25,86,92,111,30,93,69,17,16
311,87,127,5,113,101,18,6,115,10,112
312,106,7,142,71,79,149,19,93,24,110
313,55,44,0,5,146,29,11,143,105,118
314,90,84,52,19,101,145,108,141,50,47
315,6,60,140,8,110,127,76,119,20,146
316,50,140,77,119,47,95,128,9,24,109
317,119,22,58,70,36,53,141,17,124,32
318,32,52,49,114,5,20,47,105,27,128
319,93,120,142,12,115,15,33,59,32,28
320,129,46,75,25,63,49,4,101,141,93
321,80,1,113,123,0,66,115,73,3,11
322,141,33,97,66,72,124,132,24,45,99
323,114,45,111,136,113,84,62,121,89,27
324,75,20,92,146,18,32,142,63,0,67
325,7,58,16,47,8,104,143,100,76,86
326,0,26,145,22,74,148,83,13,137,104
327,146,42,132,103,4,110,88,111,40,89
328,65,6,128,149,93,110,16,108,82,115
329,33,8,42,96,131,39,90,130,80,142
330,125,80,34,15,91,92,75,55,116,49
331,58,131,46,90,19,101,65,119,55,13
332,71,95,86,104,119,105,60,92,88,102
333,90,121,140,45,25,149,7,108,19,69
334,58,106,71,14,32,46,26,93,54,125
335,81,111,120,104,118,101,55,108,103,6
336,136,106,35,88,87,110,24,3,41,84
337,103,92,106,107,60,27,11,120,117,129
338,92,76,64,116,3,31,61,71,51,50
339,136,102,145,144,20,88,58,81,130,22
340,23,143,71,94,79,122,75,66,52,58
341,64,4,100,81,60,89,102,125,116,58
342,145,89,78,8,22,134,66,62,9,94
343,117,128,26,118,15,32,88,35,147,60
344,135,147,70,110,104,14,35,72,13,2
345,85,84,140,60,62,65,33,147,108,28
346,131,93,10,117,24,55,139,129,133,67
347,44,15,30,91,108,27,93,129,68,0
348,71,45,89,16,4,125,101,143,74,87
349,49,138,44,96,52,55,6,64,17,146
350,45,142,63,50,17,70,100,74,96,146
351,16,83,86,58,68,38,49,65,32,109
352,93,8,149,12,111,90,3,113,130,45
353,123,98,19,117,121,108,78,81,113,7
354,76,45,25,15,115,41,86,85,67,120
355,17,61,87,42,124,22,114,8,69,109
356,45,136,71,52,61,42,123,84,77,21
357,114,62,54,71,24,40,124,121,140,89
358,100,63,66,106,12,58,137,10,138,20
359,126,53,109,135,45,28,0,57,63,119
360,34,108,79,148,40,107,27,93,20,10
361,76,80,69,131,99,117,3,49,75,56
362,17,15,75,63,51,89,91,149,117,135
363,117,138,91,140,15,12,92,61,144,45
364,59,90,60,39,120,15,134,62,22,70
365,52,36,33,140,107,89,28,136,13,10
366,0,95,49,40,114,72,127,139,26,79
367,97,117,28,148,47,50,38,31,129,134
368,125,123,145,20,77,121,67,25,17,136
369,46,85,127,136,126,70,135,137,19,47
370,134,104,121,105,88,45,40,3,65,57
371,96,45,133,1,46,32,93,27,108,114
372,27,69,41,148,135,44,128,86,76,146
373,38,29,7,35,124,92,77,117,61,17
374,101,69,11,51,52,25,16,140,60,66
375,79,13,127,4,32,101,74,60,141,10
376,55,60,116,86,7,133,113,5,73,20
377,140,29,24,6,66,20,85,58,130,19
378,11,20,48,127,146,1,50,81,87,71
379,149,20,85,75,31,42,60,59,117,92
380,86,20,91,139,49,125,71,133,36,22
381,1,93,100,83,67,126,143,133,120,80
382,104,112,32,98,140,69,128,120,131,118
383,71,110,35,29,17,91,99,40,84,131
384,67,45,87,65,79,108,25,122,63,30
385,103,36,123,19,49,132,80,33,66,106
386,10,29,147,94,67,19,138,12,64,107
387,93,39,73,65,7,31,2,77,117,116
388,41,139,77,40,42,60,106,31,124,22
389,50,59,72,11,85,145,86,60,18,91
390,79,14,86,63,62,54,147,78,31,25
391,41,93,26,85,91,47,0,60,120,138
392,67,139,119,116,68,136,66,5,123,134
393,137,82,69,6,28,80,40,23,49,18
394,115,106,50,52,23,118,66,35,63,139
395,60,73,9,132,47,123,149,34,79,75
396,129,124,34,32,110,84,26,144,14,50
397,80,123,124,140,52,101,103,75,82,56
398,0,46,32,136,103,56,38,92,105,17
399,145,32,36,57,56,89,149,114,68,135
400,125,34,138,99,54,97,126,85,145,134
401,102,17,114,43,120,32,0,5,101,38
402,51,136,38,132,102,12,37,99,139,86
403,143,149,84,139,22,104,97,43,33,42
404,46,98,122,52,119,62,25,63,143,66
405,82,136,123,102,94,101,116,106,137,1
406,20,114,74,124,73,135,109,94,13,53
407,55,95,136,57,39,98,130,114,21,115
408,98,109,1,50,73,85,59,64,25,146
409,84,76,117,39,145,36,146,80,128,121
410,48,21,38,63,133,136,97,105,22,137
411,137,45,100,86,65,139,62,63,6,13
412,79,73,6,56,2,68,101,106,92,0
413,77,87,104,21,120,93,74,40,130,11
414,127,11,102,72,144,46,49,9,118,28
415,130,31,40,134,143,148,42,75,72,48
416,1,64,30,2,83,40,84,117,51,57
417,91,129,29,109,33,118,79,108,85,50
418,51,102,8,137,25,27,18,116,118,69
419,88,146,58,121,126,117,144,13,45,40
420,89,44,75,38,100,138,120,31,63,104
421,14,124,96,109,27,94,68,36,101,18
422,32,58,28,114,42,129,120,80,73,78
423,26,58,19,97,57,30,63,40,48,98
424,72,46,57,27,81,47,134,45,146,114
425,62,87,101,106,29,145,140,97,60,111
426,87,130,144,141,145,129,86,80,99,113
427,139,15,105,44,34,37,89,130,31,127
428,144,45,57,146,50,89,64,127,14,125
429,86,98,144,131,35,58,126,39,10,83
430,81,51,137,2,140,34,92,142,75,146
431,110,66,100,98,52,134,95,89,75,47
432,22,90,92,29,141,19,81,94,15,16
433,43,90,139,107,64,130,14,40,22,132
434,4,132,110,135,56,76,101,17,21,146
435,113,7,95,74,55,54,87,135,127,47
436,110,106,22,11,33,135,15,80,68,66
437,134,79,123,62,38,88,41,40,140,52
438,134,132,75,45,93,15,31,38,41,78
439,109,136,121,79,101,103,114,90,62,74
440,134,97,99,78,5,88,122,16,27,69
441,103,21,116,22,58,95,42,34,28,87
442,97,124,84,88,99,2,37,141,26,13
443,68,25,94,148,97,89,62,76,1,117
444,80,9,34,60,143,67,133,38,124,57
445,62,88,107,29,108,66,39,76,98,15
446,44,133,38,149,116,131,58,93,86,0
447,105,62,71,18,27,80,91,50,83,149
448,100,101,87,120,113,59,117,96,129,72
449,149,92,141,15,23,18,93,135,56,132
450,67,137,121,116,123,73,15,4,40,82
451,35,107,60,122,105,46,147,117,29,57
452,41,65,92,13,103,26,126,105,18,75
453,63,107,149,140,44,2,12,45,16,83
454,109,48,23,36,101,15,63,123,110,20
455,115,54,46,80,6,3,78,101,28,126
456,120,34,76,49,95,86,136,118,32,92
457,98,13,39,67,146,144,5,62,147,9
458,133,13,104,12,48,14,54,73,84,11
459,125,102,47,149,40,26,115,118,17,62
460,25,129,47,53,136,4,12,92,128,52
461,10,118,0,123,2,14,100,78,46,129
462,129,124,111,146,77,116,98,39,121,118
463,139,116,91,100,95,113,20,130,105,15
464,90,117,62,94,15,51,123,66,56,39
465,47,96,80,17,104,58,29,77,12,34
466,70,120,49,114,22,105,127,18,142,8
467,77,116,81,12,58,148,38,8,44,135
468,106,91,13,73,96,40,140,69,51,19
469,119,138,65,139,144,77,25,93,18,31
470,67,61,53,32,127,129,142,85,106,47
471,91,146,69,133,114,1,136,7,138,72
472,76,94,108,80,29,1,65,92,55,109
473,68,87,27,9,5,0,79,80,148,88
474,36,7,11,59,132,117,49,95,27,142
475,61,6,19,117,46,28,52,9,83,85
476,125,69,24,101,98,88,91,134,20,34
477,55,47,126,0,148,22,132,18,131,11
478,56,44,46,125,18,65,53,118,57,101
479,91,81,107,52,94,142,50,140,70,128
480,14,144,32,135,113,3,52,41,28,53
481,48,63,90,8,102,40,13,16,136,21
482,122,95,33,72,94,58,123,129,124,117
483,115,25,6,101,26,58,107,117,28,40
484,71,17,38,0,134,114,132,95,49,73
485,113,115,140,110,74,57,39,7,107,85
486,20,100,137,64,106,93,76,77,139,121
487,45,91,39,133,98,126,22,107,124,93
488,26,50,53,142,114,133,90,57,45,84
489,52,144,36,93,123,68,113,56,143,105
490,74,16,99,109,135,139,55,146,57,1
491,147,45,68,61,100,59,101,57,135,84
492,101,18,130,66,133,124,1,143,139,104
493,43,125,80,105,10,16,78,75,137,13
494,60,9,122,26,4,22,70,68,110,81
495,142,62,119,49,86,130,72,131,53,114
496,18,70,51,92,142,52,135,123,118,69
497,110,43,137,98,139,75,55,44,4,88
498,62,146,44,119,148,149,22,55,14,113
499,20,94,110,6,127,65,100,130,44,131
500,109,0,125,61,21,138,25,112,98,75
501,105,137,114,93,63,77,121,98,44,148
502,23,149,0,8,120,13,50,108,98,78
503,69,41,13,61,9,14,149,103,84,144
504,62,106,138,35,6,58,19,119,54,113
505,47,11,1,127,8,52,0,67,65,43
506,138,76,33,22,17,97,79,38,84,86
507,114,11,74,130,62,43,116,73,80,61
508,131,120,119,6,10,116,44,38,20,102
509,7,71,76,69,19,54,95,127,40,20
510,18,90,97,7,1,119,76,114,133,93
511,80,46,56,103,130,145,146,30,135,6
512,22,19,56,16,126,41,79,30,8,100
513,72,135,101,133,67,51,28,89,99,114
514,60,28,17,58,68,46,105,108,90,112
515,126,0,76,119,39,3,70,103,38,129
516,134,94,86,53,140,9,71,149,128,113
517,35,11,68,14,133,12,74,46,101,106
518,104,107,74,51,47,79,35,97,116,16
519,103,22,43,135,139,29,128,144,2,32
520,47,139,61,53,33,93,52,99,110,87
521,63,72,19,105,55,48,81,13,16,38
522,72,67,112,41,149,94,45,129,69,80
523,142,85,93,58,47,99,9,16,24,77
524,51,106,39,53,116,112,9,140,8,28
525,56,25,94,136,116,42,18,36,92,72
526,149,70,128,3,134,126,65,12,109,107
527,87,109,105,143,104,83,97,47,0,41
528,135,130,63,124,121,12,99,137,87,139
529,8,4,125,119,103,132,102,17,0,75
530,14,120,113,29,118,83,128,117,97,9
531,123,21,121,20,76,8,147,2,66,86
532,79,14,10,110,103,96,65,71,98,113
533,127,18,98,94,72,103,55,57,56,47
534,105,119,5,86,4,141,143,74,126,45
535,47,44,48,91,29,98,135,6,28,38
536,44,56,4,95,98,65,116,16,19,49
537,30,35,103,47,40,114,73,33,64,27
538,129,1,123,80,127,83,76,37,46,106
539,112,45,36,58,134,57,145,25,111,99
540,8,89,50,27,16,47,20,25,9,103
541,85,88,15,66,120,5,55,19,147,70
542,27,111,140,106,6,32,149,146,104,45
543,63,68,123,25,22,39,137,13,53,23
544,2,92,84,129,5,63,134,7,139,93
545,52,7,118,63,128,86,72,107,71,62
546,49,10,148,0,54,139,20,44,81,132
547,30,120,50,84,142,135,124,149,139,27
548,32,108,135,24,2,1,92,101,36,14
549,110,139,104,11,36,43,26,70,8,127
550,110,76,43,33,10,3,106,28,4,55
551,110,2,70,58,111,149,98,75,141,102
552,17,139,19,136,59,132,85,64,44,108
553,125,60,46,58,38,130,104,39,74,91
554,105,147,17,61,37,102,123,91,26,77
555,144,39,86,147,62,122,10,105,18,56
556,76,101,144,86,42,117,94,10,68,95
557,131,18,93,52,85,20,115,44,133,64
558,31,1,73,96,23,125,54,28,5,52
559,45,58,4,55,145,1,30,22,110,7
560,21,57,112,39,148,84,86,26,124,45
561,51,8,118,54,52,142,146,134,113,57
562,91,9,25,132,26,76,24,22,46,47
563,130,119,142,86,19,149,82,26,117,104
564,18,117,73,147,137,104,100,81,141,72
565,94,7,5,11,105,57,90,32,17,113
566,2,58,148,42,51,79,74,111,11,70
567,117,111,85,55,121,35,141,142,16,83
568,46,113,30,7,27,147,86,31,14,116
569,45,124,60,13,80,110,88,92,3,26
570,99,3,86,80,10,48,123,129,142,148
571,26,111,45,24,79,34,93,75,41,129
572,50,121,131,67,128,137,3,30,51,106
573,46,107,143,49,95,85,77,63,40,59
574,81,14,136,19,120,101,39,119,3,4
575,44,42,22,124,47,140,70,121,134,111
576,7,126,0,37,2,69,73,6,84,134
577,65,111,40,24,142,107,18,42,57,98
578,31,62,101,104,113,53,55,146,70,75
579,21,37,41,94,23,2,59,12,52,118
580,32,102,110,21,104,138,56,23,111,90
581,7,94,39,50,0,61,55,68,115,136
582,88,100,106,83,94,118,66,43,49,6
583,48,72,145,146,23,135,108,25,6,83
584,88,9,1,111,86,106,49,104,134,55
585,77,40,41,46,123,44,9,94,100,18
586,27,109,30,13,48,97,8,53,39,137
587,99,55,16,47,22,67,74,23,62,125
588,89,49,22,29,24,108,58,31,30,11
589,94,78,59,30,4,121,101,110,54,139
590,57,82,106,61,76,105,144,137,125,130
591,120,27,83,76,73,72,4,67,22,108
592,113,136,128,104,32,50,34,66,44,124
593,36,22,91,128,14,50,64,42,116,25
594,31,25,121,38,137,124,7,15,14,95
595,105,50,73,93,99,89,119,1,82,68
596,82,50,14,135,117,32,42,41,58,28
597,108,47,65,116,6,62,129,145,136,66
598,32,0,47,14,79,3,113,78,81,22
599,7,54,109,149,35,31,70,128,121,131
600,55,25,73,46,142,85,8,114,127,45
601,15,37,104,43,148,93,98,144,106,103
602,58,70,90,67,132,29,8,3,126,140
603,20,63,99,40,73,47,90,41,2,129
604,61,45,80,74,22,130,34,40,109,37
605,128,59,69,135,134,136,129,91,58,3
606,132,50,120,149,81,137,40,2,136,111
607,40,43,68,15,48,32,87,147,49,66
608,33,74,94,106,17,138,47,63,103,46
609,14,42,24,102,38,89,51,60,103,96
610,43,11,26,104,100,19,64,13,47,6
611,90,45,125,93,138,143,89,142,41,99
612,94,122,70,107,52,17,19,112,110,146
613,130,38,97,86,88,125,141,74,33,96
614,111,36,9,91,120,34,68,6,93,134
615,140,53,122,2,138,37,89,111,149,67
616,5,115,16,104,99,61,14,82,102,140
617,128,94,3,140,30,88,132,15,133,67
618,83,73,51,96,67,141,82,27,131,29
619,85,119,145,124,146,49,111,102,105,98
620,112,125,94,39,13,136,127,111,38,134
621,63,59,14,58,31,126,64,1,119,66
622,49,82,30,25,55,2,129,80,134,21
623,119,99,69,15,123,1,139,31,4,94
624,99,89,126,44,41,51,109,47,95,67
625,2,119,131,81,145,74,110,142,132,21
626,20,78,100,6,87,41,148,145,43,96
627,56,23,71,103,131,20,61,135,99,132
628,1,18,25,4,141,11,8,55,87,26
629,142,118,65,22,0,102,20,68,126,17
630,135,69,70,65,145,43,147,53,131,29
631,5,113,73,129,140,141,15,117,122,36
632,70,97,101,94,40,33,123,80,139,88
633,75,88,124,0,132,110,73,121,114,72
