p_c,lamda
0.08820404868646496,0.7197089145055031
0.10494158336516561,0.29823803902166235
0.05618934229801742,0.5538299296252713
0.009819366436205563,0.9347479667803814
0.11949081734597516,0.6368651187427513
0.03407260726103662,0.22345818943760487
0.0462479887443601,0.4910037830937455
0.1500951080060256,0.7474813330616775
0.12206165762647929,0.924430397052712
0.0991522925724831,0.9918486393945476
0.002292333145466407,0.8153189400730849
0.03824132666948537,0.5554300740197314
0.07383979383320764,0.5414288240824108
0.027993786354684108,0.5925909138219211
0.012295160623232488,0.3385666554679944
0.13070710245908768,0.7547896705617781
0.1372778537559497,0.9364353041406214
0.09574526627967767,0.9949343392921326
0.009745700789602595,0.8145247192583566
0.08826217225253634,0.7887276071571514
0.02058221950379468,0.12973711412899555
0.04028247767898895,0.3674126240131419
0.0036602621326493633,0.6278828039508318
0.019078845143073276,0.5516810054287287
0.0912634181973435,0.8368592077429643
0.14828269855537224,0.733754114964668
0.1485144076444544,0.5839155770154626
0.0766855182081969,0.6496106290695581
0.10332995557914429,0.27494794705830017
0.12412725843803853,0.9906382246508186
0.044606393934884435,0.9859189702521355
0.06693006058314924,0.5219329186603564
0.150054703767271,0.304659786470952
0.10128594525536011,0.6883415599599332
0.051343669859185655,0.3293586852282154
0.016489601130233622,0.9097988261057293
0.12775486644019374,0.034445246562316956
0.02618946633338509,0.4751097088604833
0.025443090594712125,0.051595975958276794
0.11101364759631571,0.30481757509642693
0.007771918828539803,0.9505040941336997
0.16586674236175292,0.8001071330011609
0.07807056037318005,0.06597607358505975
0.1302447851136816,0.29374459598563896
0.13377872094605697,0.19034873293709229
0.10175706698017645,0.3845056282501889
0.10977722146240672,0.0925859052598643
0.01667016335162851,0.6348517444172026
0.1357138110220265,0.16996930306148797
0.08846605271392421,0.39955950907693605
0.022288844152377363,0.6797768950340664
0.06939513392370278,0.8241397342663374
0.062280903078866835,0.261459014615581
0.1216093165850717,0.8875121506799002
0.08870563865226336,0.09798529420602718
0.0839964025796279,0.06613966835836996
0.07971442260359655,0.050229452961378235
0.05418504639014764,0.12405127390082686
0.08741026100951924,0.5361293241817559
0.08796342979489814,0.7751226938176208
0.10140127648734173,0.8190412908258519
0.1651281319501529,0.33605122905173496
0.013985704924238191,0.38422977048059187
0.01626922215693487,0.21160233530634312
0.09102936161301556,0.9912485672815815
0.12803207517150994,0.14410018464259766
0.13128919656136834,0.4862428206815114
0.03220726809703018,0.5145303583356624
0.004920770471271124,0.9672919164419159
0.14014828488579972,0.459843382241465
0.06618625460847265,0.40992680817998156
0.1364456116838647,0.013237681681991874
0.028413274611367858,0.6162664329279816
0.1578958293605656,0.4554039430069704
0.010319044559052921,0.0814441362357488
0.07448659722056299,0.12207776790686496
0.15550649911282172,0.9214960688612919
0.009784216977867247,0.4375146573769968
0.14731395998047606,0.05449492635389025
0.005362587513143384,0.7624999238481567
0.07997787072813982,0.4870253879740893
0.12645208994055743,0.20941151105769945
0.031256006867604914,0.3412407053000997
0.13195012080032428,0.6356056041635225
0.11784673024706227,0.6409096351485374
0.15391317734706086,0.8798882385623439
0.1419876970251045,0.6300037233930551
0.12361573373511793,0.024803964715989908
0.1149089836170455,0.42288457102550486
0.1480507090837166,0.8421957489363937
0.013221901005228959,0.6850163851163579
0.1609238723417565,0.5606501960999926
0.10794231052345368,0.4253618650479845
0.1406003051033427,0.06992098280044211
0.1591811213301647,0.3352567684407272
0.04251366874920758,0.8523359364848831
0.013877154533541101,0.04224345403910829
0.05326376745322065,0.34432598759430644
0.13832868696766043,0.9515834102757861
0.14159786249541093,0.4627935050454919
0.1339125661074616,0.8891869900324922
0.09343249402709829,0.8174166376033379
0.10388664875123473,0.7437172724954955
0.08127499529504502,0.2691396091021271
0.10121528427064129,0.5670635602586303
0.020009226324640684,0.9043979606894584
0.16090605610120945,0.2994576122754133
0.08015316806239198,0.09489386879500329
0.10816213802741886,0.6365331977578147
0.15902665673706853,0.7013609039700586
0.089022650777064,0.21202235508076184
0.15566731946110335,0.31362508899423713
0.050214831403614955,0.5103991072596438
0.11415706852315281,0.5173185766677032
0.09432828339692785,0.9558837636552094
0.07431221425983171,0.949885889565083
0.06194270824543271,0.4190021564541402
0.14571739974616837,0.28815443259931606
0.010923699770321251,0.8349540654846671
0.026089877610845292,0.1320846293070712
0.12552589461668126,0.40816140508040266
0.1480321464063716,0.19955691599488676
0.14544903818881094,0.0009341083627261745
0.02426166655460204,0.7658428716705965
0.047623866396933986,0.2633258885434632
0.022554723253483816,0.15213385563196968
0.039617927382762985,0.32822727307348476
0.11020299243455438,0.6905030300792746
0.05113380603586714,0.45423873160221034
0.1406736089260129,0.010922916410228961
0.050266026828550664,0.22328983572892275
0.10469535182620744,0.5403748106838032
0.016939743532343225,0.39501623303880534
0.03948829741807448,0.35720716498598903
0.16004225264323704,0.26192335487202056
0.02669797641469965,0.1601407382433565
0.055046272214839514,0.4297286003427386
0.13212377048315713,0.09397230878936484
0.02271342018538904,0.1582735226893972
0.08178564119836575,0.9209162768046673
0.031748578811878,0.24794271082442257
0.11134375002315333,0.111103114621693
0.08253252183292249,0.9839566206736597
0.012155626795496248,0.17896550515523574
0.11204767396897104,0.8851700585948707
0.08049529464225076,0.9127709647013601
0.15265614327613908,0.7107463614968592
0.14404352472946105,0.5988679487514948
0.11963343183674092,0.39162209552306526
0.15016070258054295,0.23850614031038073
0.019839553856174696,0.4048450644169598
0.045436655671512304,0.9545235137019834
0.15879781833209686,0.3528049950321509
0.15924298539701345,0.9253921746596421
0.015515823512981142,0.374735280446358
0.15934627523409522,0.27071645737389527
0.039256873528099985,0.8277187756203024
0.15754983745750975,0.5395676849634516
0.024638510246978707,0.22475649827806857
0.1578321317586441,0.048696751250321406
0.1468363588862697,0.83398929958407
0.14480824258777872,0.09178617308438124
0.01886937966047361,0.7144070121823244
0.03606238655405614,0.05448831551465402
0.00994400513502144,0.6949092133398654
0.1511380524620427,0.2564447191690557
0.1228689829552576,0.3350938357792749
0.16127855593424437,0.674505854558229
0.0438834577193141,0.663840468441484
0.05910295892629167,0.9811471028262871
0.00690404933674211,0.11712325234996401
0.14125049385659244,0.5942513447206221
0.1383935265313772,0.6341809438065058
0.11159428717308688,0.5810563905740276
0.15478668243048604,0.03481853022208412
0.14391202104554954,0.29593610176765744
0.15676767944712566,0.6190474641116465
0.13018768079588952,0.7179798029640732
0.10696543862831502,0.5925119430405481
0.11682760381748633,0.3986494803635931
0.13222395448356075,0.8145574479641075
0.0553015670798305,0.35379678285511446
0.006943806079535916,0.6907657824114742
0.1433705038229684,0.8419386918408213
0.11736909532568696,0.8517613277690987
0.060352867266236676,0.7973864037955306
0.05500325185141892,0.7087801398208664
0.010346494949443449,0.8835701036239335
0.12899063718174128,0.3161960269932172
0.014540337258799604,0.4673776287803593
0.052462695490240935,0.7264990395583245
0.10299022570214925,0.6131350192690209
0.002505324901914764,0.5486133847955099
0.02632096639545243,0.891520270278759
0.06660302058271708,0.7928447348628406
0.04725770262117814,0.729398346817006
0.009730338450529268,0.34769633756767615
0.1394660891410979,0.4878149928379216
0.05568417428401447,0.9851324088552492
0.023530415036820036,0.010113312808378959
0.1545692373953216,0.6325450125833384
0.019141365531042766,0.13395542292212864
0.09257476074236318,0.7938325140529316
0.13450143639568052,0.1642113619089852
0.043166361232944914,0.10262138097733128
0.08412009060540647,0.2522891229765256
0.03703441699254412,0.34313271964611025
0.061138734641723924,0.4757162544986167
0.04255504654826705,0.7451646198157904
0.07446866045641518,0.2003312306265869
0.06629451686038677,0.3442628612421185
0.02514780802572755,0.8037032726395197
0.09989864686599811,0.8876065746740792
0.017332885316427335,0.2879040081754359
0.02458165330963253,0.272077113876999
0.07794796553531008,0.5804864883372631
0.06822548465409793,0.4108584493095651
0.01338629963922384,0.2777860042472161
0.04267154630728465,0.24162232381464172
0.086862142271527,0.6337447130673669
0.06502183085125955,0.9545294551929777
0.16438915374845406,0.929445836135679
0.012511282102067913,0.9813416202211807
0.10312997854682793,0.42160062478534716
0.0071088588344638175,0.9265645786371345
0.043886415108054,0.19288928181894768
0.06344257408752556,0.8520124854551362
0.009664826248867811,0.48266622001590753
0.07427838010127077,0.8633468621875123
0.04230393841253541,0.5823556598481998
0.15960802511926506,0.2530673193446425
0.008828576409988605,0.881175756564469
0.11777859794889305,0.2746257696915429
0.02728544023080335,0.3893517653254908
0.057534285050014074,0.1591404445627146
0.10717450847150607,0.49623100119236785
0.1475718019231388,0.9656316957099873
0.14947566953668326,0.4728255938017105
0.07865852221083286,0.21003638442012035
0.004910834066624669,0.507966801280809
0.13796074070852285,0.6721749345381227
0.016525212042484357,0.23859887818568276
0.15302029429271255,0.1547565826368025
0.07147714964530995,0.7522069865698489
0.059168852574250454,0.5541267898165535
0.0625100395288656,0.2660527520491222
0.04896142545306773,0.33548244573184294
0.14202086757348686,0.27115358056975103
0.02238700807219603,0.35857761532658244
0.02250277162879919,0.6754740413215857
0.1619646604557173,0.059036303248257115
0.19042431590358272,0.49698688971051613
0.15362837582432645,0.22245691250634586
0.06527426831852767,0.047794586414809444
0.12628025998859477,0.5933809511806903
0.09824666565496463,0.4823632392736345
0.11218671866430036,0.3259769975402409
0.043203254865307565,0.27102385641170623
0.009631221405925155,0.6560392505082867
0.05568729212197697,0.7756473399790637
0.16289664702779047,0.2683689387514289
0.05702701844771749,0.3087386552714557
0.12495088742468964,0.01375889141099007
0.15660482321430702,0.952290896627958
0.1449621208043438,0.24097904859080563
0.12928423942362785,0.5178196602044611
0.10729028652834008,0.6559054116057116
0.10062926119766236,0.8539429895301137
0.12541729340807958,0.030093384366661133
0.03483522095069714,0.9992456660226848
0.10293199877731662,0.2598918707893027
0.06258505974948748,0.770700766014417
0.1299072492417513,0.23680672233280767
0.14307585312249366,0.9926449160607923
0.07454583725146983,0.4469707818097072
0.15662246817076034,0.296751789667257
0.12505362626134472,0.015037071858446965
0.1538741539691709,0.5952857039316105
0.15039133659123835,0.0070568481045770026
0.13708285342563845,0.9163342565676845
0.02498569383868163,0.35669553398800696
0.01817561028336685,0.2571957904088378
0.14497811698926044,0.15448748151296282
0.015121456881659463,0.1646650514404529
0.030409690088161714,0.40331000947369644
0.005773964520819225,0.5617597605853176
0.13271863675921639,0.0452851089560416
0.019347095295650672,0.8271944760673481
0.16016792813534073,0.2710780478854699
0.020013248582376506,0.34650190391047736
0.00674812813432379,0.2707312852620972
0.1468557811466284,0.8864357739240152
0.10908705604153691,0.3988314070123259
0.07925272646798172,0.26920587790767925
0.08412714993060638,0.3288828477388965
0.054535797628005506,0.6398331803783559
0.012586339015874456,0.9250696410544585
0.13533125046478786,0.5345314192109811
0.131869781552372,0.4865793689567517
0.16267024990028117,0.8199756619527151
0.1562969211457118,0.9489905436978345
0.09394961017737284,0.13813521103322943
0.01761365995135919,0.3006171378449029
0.12087648707455738,0.9092493024341151
0.024092353918673426,0.7030925125695291
0.06948685699420044,0.22738976698171118
0.027386046878789424,0.9531652795190578
0.15864831220887035,0.9445022602241085
0.02763476881567906,0.02553369678597942
0.15020176315410463,0.6438514286170588
0.13871015339234255,0.6735130498499337
0.06143972935662599,0.5072199614281743
0.005539495717392135,0.9370592346387329
0.06271927191602888,0.2647485144491161
0.014248645396413124,0.43423149123783616
0.08163971608252392,0.8123747712706367
0.002880447416507346,0.5583022145324207
0.147092387381614,0.2212889036384649
0.07722248546035715,0.21678572906145055
0.014104987698002766,0.47032289408266215
0.24069344803604167,0.49951294339304103
0.0574378403166207,0.19722912408279472
0.11540063868002483,0.6880023704711842
0.028512994939353015,0.3358148140203773
0.11872850363945321,0.8137277471317921
0.13466963622847042,0.8277168424762267
0.1260588949642602,0.3039697744820739
0.10866351635735093,0.9193589131128547
0.1409956148434204,0.3023576826566157
0.16335253479903034,0.5204242776264411
0.03604102928898428,0.4976437713579838
0.007774764623107288,0.643620916761509
0.0342827310223452,0.23688706551600205
0.035497910226262,0.048402754916546824
0.02623726398463856,0.7079935804706253
0.14557659332375203,0.5679614681570895
0.05537751326768899,0.24949167804965094
0.012990302344059238,0.49770184478559293
0.051020550191053636,0.3110324751321227
0.1614344787634016,0.5282564895661921
0.1410815878938586,0.649439626539643
0.1039363969811226,0.6316020669506527
0.08998629116743044,0.5813106474078048
0.14029663028878978,0.6029743499845369
0.060234576977448516,0.15562428700061134
0.03477534801933562,0.9435264275178369
0.04790273903785971,0.43334676394328864
0.08104912262480277,0.8313518684623727
0.1487508404190808,0.5028621186005464
0.060585232853833236,0.852141792318117
0.029882986924381117,0.1543561369568924
0.14051216465683242,0.7409496932404531
0.10263302269963787,0.966835629215923
0.0539322027363165,0.1265876969836905
0.15717145186384504,0.9778594027976744
0.04170736401496599,0.1185597943681496
0.08346555342795375,0.3419705338118887
0.09046067603910425,0.6546973783490079
0.10087648319329667,0.3845158805419187
0.10762847367308487,0.5879290353693305
0.07990862438741628,0.785215551288531
0.12326992293403573,0.569677772007388
0.060362489371912485,0.2209666378227269
0.04411385362537978,0.9545906934026013
0.1539637790788869,0.6399834968256836
0.02448147243207783,0.005226892136134455
0.1343126386993745,0.9387611836040395
0.06241957616570956,0.29850874349960127
0.029764364536902895,0.047071344433690536
0.023562552117869562,0.8313578544341743
0.05143884320080749,0.17658158408914731
0.03289857574855173,0.5494359705649204
0.087498167975498,0.9151822063344525
0.12306515374889282,0.17076693005359941
0.08513147803374696,0.0542706322097612
0.1393854002284255,0.6996912203281526
0.009899195931081675,0.7706662069743233
0.15115016902654416,0.9863347852939802
0.00693005288882775,0.9010143855375994
0.02945671699265266,0.23853263236358635
0.0031657039365567915,0.8099568337365366
0.11455858899634695,0.7128584859601139
0.1005341893798263,0.5401399201001937
0.006676066526246827,0.7555598666364837
0.027630674783397747,0.7529555737910502
0.05870447755010423,0.39787587441031325
0.1479499742798851,0.3151334842779188
0.04750216915979056,0.4755739512518907
0.11512999629471261,0.8370435148311124
0.07272828077199521,0.9485031126043502
0.04398815089654459,0.9820297140772442
0.14896177381259754,0.40756746073648187
0.08012299250332891,0.7920381536753732
0.01410504015017192,0.61656541071303
0.017273641472248264,0.04366369629865234
0.16283706558825048,0.4819585188737529
0.1252724615803394,0.058402841667049406
0.02043515903382712,0.375086495575177
0.09469729605621353,0.772335851356012
0.14721646844660063,0.18236121434643374
0.1652219772420777,0.6278648983291076
0.1146980645161773,0.4787343814483213
0.006057181897591729,0.8176800610244704
0.09739770982839697,0.9547671612450253
0.06358853030940581,0.8203957724430603
0.09592727213144511,0.9623015914966114
0.1318577362375157,0.6507047764918471
0.13550944913933524,0.9322053012777323
0.012544615610609622,0.7481556387818366
0.04760383900301603,0.6526938729175785
0.08128710262012245,0.8183217565168921
0.03391763781347687,0.639913947907561
0.005113167610673056,0.8316372859782988
0.09343017726180253,0.3131658468109567
0.0902237311049531,0.017675546985967423
0.12285789821227625,0.05350071832417776
0.12380595496874797,0.12109663191025316
0.03669098033167626,0.04793742308522506
0.04408428661933568,0.017266766567501375
0.09809989482434185,0.2930214692317743
0.1557795105976638,0.8473486538984764
0.045685008563417104,0.940632144831693
0.11071699304139146,0.9534059512836204
0.070999485549325,0.32698219704544945
0.15386867147427244,0.4331147321100065
0.11697111282496372,0.379077308777391
0.027627178673216183,0.5564092867042234
0.11008285892634513,0.3460565117603258
0.12364643379133498,0.9791981705266739
0.08069926230729402,0.9671692775708078
0.1190921446255346,0.8504350304038183
0.03466974086265105,0.9699925277794259
0.0793245527111899,0.12009603654424099
0.039600450927433944,0.6767363081164199
0.023810922114882793,0.5768730886321025
0.05403341820519066,0.5888491071257604
0.12351054197591103,0.1976500865225157
0.07068199695315654,0.2204342724611721
0.1551979318600941,0.6821655407633601
0.14567362511256204,0.01215531668781674
0.03924269483277255,0.41651504123457367
0.03790457622953671,0.8662373863521996
0.06498822049499747,0.6411103511974301
0.15563364698835774,0.8533052575006707
0.06459790631642144,0.3300047038783224
0.14400692633236997,0.010249219631577091
0.1033465741312576,0.45601421328032904
0.10630964653902675,0.3656673457716114
0.10461608802378625,0.05262143414392868
0.050072400448982535,0.5596104100757114
0.11363300548842128,0.8369593084513262
0.08248373895344517,0.18356336274057458
0.002514478538622558,0.9162376735258534
0.017725878642297473,0.7291574355286818
0.015584998886293354,0.6042582066173771
0.006690401334972975,0.45803442852132464
0.09457355459924072,0.8258261826844101
0.148108577836934,0.9972766861835475
0.09151711299752764,0.0642619161714965
0.11792430254581314,0.6309958598764545
0.13076663121322377,0.07785106376793596
0.07411041823838183,0.5625553526340331
0.1210192328755403,0.30922899489126493
0.1303725411153257,0.8528478778979307
0.038453034691564775,0.5944217276208831
0.15190916193725246,0.9372163198797638
0.11488718744408771,0.7923906727601592
0.02669215609548318,0.39083528868984163
0.03899364629122805,0.7504823809700127
0.13751035343637633,0.5413622512142466
0.03387762862665914,0.5524321110310713
0.07480182770021004,0.10988021705370063
0.006643476873104382,0.9121791271910817
0.07558055877006542,0.7192431804156237
0.09100385539235059,0.18006322619464468
0.05547362274423745,0.4431921886531995
0.07751606191323174,0.8283163135611895
0.08683937808619446,0.5696228155623201
0.06202240953114338,0.11472667910737466
0.04162690978871117,0.3327301236839752
0.11543251874346189,0.06288158052281798
0.11236276056939383,0.03057150109358684
0.10099966376848765,0.5759860325241286
0.03877166746057935,0.515491854093815
0.1326922225951137,0.5216682087119869
0.04863837939228861,0.9292179422484076
0.019081196477066197,0.10953908827601118
0.13868418317972592,0.8078901781517466
0.1443915654736579,0.24722832789613916
0.009542046975509748,0.8664914856659833
0.053526055804113286,0.9063443885283053
0.0164047324487765,0.4121718037718033
0.1326274388897506,0.21956370990291518
0.10812506210175783,0.8028066190303335
0.006631019431495153,0.6467964378256683
0.11361835129825083,0.2001458414355338
0.0138212587512066,0.8384717400124021
0.12557045426018312,0.10425840631480147
0.04921008064190402,0.563611263842006
0.07946858028102421,0.5251746530822555
0.11192036467327318,0.7099009803524154
0.04203406843633183,0.9025235539634237
0.03319450704169842,0.9255075614323348
0.007098529214393124,0.06290724519301502
0.004236869709279321,0.9788927218131794
0.029328645900826317,0.1310632406275968
0.1491521054736897,0.6257261145092233
0.08375050520182538,0.8747051131994067
0.006613492368292127,0.0678618993134604
0.04206717500526384,0.09881969546182244
0.12317733329391248,0.2579927573365535
0.05542586623928738,0.05487562175944892
0.07026154046567405,0.1310036973140563
0.10343434870369343,0.6774034638766315
0.09058310882632696,0.45587529019702117
0.1218892781584857,0.2948140191196898
0.1211125948012937,0.42417409908514897
0.14959704290405207,0.6840125858991154
0.040528646835793686,0.8416743567309642
0.08040866824689859,0.22958881679525756
0.09503175051265446,0.22927050024015053
0.12957286931419792,0.3110743162069495
0.1119735920438729,0.8697915264027979
0.011308261905131508,0.8209421680258056
0.009075850683103785,0.5028349244880894
0.14211029011318718,0.06900040392779411
0.14508687394265463,0.4503382450368441
0.047111086329792266,0.37428155992194273
0.06427644421526496,0.059641703129246895
0.07561860949517561,0.740019375925185
0.1555345730686323,0.1104440715052598
0.16637711372395783,0.6308525722000925
0.1313212166169859,0.22671974626262026
0.1539154061944827,0.2508265022725373
0.05681206966125931,0.8071846768703254
0.022935382474432234,0.9957780354383563
0.12177037487978172,0.1984437155440905
0.07310843649780445,0.4982969412777531
0.009401790870918447,0.8054569805323508
0.07812403423918457,0.409327825433615
0.10253585639302659,0.3168907613674655
0.034233924114069086,0.6551847669503171
0.03200730896897539,0.1545525726614106
0.08514087245813587,0.3971819526817537
0.12977613545561184,0.7699000517287677
0.12114213015776097,0.33209941317647135
0.052439958640077035,0.7737189674030422
0.16507761788660957,0.6030245515870015
0.10879325779643577,0.1473581203115433
0.009105930728941917,0.7971445653331027
0.09770005383688929,0.5819782510516268
0.08741813763351382,0.9195412025565324
0.1241246258118083,0.16596568718066537
0.12403193924857904,0.20287110869802494
0.06636095097859726,0.18412245113527753
0.14890103208271183,0.4340120328094587
0.05613105685803647,0.7304028832118769
0.11047231428574521,0.16944823109165857
0.023813550546413594,0.2737782724179435
0.08661827129548434,0.510377629702316
0.00158842470537617,0.14595298788770913
0.016168770503366296,0.26697907506000224
0.08844310221268367,0.23118989334781234
0.11668565824985762,0.8307563259427746
0.12665835330088468,0.11059187893689393
0.03363652378078329,0.283093296001979
0.1432925471860575,0.010737728684607817
0.005159972196546365,0.26358290203094714
0.028423751009178107,0.8390393706227401
0.16346344267040555,0.25547338160678723
0.11717873137028344,0.22139530751473194
0.05372117142747881,0.4382016251543098
0.1456632182611362,0.5147692436137181
0.1620676372554405,0.24624458659617168
0.13058285720176158,0.7761119021576911
0.025837881510172276,0.7617521128025379
0.13147239901546307,0.09306256590252467
0.14002525024555185,0.885399504401888
0.08311546532297288,0.6455795354373777
0.13488106567797561,0.20172856999680555
0.03446007324488332,0.4154236401690756
0.05058969573954643,0.14643808925527205
0.09407620196376329,0.5119573599984452
0.06517752305804586,0.46522449895449974
0.1028239303879476,0.9018548428715939
0.001888895103573332,0.1781033178945733
0.12040282333909298,0.16451661791446787
0.08320491402251329,0.45124892709535297
0.07602981154088412,0.565376192091187
0.13514055792912966,0.04962539379587928
0.08265178232611846,0.2704150523892994
