,0,1,2,3,4,5,6,7,8,9
420,123,56,49,77,44,98,85,12,136,28
421,115,72,54,53,19,45,149,5,52,46
422,118,114,105,62,51,126,123,53,79,45
423,94,95,93,55,0,123,29,38,114,24
424,94,16,105,125,4,37,115,68,89,59
425,76,108,101,5,145,17,75,124,140,97
426,94,127,15,141,4,106,68,62,93,69
427,59,57,103,82,118,0,40,87,90,111
428,95,10,6,94,110,140,60,128,47,131
429,4,92,118,16,110,96,72,2,53,79
430,82,127,8,116,98,89,25,111,109,7
431,104,21,48,1,63,148,64,41,126,10
432,33,2,73,55,145,114,39,64,120,14
433,74,95,133,103,34,77,17,149,46,91
434,9,78,129,17,74,148,43,0,138,120
435,79,122,48,95,135,83,72,82,8,84
436,15,125,126,70,43,22,109,120,122,144
437,130,91,81,69,74,63,78,19,25,75
438,41,6,0,95,53,5,131,88,48,35
439,62,11,42,21,117,97,148,26,99,101
440,1,111,120,116,144,5,148,46,53,146
441,59,146,52,22,63,11,125,89,126,123
442,59,85,122,72,133,24,22,120,138,140
443,83,39,16,3,60,6,131,135,74,5
444,66,69,77,55,32,53,70,49,90,122
445,102,99,70,51,14,0,98,7,64,71
446,19,0,79,66,105,41,126,20,147,35
447,82,67,50,121,116,51,20,38,144,120
448,39,81,66,44,21,8,41,132,40,94
449,24,45,28,35,146,140,147,41,106,57
450,71,6,89,87,52,86,45,32,66,14
451,36,43,26,93,72,115,133,47,65,13
452,50,93,119,45,53,48,35,39,114,5
453,7,120,76,100,145,86,65,81,39,5
454,138,82,140,64,60,50,37,22,96,100
455,58,18,96,48,88,33,78,129,17,137
456,139,65,30,129,76,86,80,98,28,38
457,141,93,122,118,85,56,91,120,87,62
458,134,138,66,29,56,46,135,82,48,98
459,42,94,103,133,9,24,84,64,12,11
460,134,19,26,98,71,28,33,146,58,0
461,137,97,118,61,145,47,83,60,111,101
462,35,91,107,121,92,147,125,30,42,8
463,44,116,70,31,78,130,83,59,9,68
464,140,61,42,58,134,52,87,37,99,10
465,110,37,7,81,63,122,65,71,102,120
466,28,103,56,116,137,111,126,122,55,2
467,116,9,47,144,121,81,92,119,66,139
468,94,138,42,89,130,27,131,121,86,46
469,54,146,17,90,72,51,23,36,113,63
470,118,94,12,7,76,67,114,24,103,99
471,99,31,5,119,8,107,19,69,52,16
472,104,105,74,30,18,20,22,16,24,61
473,26,81,78,107,6,49,83,133,91,77
474,27,97,51,65,137,142,39,74,95,88
475,67,0,132,60,35,38,69,45,123,31
476,84,57,44,119,124,49,46,27,83,126
477,13,82,55,79,128,1,110,98,91,71
478,69,23,141,130,48,13,145,143,116,14
479,111,1,32,52,42,67,147,36,85,103
480,60,86,141,146,33,1,133,110,76,143
481,70,127,49,136,3,122,7,74,147,5
482,124,136,24,127,105,26,7,19,118,58
483,68,34,124,121,11,69,111,0,90,110
484,139,92,140,144,23,2,58,78,47,55
485,81,126,118,120,73,39,25,93,5,69
486,6,31,21,16,40,84,117,69,144,100
487,25,1,95,11,105,84,97,144,73,34
488,121,140,56,43,135,70,85,38,2,36
489,86,13,82,11,120,9,6,30,127,58
490,132,21,88,137,46,36,86,65,139,60
491,120,76,0,27,20,111,102,8,114,18
492,46,91,114,117,72,58,57,36,131,74
493,120,95,137,139,68,77,80,70,84,37
494,24,84,100,140,87,13,23,9,62,35
495,87,30,56,103,44,45,133,129,42,86
496,50,40,46,140,7,125,69,57,128,91
497,73,105,58,21,54,117,125,51,80,137
498,4,146,40,48,83,27,10,143,82,137
499,26,41,77,66,135,130,72,119,122,138
500,130,81,21,124,17,136,19,134,72,115
501,43,67,107,13,23,140,120,77,4,6
502,47,101,85,113,77,20,140,118,139,146
503,137,139,83,97,115,82,119,142,69,29
504,102,9,4,122,74,141,111,119,38,66
505,129,29,37,13,16,59,104,108,31,123
506,147,60,107,143,91,100,70,129,25,31
507,118,0,58,97,141,43,110,13,81,50
508,93,19,12,130,20,80,30,2,109,60
509,16,18,23,6,56,15,50,73,43,112
510,26,30,87,46,38,60,64,135,9,43
511,63,37,138,73,136,8,38,127,47,18
512,121,145,7,45,59,106,15,18,33,136
513,40,124,19,135,114,122,2,13,30,63
514,123,119,43,68,103,5,127,104,2,74
515,104,137,94,38,62,10,149,128,83,122
516,115,2,78,67,27,84,95,105,77,59
517,82,99,136,41,33,16,120,87,44,149
518,103,84,11,138,34,78,1,45,127,39
519,112,144,137,91,53,108,127,54,122,43
520,13,31,58,41,121,149,40,115,99,66
521,23,113,25,51,2,86,49,79,60,126
522,66,122,27,20,74,30,56,121,113,144
523,56,16,146,35,104,5,142,147,59,68
524,106,74,98,26,101,49,95,48,21,68
525,35,108,17,145,69,117,93,20,68,83
526,49,77,87,99,89,104,111,109,117,27
527,62,37,46,122,78,118,80,94,60,25
528,132,126,124,59,69,22,86,120,137,17
529,92,46,115,13,146,132,137,96,125,42
530,14,133,2,48,89,136,10,114,58,7
531,119,63,88,143,146,105,19,126,137,35
532,128,103,32,7,148,101,106,107,143,1
533,0,69,90,95,36,23,18,118,133,85
534,38,59,27,109,96,94,52,53,48,9
535,21,103,75,14,110,92,71,115,47,131
536,17,18,69,87,63,11,70,132,139,23
537,25,148,127,131,149,40,4,140,83,9
538,110,100,125,17,85,115,106,84,148,135
539,76,48,110,36,23,2,138,73,145,144
540,65,0,149,144,33,118,44,140,14,13
541,10,65,71,123,103,31,140,36,48,41
542,68,59,135,13,32,28,92,53,96,146
543,12,88,46,42,53,118,84,56,17,43
544,86,16,131,26,141,127,100,24,38,80
545,98,72,99,137,94,39,53,21,71,122
546,81,113,149,28,97,118,141,129,142,63
547,24,109,70,58,104,67,146,83,62,117
548,1,64,95,92,44,72,149,129,85,11
549,60,86,57,123,26,108,92,138,33,147
550,65,147,69,86,129,66,32,133,62,98
551,47,125,85,58,119,137,8,73,98,30
552,64,145,12,56,77,136,67,142,10,128
553,3,32,51,37,94,113,139,116,15,44
554,141,68,99,136,69,30,16,71,126,66
555,100,97,135,69,37,128,66,131,34,4
556,129,29,26,53,88,106,35,140,130,144
557,110,105,43,88,116,135,69,96,112,21
558,110,97,90,18,133,62,130,100,114,2
559,3,58,127,94,105,98,137,28,22,108
560,28,54,19,60,140,104,148,72,21,59
561,70,129,132,85,37,103,61,97,67,4
562,100,45,38,117,49,64,7,24,113,23
563,48,22,125,19,103,110,24,144,80,5
564,73,105,98,52,55,58,0,123,25,126
565,76,77,79,15,59,128,23,102,116,38
566,132,74,94,34,90,9,69,110,21,148
567,74,132,119,124,47,94,69,117,123,33
568,124,127,25,88,110,112,117,107,106,37
569,125,142,45,69,82,23,4,139,68,62
570,9,15,47,23,117,4,16,12,130,99
571,114,135,5,33,121,89,127,7,41,55
572,8,102,17,82,68,45,147,130,11,42
573,146,101,135,149,137,27,104,110,20,83
574,11,127,26,47,103,55,79,70,82,50
575,114,119,108,70,6,61,26,56,142,38
576,11,101,73,48,123,29,40,0,147,115
577,112,1,70,57,97,147,72,93,13,84
578,59,80,69,132,89,105,66,37,52,99
579,135,92,38,141,58,23,31,40,26,136
580,75,112,111,48,109,80,96,52,91,121
581,7,44,28,56,63,88,18,137,1,89
582,44,98,103,22,88,139,0,2,35,70
583,93,102,129,52,125,65,50,60,101,106
584,137,136,68,73,85,23,140,5,79,88
585,15,103,139,16,64,129,97,59,1,83
586,18,82,47,15,126,65,20,70,131,86
587,4,15,23,88,128,146,85,111,63,68
588,134,108,2,89,124,52,66,114,130,48
589,43,7,55,38,130,146,114,124,87,4
590,106,136,68,84,45,38,71,133,137,76
591,47,95,78,53,96,142,149,88,128,94
592,67,119,140,124,8,9,60,113,82,6
593,71,10,74,142,17,37,122,51,102,58
594,130,10,9,106,111,132,105,116,70,128
595,34,146,133,148,145,18,143,131,40,73
596,109,33,34,42,123,144,30,134,79,21
597,53,141,148,125,116,47,7,115,147,57
598,3,41,34,48,127,35,23,94,17,115
599,39,13,42,8,37,7,32,2,18,126
600,82,107,91,118,138,2,98,102,29,37
601,139,87,97,126,63,113,80,67,79,64
602,54,107,44,21,17,134,50,46,7,39
603,19,128,0,98,73,112,90,12,71,18
604,37,59,43,48,96,84,6,19,101,44
605,83,73,137,100,86,50,67,1,31,80
606,125,141,36,80,108,126,91,25,139,35
607,94,146,120,61,63,78,52,53,148,138
608,69,114,76,40,118,58,49,79,109,146
609,46,110,142,122,140,33,6,114,80,1
610,26,96,8,130,22,148,119,48,23,80
611,41,30,45,73,44,38,135,37,143,127
612,13,93,31,57,103,79,118,82,119,104
613,112,91,30,93,122,68,0,125,127,99
614,66,89,48,148,74,25,49,1,92,77
615,131,102,117,74,145,18,96,59,5,34
616,118,47,60,27,72,97,62,79,99,70
617,73,33,19,39,37,108,68,102,14,67
618,116,89,1,84,21,36,73,61,43,13
619,44,32,144,31,89,66,65,7,85,118
620,83,64,50,51,108,142,46,31,96,95
621,121,56,3,43,41,98,2,149,107,35
622,47,67,65,76,86,13,110,85,116,90
623,137,9,101,57,84,126,114,79,47,148
624,87,127,2,26,130,89,117,7,134,12
625,40,109,14,18,148,139,116,137,130,67
626,98,124,7,11,132,41,96,80,81,79
627,67,65,134,149,123,60,70,106,61,76
628,142,84,29,28,112,31,19,76,143,89
629,8,22,82,90,75,53,27,106,25,61
630,11,44,116,148,8,22,143,42,147,14
631,46,75,111,57,109,79,97,36,29,67
632,90,77,109,75,58,124,42,45,31,106
633,116,76,48,51,93,30,61,97,53,55
