,0,1,2,3,4,5,6,7,8,9
78,60,27,113,52,111,9,131,89,147,98
79,60,130,91,43,9,27,37,38,42,76
80,19,91,73,135,84,96,87,17,139,70
81,144,70,131,119,139,30,66,43,55,129
82,112,23,149,108,68,98,97,114,12,18
83,77,70,92,46,4,15,19,1,73,5
84,79,93,2,25,143,112,124,35,1,72
85,113,80,110,118,13,132,23,34,131,45
86,46,137,102,125,104,73,42,127,67,106
87,133,125,118,4,43,19,68,121,24,124
88,131,16,48,52,35,6,21,93,146,42
89,83,33,88,22,23,64,56,117,134,40
90,139,104,109,115,106,26,147,92,5,39
91,5,142,44,43,133,102,34,74,16,66
92,75,7,144,133,143,95,108,128,72,137
93,67,101,65,1,30,69,90,123,76,132
94,30,82,77,80,75,62,138,86,139,4
95,72,57,37,51,71,10,21,138,109,117
96,100,76,40,107,57,62,78,108,98,30
97,10,41,121,80,14,3,28,81,76,124
98,138,35,103,63,50,62,83,7,133,38
99,97,10,57,94,4,11,143,58,72,5
100,5,136,40,90,45,53,115,14,104,29
101,20,96,81,135,85,136,64,116,101,144
102,134,120,66,11,29,63,44,0,130,108
103,53,52,131,117,145,93,127,0,25,66
104,28,137,149,142,139,16,85,62,133,97
105,23,101,126,94,18,122,48,45,17,40
106,81,19,96,127,4,128,95,145,24,93
107,116,108,141,13,2,130,22,117,105,114
108,80,113,54,104,27,35,94,69,103,116
109,13,147,39,132,63,16,27,43,45,146
110,34,52,38,139,82,76,124,73,109,60
111,111,48,79,42,75,60,68,50,92,143
112,87,108,45,46,10,14,96,18,28,69
113,139,124,40,105,13,10,48,37,7,22
114,51,46,8,41,64,126,37,91,82,76
115,37,66,72,88,56,64,69,51,1,78
116,9,40,59,104,17,136,41,131,102,139
117,55,103,41,47,114,68,58,120,79,27
118,120,17,94,98,115,13,118,50,9,0
119,2,113,139,140,135,50,63,75,11,55
120,82,128,73,119,22,41,29,107,25,45
121,82,88,86,144,141,132,137,22,29,136
122,61,109,69,147,16,107,18,50,62,73
123,11,69,32,75,130,124,139,48,91,108
124,89,95,40,52,24,72,9,56,126,18
125,121,6,75,21,106,131,63,81,4,18
126,65,86,82,96,71,14,4,13,62,6
127,40,44,129,57,124,126,128,134,116,9
128,13,15,91,58,20,77,147,120,123,149
129,18,27,100,57,3,8,32,70,28,58
130,15,3,135,110,124,19,63,145,10,49
131,63,71,13,58,139,117,21,57,20,112
132,128,16,145,97,28,62,135,123,95,74
133,61,122,139,114,134,43,33,136,42,80
134,41,33,23,45,89,105,40,102,96,54
135,77,74,33,127,75,125,95,16,53,9
136,78,47,71,11,118,117,38,120,106,6
137,145,116,92,124,14,53,27,140,121,113
138,111,126,26,37,4,19,21,61,83,81
139,76,39,41,55,19,65,44,130,145,126
140,117,93,16,51,82,108,78,70,114,80
141,53,70,131,51,89,133,110,33,129,58
142,27,137,20,79,4,118,63,141,126,104
143,129,132,73,80,113,29,135,44,31,72
144,132,13,92,120,131,6,41,42,50,71
145,98,137,116,140,128,111,46,23,50,10
146,146,115,52,81,21,3,128,71,125,41
147,96,35,15,111,9,115,11,49,67,38
148,49,32,134,47,83,34,67,118,129,135
149,95,5,48,30,67,18,53,99,113,129
150,119,53,2,37,7,125,66,34,65,71
151,122,103,129,75,67,143,81,9,6,141
152,50,42,121,48,16,11,19,34,140,57
153,123,62,97,118,75,51,107,87,27,140
154,56,130,139,36,95,26,77,38,69,129
155,95,85,119,141,109,138,62,80,34,38
156,0,65,117,10,116,142,144,44,83,97
157,74,123,2,146,13,126,29,70,145,33
158,43,124,99,82,137,135,123,134,53,128
159,107,70,30,124,42,80,56,112,137,32
160,55,143,118,74,33,32,61,31,134,100
161,20,101,106,110,9,88,89,69,65,46
162,72,53,80,63,111,6,97,1,45,8
163,110,80,102,62,58,54,86,41,132,51
164,50,46,62,112,10,7,107,101,21,86
165,10,55,34,66,102,74,27,141,138,140
166,127,67,44,92,129,87,19,55,101,18
167,8,60,40,123,145,115,58,137,14,16
168,92,27,139,115,147,145,108,77,107,62
169,11,114,76,40,61,7,71,91,83,28
170,98,1,42,122,125,59,7,63,28,52
171,134,84,21,89,74,88,6,131,25,55
172,72,32,60,12,7,16,45,73,91,108
173,140,89,28,2,132,131,106,72,37,85
174,3,53,34,93,10,86,128,65,83,139
175,88,140,80,126,116,26,82,123,107,141
176,27,57,117,66,61,81,51,33,18,7
177,26,126,50,85,112,20,137,59,52,114
178,147,89,90,2,106,128,56,112,49,114
179,5,78,79,63,101,128,112,31,84,77
180,64,104,113,25,78,83,60,96,117,97
181,36,81,111,118,13,88,23,80,61,63
182,77,84,94,146,72,32,124,133,16,8
183,103,118,107,40,70,82,138,149,79,95
184,32,41,116,40,99,49,80,139,79,64
185,84,53,45,29,17,137,46,66,60,64
186,23,47,37,27,40,97,74,143,16,101
187,6,95,20,93,140,89,43,124,73,114
188,32,37,4,90,146,145,119,18,63,118
189,52,57,71,137,139,51,35,18,142,20
190,88,75,65,37,48,108,94,95,25,23
191,63,70,16,65,74,142,36,54,130,53
192,149,62,46,134,76,116,44,86,87,9
193,95,88,43,39,85,54,146,60,58,102
194,66,70,94,129,0,102,44,82,130,29
195,122,145,92,11,102,112,8,105,7,87
196,71,81,123,147,65,146,108,33,56,9
197,13,39,65,31,46,90,56,72,113,105
198,36,113,128,42,115,47,88,123,18,19
199,105,77,90,23,127,27,120,141,60,109
200,73,1,60,85,38,32,122,14,5,28
201,83,48,53,98,20,14,121,33,28,131
202,15,40,34,23,6,46,0,21,41,53
203,43,149,96,25,142,105,116,115,68,85
204,78,136,131,0,45,21,142,42,70,149
205,12,32,137,94,41,66,103,132,52,13
206,138,127,109,57,71,126,45,11,59,95
207,48,112,11,119,59,79,98,64,4,68
208,38,23,144,81,20,92,146,94,4,48
209,105,147,3,113,19,138,62,139,132,114
210,16,104,15,83,84,45,48,21,95,137
211,114,35,42,55,134,145,9,34,78,98
212,100,122,6,131,106,93,1,75,43,28
213,94,99,140,15,83,12,95,148,112,139
214,115,95,42,103,31,58,129,5,68,114
215,25,86,131,76,71,60,78,111,118,133
216,47,75,26,109,143,59,35,27,148,104
217,104,57,34,144,84,14,31,13,53,135
218,34,33,133,140,138,3,28,146,55,61
219,54,53,71,62,148,26,41,40,108,81
220,84,109,80,22,54,30,74,93,132,36
221,121,107,91,6,112,14,62,122,90,116
222,97,53,39,55,2,42,33,144,48,102
223,28,8,137,145,44,41,101,129,82,98
224,113,8,99,95,102,64,112,109,129,114
225,97,28,88,8,54,34,121,140,129,58
226,146,123,45,94,102,61,67,92,63,40
227,101,54,74,119,52,82,4,17,147,141
228,71,143,95,41,128,17,15,46,12,45
229,76,82,114,0,57,122,84,36,14,33
230,50,10,63,83,5,145,74,47,104,69
231,92,109,100,37,48,11,93,22,27,56
232,40,22,135,8,35,23,70,117,77,47
233,18,40,50,31,46,70,146,119,67,126
234,119,129,81,103,98,36,141,54,93,125
235,98,74,52,5,20,46,114,113,23,81
236,29,30,109,22,8,145,19,24,136,50
237,121,1,41,110,92,65,99,67,28,49
238,87,108,141,135,46,75,66,131,138,27
239,88,127,60,73,42,70,140,61,9,96
240,48,96,70,91,122,138,72,27,92,101
241,76,102,137,1,28,6,122,110,95,128
242,77,34,93,15,0,87,98,121,22,140
243,35,121,91,58,144,4,88,3,130,112
244,18,2,28,48,112,103,50,11,109,116
245,69,141,10,74,117,59,62,143,18,112
246,126,78,109,128,12,132,84,83,39,16
247,14,47,42,52,93,66,51,117,81,75
248,85,45,24,65,117,60,56,101,136,77
249,76,23,37,103,59,60,11,102,5,135
250,37,58,110,52,15,21,121,94,4,10
251,145,134,147,102,22,85,13,16,5,20
252,114,126,66,130,47,104,59,96,99,112
253,81,115,108,112,111,51,49,149,121,91
254,12,16,87,142,94,36,64,19,91,33
255,0,105,133,34,111,138,86,101,100,131
256,124,116,141,119,43,60,109,23,56,9
257,82,12,42,124,61,110,39,34,37,3
258,15,12,144,104,111,32,81,23,86,122
259,32,61,64,140,23,65,90,2,146,40
260,146,140,66,144,32,65,105,122,7,33
261,103,46,53,69,8,66,35,117,57,125
262,67,31,15,90,45,107,146,122,7,21
263,5,144,0,104,32,75,69,57,8,42
264,82,85,142,29,72,118,94,34,24,110
265,55,19,56,47,27,66,67,10,147,13
266,42,72,67,25,73,65,70,102,122,99
267,60,72,139,20,88,143,70,64,85,136
268,146,77,7,134,19,26,79,120,23,63
269,70,103,56,104,85,15,110,120,17,4
270,94,95,32,96,128,129,144,2,4,77
271,98,56,146,88,108,132,11,13,106,104
272,83,66,7,48,126,78,53,143,3,55
273,123,14,98,17,130,144,89,95,50,21
274,65,137,103,88,13,68,73,54,140,32
275,62,36,1,132,34,144,94,78,85,45
276,5,60,64,71,103,52,143,15,120,24
277,148,12,107,67,34,104,116,29,89,87
278,82,147,143,6,65,96,91,14,134,109
279,105,60,93,108,112,16,118,130,138,63
280,31,139,129,29,126,148,59,146,4,74
281,46,111,19,113,110,94,0,80,148,103
282,84,62,148,35,119,7,76,27,71,8
283,59,109,50,3,70,10,100,81,145,49
284,134,114,59,120,26,123,48,33,45,102
285,87,69,19,105,63,90,80,126,149,84
286,110,51,86,108,54,78,90,92,149,83
287,116,117,145,87,40,67,119,52,124,25
288,68,27,24,5,50,54,124,120,119,88
289,15,67,13,11,68,92,74,137,112,12
290,3,149,80,62,61,95,109,96,53,19
291,65,49,40,20,39,36,100,73,99,111
292,15,46,79,119,66,81,112,29,54,134
293,144,62,58,87,5,104,124,114,34,85
294,21,90,85,28,127,110,63,96,117,120
295,149,127,52,117,33,101,134,147,28,50
296,101,67,140,104,41,117,93,35,24,32
297,74,144,40,112,131,55,94,123,56,71
298,23,82,95,131,68,73,138,61,110,65
299,92,21,43,107,99,127,3,77,96,32
300,121,143,41,38,132,146,21,4,118,92
301,53,2,12,118,116,58,49,27,146,85
302,117,139,90,54,50,25,105,13,40,45
303,134,142,104,20,100,84,38,91,14,147
304,51,10,145,27,100,84,85,53,138,9
305,89,78,110,142,94,127,149,98,147,107
306,78,104,27,61,51,42,114,108,29,102
307,65,67,25,28,15,72,27,121,81,49
308,58,124,44,31,15,141,138,59,47,38
309,14,108,125,103,121,53,93,68,107,79
310,147,106,141,4,20,96,123,73,120,27
311,136,131,117,138,28,27,116,32,67,13
312,126,135,42,8,1,37,91,67,85,24
313,32,113,16,120,31,58,70,80,7,86
314,9,119,102,77,131,105,85,146,27,104
315,11,105,22,100,89,68,143,63,107,139
316,135,24,11,18,146,128,12,27,2,74
317,71,149,59,62,46,26,138,116,84,75
318,103,81,82,37,111,108,100,66,86,145
319,135,114,117,132,14,145,83,101,24,30
320,141,25,135,82,48,10,134,90,34,100
321,137,66,58,61,133,144,75,128,89,102
322,96,92,135,98,85,19,52,145,131,56
323,88,78,24,99,19,96,147,37,17,61
324,2,139,58,91,99,26,6,0,19,131
325,38,9,131,144,13,76,91,97,143,44
326,13,32,63,21,92,105,98,4,88,41
327,74,55,27,57,124,91,7,16,132,24
328,16,146,99,134,108,86,147,90,129,81
329,118,137,3,133,121,75,49,85,148,124
330,114,58,72,68,87,43,106,109,84,49
331,123,44,55,56,140,114,60,112,144,83
332,19,41,59,121,138,27,47,136,48,124
333,146,100,21,104,60,0,18,20,5,101
334,53,115,60,11,121,95,18,139,87,27
335,14,144,20,114,56,127,3,107,26,11
336,44,39,81,35,147,117,100,55,3,7
337,31,12,132,140,118,135,131,20,17,120
338,65,93,98,115,42,100,123,56,55,60
339,100,142,89,134,24,147,118,19,36,78
340,6,8,138,112,3,25,109,104,137,123
341,149,120,8,41,105,26,43,88,111,27
342,22,130,33,128,65,40,101,11,2,108
343,142,29,48,63,38,37,91,144,126,92
344,119,129,95,0,68,11,82,99,17,122
345,110,39,132,145,114,94,99,80,123,86
346,124,30,66,27,55,62,23,11,115,110
347,149,12,19,28,131,108,10,36,81,51
348,124,147,118,123,27,116,61,96,8,86
349,143,64,10,127,63,67,71,115,47,148
350,6,136,118,87,110,12,34,47,109,55
351,135,125,148,51,18,78,97,49,116,102
352,77,101,104,142,46,48,2,135,83,122
353,105,108,25,81,19,37,30,114,141,101
354,57,59,40,98,49,42,10,16,110,47
355,4,113,108,100,124,51,47,18,39,13
356,128,41,145,114,28,88,147,130,23,136
357,66,72,129,45,55,142,88,43,28,90
358,92,132,118,8,136,47,139,102,103,42
359,78,99,112,135,133,29,139,120,0,146
360,7,138,98,86,91,68,110,38,46,16
361,25,14,31,82,6,41,122,3,141,135
362,137,93,80,0,29,18,106,38,59,89
363,133,26,91,31,121,76,141,21,105,66
364,49,28,45,64,96,125,128,22,5,140
365,123,110,120,111,82,53,60,71,105,15
366,86,100,145,99,118,120,88,81,38,59
367,52,79,127,109,146,136,57,23,39,91
368,23,2,111,43,89,6,106,126,56,136
369,70,9,74,134,79,28,139,99,48,131
370,6,33,86,18,62,16,3,89,115,54
371,57,43,116,95,67,60,30,106,89,134
372,124,122,133,97,45,19,3,104,54,30
373,133,77,42,67,106,145,125,81,78,40
374,130,34,79,7,36,27,66,94,75,145
375,97,94,57,16,132,53,100,56,61,59
376,113,133,145,31,55,75,127,91,1,73
377,32,8,134,102,101,118,107,92,14,49
378,142,70,37,105,115,16,18,54,133,61
379,56,53,82,144,24,124,15,17,85,103
380,113,13,69,30,84,115,40,25,109,122
381,79,92,82,53,90,1,149,41,7,71
382,130,3,59,112,48,30,23,118,82,60
383,51,62,136,6,124,113,103,3,78,7
384,120,81,25,113,56,127,99,35,122,100
385,71,147,10,139,124,33,15,125,27,4
386,126,87,75,79,28,108,62,130,3,64
387,148,86,104,15,84,66,117,87,35,6
388,32,18,64,85,97,132,25,47,71,80
389,26,18,139,29,74,56,8,99,78,27
390,13,89,43,94,64,22,50,4,117,112
391,16,67,32,81,35,3,97,129,47,26
392,90,82,7,81,73,65,67,87,11,120
393,139,10,34,19,40,35,48,110,71,21
394,46,18,127,42,63,142,138,115,116,89
395,127,25,110,79,84,20,27,106,129,29
396,77,49,63,41,54,4,138,45,18,122
397,48,146,84,87,18,73,14,28,66,54
398,100,117,11,35,98,61,118,38,121,19
399,147,90,46,25,43,64,17,107,66,125
400,135,22,40,62,19,4,17,7,65,97
401,121,11,67,138,29,102,5,14,95,18
402,148,139,58,56,52,128,54,96,135,48
403,87,55,13,18,4,72,108,28,50,131
404,86,113,80,101,40,92,131,74,107,60
405,53,141,16,85,23,94,75,48,6,79
406,18,126,117,40,65,149,131,54,137,102
407,21,112,84,76,41,145,114,135,130,11
408,131,66,43,21,19,14,59,112,89,119
409,28,136,73,60,107,140,149,113,3,36
410,110,42,62,61,86,34,116,124,35,131
411,130,0,89,135,96,104,39,16,99,86
412,46,67,103,51,82,108,129,40,49,44
413,77,8,60,102,11,5,19,87,40,73
414,10,149,125,71,134,93,36,97,96,1
415,38,127,59,92,89,131,13,10,65,112
416,25,45,124,70,126,35,125,106,98,148
417,105,132,134,77,50,20,2,112,68,46
418,81,64,137,39,115,15,30,48,1,88
419,36,106,78,132,9,137,142,14,55,101
420,71,95,3,146,92,113,46,26,53,127
421,24,124,55,138,52,92,7,101,136,80
422,0,13,21,128,1,139,113,9,98,122
423,67,105,104,132,77,98,42,22,21,48
424,12,128,14,134,143,140,9,121,84,62
425,30,71,89,2,44,76,100,56,59,122
426,67,82,31,121,7,96,119,9,39,60
427,147,130,2,84,90,14,113,98,6,62
428,141,87,131,67,59,144,68,139,140,4
429,144,43,115,106,38,86,109,14,91,149
430,20,29,132,48,15,109,68,7,36,131
431,77,144,47,7,42,2,94,149,119,120
432,98,1,106,77,6,104,18,16,109,45
433,90,65,51,12,60,105,85,125,18,7
434,53,69,38,117,105,96,98,133,94,46
435,102,126,149,147,113,97,148,35,49,64
436,52,114,80,122,120,108,133,62,115,74
437,49,92,42,35,19,44,64,141,118,105
438,129,50,130,42,66,97,100,65,31,102
439,132,90,125,42,116,13,56,118,147,75
440,50,26,9,112,47,118,104,131,36,136
441,147,69,108,66,18,99,113,146,51,42
442,84,54,23,73,143,2,49,18,57,102
443,84,3,53,51,74,148,52,41,59,108
444,106,69,20,121,95,23,36,13,81,144
445,24,100,29,148,140,118,126,136,97,91
446,71,98,59,57,102,129,119,101,91,29
447,47,42,46,100,92,142,52,82,114,105
448,142,18,72,114,90,88,131,22,141,135
449,39,146,98,147,121,51,90,114,102,64
450,118,23,116,124,100,30,132,27,64,147
451,147,117,42,135,83,47,142,73,23,130
452,19,115,107,114,24,99,110,17,15,31
453,119,127,149,69,139,40,0,133,96,50
454,138,146,111,56,54,137,122,102,3,4
455,112,97,8,131,148,133,108,53,86,40
456,90,13,53,9,87,58,60,61,100,149
457,25,147,110,14,82,145,105,142,143,37
458,133,98,58,106,27,126,24,25,43,115
459,83,70,104,115,65,125,53,135,117,124
460,149,102,33,40,126,82,120,94,125,148
461,136,115,133,57,79,44,25,26,5,45
462,57,7,12,143,31,104,115,60,149,4
463,112,23,15,62,148,103,75,6,120,52
464,36,15,120,138,124,93,109,100,0,32
465,112,149,145,74,32,2,22,55,0,37
466,60,45,31,11,14,25,125,80,94,19
467,17,125,7,39,40,53,97,90,10,4
468,94,144,58,14,1,51,122,16,96,102
469,78,43,130,91,104,39,62,83,15,70
470,108,78,143,138,8,76,86,107,16,64
471,8,16,15,91,131,18,128,19,137,57
472,62,136,46,97,131,75,103,126,40,55
473,45,126,134,146,79,14,92,86,107,110
474,65,43,94,25,26,66,141,84,40,3
475,2,24,37,71,15,51,8,114,44,131
476,4,68,36,100,103,89,18,97,66,124
477,128,113,27,79,100,15,36,96,41,7
478,54,56,36,30,60,52,142,22,67,86
479,97,102,137,142,40,55,99,1,59,24
480,143,138,59,12,53,106,94,33,9,140
481,109,12,8,98,82,16,51,144,126,44
482,91,101,147,50,125,84,47,35,78,7
483,30,35,40,44,79,120,137,34,18,20
484,96,34,1,65,32,97,27,147,118,75
485,75,67,62,31,121,27,76,136,6,139
486,118,51,61,64,109,135,137,47,123,26
487,93,16,40,55,4,9,51,126,49,77
488,129,12,120,142,46,97,139,22,135,121
489,146,2,13,60,89,101,11,78,72,62
490,105,7,50,95,57,31,100,20,56,118
491,8,139,23,125,76,0,117,119,83,113
492,41,146,108,134,75,85,144,121,123,88
493,24,76,72,9,120,26,67,57,132,22
494,89,118,104,68,148,75,42,33,69,40
495,35,44,114,96,109,28,62,88,36,97
496,55,10,65,1,37,59,116,96,54,137
497,128,143,33,81,122,68,147,57,37,51
498,73,56,77,104,136,80,100,82,138,94
499,79,49,108,3,131,125,132,45,8,74
500,1,43,57,26,67,120,138,87,121,20
501,73,34,21,112,11,42,90,102,19,132
502,52,72,123,148,111,86,68,89,99,87
503,119,85,104,95,74,103,148,69,22,65
504,114,118,11,75,87,94,15,43,122,13
505,19,30,132,52,77,142,2,6,20,43
506,94,148,129,93,49,69,19,115,79,137
507,103,66,59,115,98,93,40,13,144,27
508,78,80,107,94,36,143,140,61,31,50
509,115,145,139,110,119,72,18,87,46,149
510,3,42,124,24,1,32,27,38,41,137
511,53,45,119,113,99,22,48,18,51,27
512,12,106,48,132,118,26,145,144,122,98
513,108,131,82,140,88,119,148,14,51,101
514,92,10,1,97,136,75,128,4,9,122
515,24,145,4,40,132,31,71,78,112,26
516,148,1,113,118,80,2,74,105,65,95
517,45,33,93,60,49,116,76,132,68,21
518,30,62,10,125,137,112,37,86,7,61
519,4,40,5,117,51,38,2,9,19,129
520,146,115,102,45,19,123,9,144,140,72
521,84,56,110,50,24,81,125,9,42,28
522,102,104,75,21,66,101,132,54,138,38
523,7,10,61,118,1,39,31,141,49,77
524,142,70,55,103,132,9,34,120,49,36
525,112,56,75,83,57,129,122,8,29,78
526,56,28,123,93,27,35,140,8,92,104
527,20,47,102,132,42,5,30,79,130,97
528,89,99,119,113,106,69,48,104,80,91
529,50,43,21,23,53,13,6,34,63,35
530,34,109,123,105,39,149,110,61,11,6
531,41,7,5,109,146,1,142,83,77,30
532,133,104,80,37,43,41,52,106,140,73
533,125,62,139,56,120,31,25,107,116,106
534,70,103,130,7,0,48,40,44,35,18
535,47,42,77,21,60,79,144,141,37,31
536,91,95,94,6,46,41,82,44,29,56
537,53,120,88,92,79,46,23,2,45,132
538,134,9,114,95,54,112,85,113,145,15
539,29,50,56,88,121,96,114,65,51,137
540,72,140,34,90,3,120,38,4,54,33
541,84,72,123,17,37,108,23,39,119,11
542,95,59,83,7,126,11,67,149,27,92
543,143,120,83,132,100,16,87,56,92,0
544,80,60,103,2,79,137,66,0,65,127
545,44,71,148,62,111,25,40,146,12,120
546,129,102,46,134,117,114,99,41,61,62
547,30,34,56,42,137,139,96,71,51,1
548,64,79,32,4,46,70,15,51,68,20
549,133,132,141,74,140,57,96,112,121,80
550,105,141,31,52,140,132,19,76,137,13
551,66,81,94,106,122,29,120,138,118,11
552,136,42,38,17,14,47,70,37,82,27
553,122,43,68,115,47,12,36,64,38,74
554,67,11,7,60,136,77,133,139,117,36
555,31,29,87,146,130,125,104,25,123,4
556,15,52,47,23,148,96,64,60,128,106
557,77,40,134,55,2,105,117,6,67,129
558,66,112,50,45,103,119,108,23,55,85
559,138,31,49,81,97,148,140,33,87,77
560,38,109,53,108,106,26,46,145,131,113
561,128,114,57,6,139,50,143,78,91,85
562,27,52,104,131,0,99,49,12,91,6
563,46,52,93,123,55,14,115,29,117,79
564,135,102,55,137,146,7,32,65,6,43
565,140,29,137,77,81,111,130,86,87,60
566,26,140,88,69,57,9,68,0,126,77
567,74,96,92,124,80,121,55,102,46,122
568,59,98,125,15,119,131,0,57,112,84
569,148,113,56,36,10,86,149,2,107,126
570,13,142,109,27,36,110,149,39,107,89
571,116,142,80,93,72,52,149,45,0,57
572,36,33,106,137,100,78,71,131,55,121
573,106,24,111,142,148,83,129,65,47,93
574,64,12,109,138,23,142,63,124,140,35
575,64,105,44,112,123,29,34,20,59,128
576,108,62,57,96,133,109,45,120,40,87
577,117,82,127,119,8,121,90,52,35,5
578,5,54,107,36,132,30,65,139,137,114
579,70,71,116,122,149,55,47,92,72,106
580,114,137,40,88,60,25,57,53,52,13
581,92,62,56,19,49,149,57,81,67,129
582,78,68,109,73,19,49,147,141,38,98
583,119,126,66,6,124,1,144,139,60,112
584,65,90,128,143,117,60,34,100,76,144
585,123,7,35,131,48,56,75,1,40,50
586,18,121,62,46,90,137,59,99,83,47
587,23,126,110,123,99,59,135,115,46,114
588,52,140,122,93,41,56,133,98,50,6
589,115,74,49,15,23,84,120,128,98,64
590,93,57,51,113,34,63,10,9,105,100
591,86,84,79,96,111,24,2,124,55,120
592,9,86,118,110,14,6,134,129,15,19
593,124,49,44,29,144,45,84,101,141,136
594,119,56,143,2,111,133,92,82,45,11
595,93,143,74,15,4,30,29,131,75,72
596,74,97,53,86,121,73,3,59,116,124
597,126,142,24,52,5,147,47,105,49,83
598,143,81,23,17,53,91,98,25,43,8
599,112,21,6,116,5,149,118,98,115,59
600,14,133,125,69,19,107,94,72,106,30
601,132,123,65,78,44,67,27,91,35,106
602,126,31,4,21,38,73,147,15,17,43
603,102,25,56,48,18,60,41,114,3,118
604,35,77,103,0,23,138,33,25,49,100
605,46,92,71,4,38,30,64,112,84,10
606,44,11,101,27,16,2,20,50,128,42
607,40,82,67,65,27,42,48,49,106,76
608,73,8,126,0,69,12,3,72,32,75
609,118,145,59,46,134,7,29,96,8,47
610,66,140,116,132,133,46,58,99,97,6
611,55,66,50,116,9,106,61,108,43,37
612,70,5,107,61,137,38,136,53,126,63
613,109,135,118,61,113,49,102,38,18,96
614,51,69,41,84,115,74,125,133,71,104
615,34,15,133,62,88,97,18,110,101,57
616,93,146,18,107,135,124,61,42,127,24
617,137,4,45,76,18,55,101,139,83,81
618,51,97,76,118,126,24,110,116,92,80
619,69,17,129,59,37,107,25,46,132,88
620,62,72,78,16,98,66,139,52,122,47
621,55,118,74,39,7,85,0,54,133,29
622,92,30,93,111,59,4,76,51,142,61
623,76,106,142,141,31,49,25,26,53,65
624,124,141,51,55,47,125,44,0,46,98
625,127,147,120,53,144,24,122,52,76,99
626,9,20,33,58,144,141,30,57,28,7
627,84,38,5,113,112,68,119,6,131,146
628,121,59,69,29,119,26,66,13,3,148
629,110,13,5,27,135,28,100,88,96,19
630,146,67,95,86,73,32,109,72,39,103
631,90,146,29,77,11,99,122,48,3,21
632,98,66,25,120,80,33,136,35,118,101
633,32,84,36,35,83,90,106,69,81,118
