,0,1,2,3,4,5,6,7,8,9
106,17,7,131,141,140,67,113,100,38,56
107,137,17,26,100,4,93,50,6,32,78
108,69,50,54,141,7,149,86,30,98,79
109,61,33,5,118,73,84,83,100,50,86
110,103,7,35,37,40,70,99,16,118,110
111,115,67,46,66,132,108,7,20,43,6
112,136,72,148,30,41,61,49,140,69,68
113,146,57,38,106,55,31,130,115,64,47
114,63,8,99,39,59,48,139,134,3,97
115,98,74,48,53,15,16,10,41,136,63
116,107,92,101,111,48,142,13,22,10,14
117,32,19,65,60,58,69,47,81,49,92
118,85,10,99,27,40,81,79,121,84,50
119,4,114,146,103,148,37,59,126,25,86
120,40,143,19,88,145,15,21,34,113,65
121,139,119,27,102,25,15,85,5,97,104
122,9,78,128,16,145,34,148,84,51,22
123,114,2,124,21,41,76,49,67,95,45
124,95,79,132,69,74,133,72,67,118,57
125,73,135,75,145,124,122,115,70,65,97
126,145,107,42,102,88,135,25,94,140,7
127,111,82,4,147,104,94,139,101,115,16
128,53,99,24,47,52,129,81,80,143,142
129,149,72,6,113,37,130,93,41,15,53
130,39,134,50,100,29,18,40,109,106,51
131,106,31,38,96,14,113,9,142,86,139
132,130,88,10,127,87,84,0,123,40,148
133,81,121,8,145,0,108,111,13,117,41
134,145,125,110,33,106,63,86,91,112,51
135,76,91,60,46,75,61,66,67,38,9
136,39,21,48,105,148,36,51,132,66,46
137,55,58,60,53,16,59,138,92,43,13
138,61,126,6,116,3,37,136,11,80,124
139,18,140,26,77,121,60,37,67,136,133
140,42,146,94,67,12,80,11,26,58,84
141,95,71,40,117,68,96,98,70,80,73
142,58,57,23,99,92,7,80,10,52,48
143,124,139,144,65,149,37,1,141,142,135
144,148,101,24,54,15,126,74,18,33,11
145,78,131,3,145,138,19,81,118,76,93
146,102,46,20,69,99,95,139,88,10,106
147,50,45,118,74,133,139,101,10,145,141
148,65,1,146,100,116,25,14,132,71,138
149,61,65,32,56,34,132,13,25,124,127
150,85,42,131,108,130,115,35,111,63,58
151,110,8,20,67,50,101,48,60,107,111
152,122,76,89,1,22,80,62,139,102,124
153,8,108,109,35,68,64,18,39,135,73
154,65,102,54,28,76,114,24,98,87,109
155,54,89,77,96,130,97,75,107,144,147
156,57,116,49,28,66,100,47,120,8,110
157,90,66,139,89,15,88,9,109,149,8
158,132,6,108,85,116,65,14,121,139,79
159,112,119,48,23,25,130,127,2,117,4
160,91,147,1,45,51,130,113,136,56,135
161,45,84,144,59,24,81,115,74,8,10
162,113,69,86,121,71,99,74,127,28,142
163,26,31,66,13,115,78,136,89,141,117
164,90,103,116,38,26,139,132,41,44,39
165,97,41,93,103,138,147,39,11,68,60
166,127,63,83,92,107,26,27,139,122,5
167,77,93,2,21,31,44,148,5,75,43
168,91,84,129,0,36,26,142,61,122,100
169,57,115,93,75,137,14,104,132,78,107
170,89,131,85,86,68,80,142,132,16,8
171,21,113,131,98,39,46,127,111,90,87
172,90,53,133,129,9,6,131,38,8,143
173,14,82,62,34,74,92,5,46,39,98
174,120,134,135,79,100,37,124,28,121,5
175,70,65,39,16,129,57,130,3,73,18
176,101,44,73,93,112,134,35,125,72,142
177,77,68,49,36,62,10,127,114,35,58
178,80,121,33,138,6,104,137,36,77,135
179,82,17,14,139,136,85,12,19,31,7
180,38,117,116,33,146,87,34,132,67,137
181,66,144,26,16,137,7,126,12,139,68
182,53,129,79,1,75,33,112,131,37,5
183,100,57,143,141,36,55,120,27,78,62
184,133,65,142,147,126,20,48,73,86,6
185,92,149,138,107,126,25,87,55,66,103
186,124,50,101,143,36,134,5,142,98,107
187,68,26,42,7,149,136,147,32,130,93
188,125,56,55,146,138,59,80,28,49,21
189,43,116,124,19,62,22,8,17,110,118
190,119,113,75,118,54,140,47,72,1,32
191,57,86,83,128,15,81,108,100,114,75
192,74,84,7,23,127,135,73,77,76,5
193,5,33,50,15,3,17,62,68,89,88
194,18,121,59,143,140,40,136,47,146,75
195,72,29,84,129,143,53,148,43,92,23
196,29,135,21,104,73,106,147,51,0,27
197,6,73,7,101,146,97,128,9,62,143
198,135,23,69,65,11,136,25,6,149,55
199,2,26,120,73,90,6,84,140,80,109
200,29,62,100,34,126,94,144,111,129,14
201,98,73,122,7,112,121,145,56,54,99
202,56,8,29,31,51,136,112,114,54,66
203,111,9,83,62,126,125,146,19,28,56
204,116,120,130,40,46,36,71,79,110,107
205,36,65,135,16,31,131,146,50,96,102
206,131,76,30,8,124,2,49,116,111,141
207,33,79,7,1,51,6,56,80,64,125
208,89,23,103,18,94,95,87,46,102,53
209,87,134,99,106,55,103,138,122,37,33
210,90,63,70,67,29,66,39,35,16,100
211,132,107,27,124,81,123,136,32,24,14
212,40,129,97,47,28,33,2,142,35,106
213,60,114,111,106,4,55,118,61,86,133
214,4,47,1,140,36,27,46,134,104,55
215,149,56,100,55,71,119,93,109,132,89
216,103,90,36,112,2,78,115,125,22,117
217,132,65,34,41,55,110,113,12,133,40
218,111,53,54,14,82,69,47,96,55,67
219,115,32,30,108,116,38,92,112,44,80
220,40,119,35,76,82,121,60,100,43,130
221,1,117,55,45,54,13,20,145,40,69
222,64,144,12,3,43,122,58,145,149,114
223,57,34,13,111,86,91,108,119,68,18
224,62,140,131,68,40,17,46,34,1,132
225,145,58,95,88,39,73,86,117,120,44
226,23,112,54,77,117,66,13,91,148,137
227,115,42,139,89,79,13,49,146,69,143
228,119,140,5,11,127,136,40,39,130,56
229,70,15,82,47,122,111,9,35,51,72
230,140,26,100,106,128,114,68,15,44,81
231,97,136,70,45,88,144,139,125,68,119
232,25,4,131,90,55,145,106,30,48,28
233,27,0,62,46,16,65,4,56,101,105
234,8,35,109,117,16,135,76,80,31,84
235,22,137,69,94,136,58,41,80,109,105
236,125,67,113,98,87,18,10,79,11,135
237,35,75,123,55,148,107,54,68,140,3
238,105,17,72,37,135,99,74,147,11,116
239,84,93,111,58,69,42,127,51,146,78
240,144,93,102,42,92,21,143,78,99,23
241,34,145,49,127,17,116,28,131,74,87
242,51,10,94,60,66,125,103,75,114,13
243,32,57,53,50,91,41,64,101,31,28
244,9,59,108,149,71,90,95,49,35,2
245,12,102,139,6,46,76,96,100,117,91
246,124,18,144,133,36,13,23,94,134,65
247,44,137,127,6,121,126,107,2,64,110
248,27,131,26,5,49,63,69,104,98,122
249,138,130,91,66,120,68,79,108,33,145
250,129,78,137,142,64,43,122,74,20,45
251,46,101,138,114,88,97,79,59,136,82
252,43,64,11,39,141,149,54,2,143,113
253,145,3,42,79,86,92,118,68,144,136
254,69,115,98,65,119,146,23,145,93,25
255,22,97,73,13,136,113,1,128,56,75
256,5,107,118,92,110,104,131,9,38,137
257,111,102,79,109,1,55,81,43,34,140
258,69,96,121,85,141,80,129,66,102,93
259,77,108,85,8,114,68,81,37,137,147
260,5,101,60,89,113,63,4,7,103,82
261,6,136,121,112,120,45,44,105,79,89
262,11,129,111,105,63,12,132,14,71,95
263,22,54,137,122,25,68,20,33,126,133
264,90,44,32,118,95,63,12,14,112,124
265,124,77,117,19,131,20,136,22,66,46
266,19,21,90,20,38,31,98,129,52,69
267,34,22,40,65,10,16,99,113,75,2
268,44,132,63,90,53,35,124,55,51,60
269,135,118,117,75,101,106,91,35,82,107
270,111,51,122,103,18,10,30,14,135,28
271,82,59,20,41,6,35,67,8,131,9
272,59,30,47,46,3,88,142,66,44,100
273,71,69,87,49,82,120,92,81,21,147
274,147,94,110,29,103,39,106,42,51,119
275,147,6,134,124,114,102,35,84,25,90
276,93,26,74,75,115,148,90,29,112,140
277,67,133,115,114,50,17,88,109,16,111
278,91,62,66,127,74,132,131,48,81,102
279,41,96,117,124,7,132,43,136,5,116
280,84,54,28,80,24,144,126,39,149,85
281,63,9,54,27,140,53,44,105,130,18
282,132,12,90,40,123,74,95,139,96,145
283,35,87,94,115,5,25,130,61,79,104
284,73,10,140,25,54,91,47,41,2,1
285,7,56,41,40,62,117,85,119,72,4
286,55,109,48,74,2,130,147,69,77,137
287,6,61,73,13,52,145,48,143,116,118
288,74,136,20,17,39,18,82,138,72,88
289,118,148,143,2,24,59,35,146,126,82
290,107,81,41,133,12,92,76,38,132,80
291,8,60,33,57,133,127,91,124,94,149
292,14,71,140,132,21,145,37,80,137,148
293,19,133,131,25,46,54,90,1,76,30
294,67,20,143,81,118,46,113,88,49,79
295,41,1,99,139,12,28,54,79,40,102
296,149,86,129,125,11,42,93,63,38,73
297,57,63,40,92,130,73,70,25,42,117
298,132,139,89,107,79,32,126,119,105,64
299,110,61,75,24,35,87,86,106,95,128
300,131,16,47,108,33,51,29,0,98,14
301,56,136,104,123,117,119,24,75,105,79
302,73,40,103,47,94,143,79,101,107,44
303,124,116,7,98,101,47,113,85,139,78
304,83,124,40,38,135,56,60,130,143,108
305,82,87,92,52,91,13,101,45,43,39
306,34,135,127,113,22,83,110,67,52,139
307,104,137,113,19,31,131,35,110,12,54
308,87,40,134,138,96,77,107,121,14,16
309,123,95,131,148,23,115,45,9,35,82
310,102,57,89,22,146,6,64,84,16,7
311,77,44,93,118,122,112,115,21,82,34
312,81,122,24,79,45,86,7,10,131,102
313,11,59,87,103,42,145,104,130,127,114
314,99,136,63,11,33,24,94,97,146,75
315,18,67,20,121,146,32,84,74,102,89
316,87,5,42,0,101,63,17,20,143,105
317,21,132,149,126,34,40,55,104,60,70
318,90,62,92,106,124,84,26,54,128,119
319,41,21,1,57,15,109,68,114,141,148
320,9,100,72,2,81,46,59,49,28,24
321,51,44,19,94,29,77,93,23,61,130
322,36,71,70,4,98,46,42,16,8,30
323,48,148,111,25,71,132,19,119,28,113
324,31,59,82,139,4,120,140,107,18,128
325,127,15,136,98,4,90,29,51,5,75
326,47,83,64,129,43,138,99,3,123,4
327,145,136,83,58,43,82,59,32,139,47
328,3,106,4,0,62,52,93,12,23,1
329,25,132,109,87,6,43,83,73,60,90
330,73,146,43,49,83,42,26,136,123,7
331,82,26,75,106,56,121,48,127,122,135
332,86,22,130,64,18,56,65,140,57,117
333,57,136,115,89,62,140,92,59,36,78
334,24,36,75,126,94,144,95,139,70,136
335,44,65,47,33,82,58,133,112,73,119
336,105,30,146,84,63,72,108,101,49,87
337,95,104,122,64,102,132,107,136,52,89
338,29,56,125,105,84,91,27,107,121,106
339,149,24,114,13,90,93,1,116,38,77
340,140,24,41,58,124,62,144,42,56,129
341,42,127,63,48,104,53,76,121,40,138
342,74,3,142,83,13,138,55,103,125,15
343,25,112,138,105,82,94,69,139,141,92
344,117,70,7,65,83,122,21,60,4,85
345,78,100,141,119,25,26,42,74,50,1
346,78,139,110,90,73,72,61,102,80,52
347,98,36,94,70,35,59,13,54,27,115
348,74,59,143,22,44,93,96,63,134,29
349,5,120,25,50,148,52,76,142,2,132
350,70,142,56,107,120,60,82,76,11,6
351,72,67,13,8,79,112,10,107,50,130
352,36,44,3,142,130,46,23,88,131,11
353,3,43,135,7,17,62,103,18,100,88
354,15,71,90,42,77,28,10,98,9,23
355,105,147,109,117,40,11,88,139,64,100
356,95,4,21,17,126,101,71,125,55,3
357,127,138,100,85,76,35,34,9,57,54
358,59,138,72,15,101,124,5,30,61,55
359,146,107,143,55,50,9,33,91,2,79
360,9,133,146,60,124,69,20,99,87,10
361,62,120,25,90,30,10,101,79,104,33
362,18,6,81,70,66,134,57,142,84,12
363,17,140,46,105,12,72,23,141,96,117
364,102,125,108,11,86,20,78,87,66,60
365,76,132,103,15,82,36,90,58,12,13
366,128,45,107,143,38,103,23,40,22,39
367,115,15,148,129,64,60,122,103,30,14
368,81,87,49,20,61,3,67,6,19,42
369,10,7,58,4,28,147,65,1,60,64
370,73,99,138,94,9,1,133,81,130,36
371,73,122,133,17,67,118,135,12,83,126
372,51,31,83,5,126,136,44,20,52,22
373,8,146,130,50,97,27,76,35,20,66
374,76,80,45,5,58,123,21,92,124,89
375,149,132,139,83,106,113,24,38,104,7
376,63,55,33,5,108,94,115,133,142,83
377,48,75,124,69,41,83,131,72,139,73
378,99,44,75,8,37,84,62,86,7,21
379,31,143,38,3,11,145,76,60,37,96
380,15,72,80,75,26,118,54,2,113,121
381,44,37,79,31,130,56,1,98,90,123
382,125,66,74,106,57,81,120,50,15,126
383,30,70,143,91,119,25,66,85,3,106
384,123,30,4,40,124,75,106,99,90,31
385,149,121,81,135,59,125,73,68,2,103
386,7,126,8,54,94,80,18,77,140,143
387,133,6,113,25,50,9,131,108,29,13
388,133,131,115,93,72,12,64,97,24,20
389,41,50,2,55,33,7,92,138,130,63
390,63,40,143,65,111,140,98,77,57,29
391,124,28,48,126,75,21,94,45,97,5
392,15,47,12,27,109,71,116,25,115,91
393,74,20,19,116,84,90,64,131,29,104
394,93,120,104,81,116,48,136,32,42,128
395,149,46,76,56,120,38,17,65,88,23
396,3,127,8,76,33,119,100,98,19,87
397,118,42,112,30,126,72,110,100,31,10
398,48,25,100,50,71,52,101,74,136,64
399,125,25,44,57,10,47,68,87,78,61
400,93,124,54,125,62,29,19,85,26,84
401,121,70,67,46,106,57,128,69,123,115
402,148,79,69,0,124,72,58,128,46,81
403,142,107,88,21,27,62,105,117,121,74
404,147,43,80,109,78,7,53,87,116,81
405,99,125,47,6,61,80,12,33,64,136
406,68,79,59,93,105,1,39,106,104,46
407,111,129,143,142,137,69,145,54,63,77
408,70,24,122,64,72,8,39,20,106,145
409,109,25,116,28,5,50,135,147,117,143
410,115,41,45,83,43,103,86,76,105,129
411,56,90,51,34,47,71,29,128,50,22
412,51,2,113,38,7,96,35,115,22,103
413,130,64,43,127,122,106,0,100,109,80
414,69,138,1,59,4,136,80,125,126,148
415,53,93,98,109,50,31,35,79,55,41
416,44,0,59,118,127,56,87,143,28,8
417,70,53,136,83,117,138,120,31,85,145
418,95,103,57,128,85,45,98,25,134,29
419,19,68,40,117,45,4,133,113,49,25
420,110,136,101,142,26,85,95,12,106,61
421,124,42,45,15,37,148,107,105,99,53
422,23,71,129,21,78,48,0,40,104,56
423,38,72,98,41,140,129,66,92,88,114
424,140,30,134,91,133,122,7,13,126,104
425,65,64,73,35,120,10,135,30,24,114
426,8,78,140,26,44,32,138,128,86,87
427,143,129,78,99,22,21,108,19,10,98
428,79,28,64,66,43,50,98,32,2,44
429,20,113,94,79,64,68,149,44,82,109
430,142,17,124,52,6,41,7,138,57,73
431,39,135,96,21,3,63,44,147,38,143
432,73,5,38,9,104,122,94,4,18,113
433,66,122,103,37,126,121,17,39,13,53
434,67,83,118,33,80,99,74,3,44,140
435,133,92,139,2,87,134,137,19,104,100
436,66,113,48,130,142,60,27,65,51,23
437,45,69,91,135,145,126,142,75,15,87
438,104,115,98,16,8,78,43,68,40,149
439,64,81,125,45,59,28,103,126,43,33
440,38,100,14,111,94,85,101,148,127,50
441,133,128,14,2,60,72,88,40,126,69
442,29,88,123,138,127,24,81,94,129,12
443,33,140,128,122,117,75,23,65,14,67
444,44,114,33,76,56,13,15,68,144,118
445,18,112,118,82,134,119,125,111,44,3
446,101,130,86,117,56,9,139,2,122,138
447,102,4,131,117,72,31,10,78,24,112
448,2,119,108,18,67,137,13,25,38,27
449,134,58,13,141,103,71,46,94,111,43
450,89,73,36,30,116,80,118,120,58,114
451,63,49,42,88,146,19,55,148,36,4
452,61,27,30,132,58,36,149,59,125,77
453,3,129,51,78,144,60,124,126,34,67
454,60,135,30,36,29,35,65,94,9,11
455,57,15,81,32,77,60,137,119,79,56
456,42,71,58,47,63,37,48,85,1,34
457,57,109,121,0,110,70,17,112,80,75
458,145,38,105,94,148,9,74,34,132,25
459,142,40,53,8,95,113,116,106,120,21
460,85,115,29,72,98,102,45,31,53,52
461,78,136,122,110,7,143,25,132,106,52
462,96,125,11,77,13,103,84,54,121,114
463,5,125,49,134,89,7,123,131,31,6
464,45,114,102,78,128,119,145,97,83,143
465,39,4,130,147,87,88,105,21,69,23
466,52,83,56,61,148,23,21,109,58,2
467,142,5,58,93,129,91,134,77,31,144
468,117,45,74,87,7,107,145,129,82,38
469,50,79,27,142,123,59,104,71,136,13
470,141,108,79,19,34,45,71,48,21,149
471,109,125,111,38,101,128,56,135,137,11
472,139,105,22,85,118,68,7,53,54,148
473,20,75,83,36,30,3,92,74,67,12
474,23,87,24,141,29,33,120,128,4,88
475,27,36,23,46,20,124,33,134,78,41
476,145,46,134,103,129,144,28,142,42,139
477,71,149,49,102,139,131,147,40,25,70
478,146,148,92,49,48,139,115,9,35,67
479,71,99,20,2,93,85,102,7,119,130
480,99,88,126,76,80,128,14,138,41,13
481,86,7,111,16,35,137,84,48,77,8
482,106,34,57,110,133,8,108,49,105,140
483,23,118,92,43,61,36,39,3,115,29
484,103,70,42,120,22,40,87,47,86,23
485,122,99,35,90,23,58,76,44,56,91
486,36,10,71,19,138,88,38,122,145,85
487,29,146,42,62,137,16,23,141,130,80
488,63,148,32,53,2,101,64,139,147,9
489,131,86,39,106,44,65,108,113,16,132
490,64,92,15,98,130,22,11,103,126,0
491,121,107,33,146,101,38,39,24,143,25
492,98,145,135,26,34,148,102,44,72,95
493,106,12,149,131,75,143,81,123,78,9
494,59,64,98,118,27,54,48,77,33,82
495,59,10,34,46,88,115,89,142,122,129
496,125,120,44,61,138,88,111,48,15,122
497,127,81,73,84,109,68,111,135,10,13
498,36,54,119,125,7,127,83,121,47,40
499,64,21,70,25,37,49,93,45,111,132
500,119,47,109,149,90,27,106,24,54,38
501,1,49,55,125,21,24,89,33,61,42
502,59,7,51,148,45,52,112,22,1,88
503,116,58,51,47,46,91,77,24,1,13
504,75,69,54,93,45,106,70,110,59,86
505,137,6,62,130,125,46,134,92,52,31
506,113,6,137,51,143,144,1,110,9,66
507,69,133,104,51,1,83,130,144,4,142
508,82,9,56,90,97,71,129,23,84,109
509,4,138,66,53,5,52,43,141,140,147
510,135,77,17,34,118,112,91,13,22,1
511,16,79,71,68,34,20,130,17,24,25
512,128,65,135,48,22,37,10,99,18,3
513,30,52,88,39,23,77,28,67,13,119
514,149,75,22,49,140,80,145,134,59,104
515,24,141,123,113,103,10,23,49,56,4
516,71,1,89,25,131,132,92,64,149,56
517,10,105,106,23,26,84,83,33,120,50
518,58,144,77,118,21,12,137,88,2,48
519,12,144,0,109,115,4,103,8,125,42
520,141,27,118,83,23,140,0,80,29,9
521,60,131,65,112,119,83,87,16,74,141
522,47,52,95,3,20,5,148,10,88,116
523,74,15,86,77,135,37,112,133,109,146
524,6,86,11,40,115,28,121,63,147,130
525,102,128,71,124,30,112,46,136,99,110
526,15,0,133,19,66,16,96,83,88,98
527,16,112,104,69,116,148,3,103,135,76
528,72,118,132,2,91,45,127,85,130,33
529,55,117,125,56,141,53,11,96,59,24
530,82,54,9,61,118,60,121,49,81,148
531,2,92,124,129,126,116,9,46,42,25
532,25,13,136,45,33,84,28,139,35,142
533,22,20,105,79,57,63,74,0,91,42
534,146,80,40,140,120,33,127,102,24,98
535,128,69,93,94,14,40,73,71,143,54
536,128,43,149,140,39,54,74,44,78,127
537,38,56,81,117,26,62,111,76,83,65
538,109,146,46,38,60,74,61,112,76,144
539,91,14,3,29,96,138,83,86,78,106
540,4,10,66,73,125,14,63,115,80,108
541,40,126,101,48,1,111,94,86,14,113
542,142,11,110,117,37,122,33,27,50,56
543,48,97,7,42,52,89,23,78,144,61
544,72,19,137,38,132,37,22,36,27,11
545,85,129,131,128,100,104,22,71,102,135
546,126,139,76,34,73,25,55,91,107,97
547,32,144,20,127,16,86,110,133,102,100
548,24,18,142,110,15,139,148,94,85,118
549,107,105,101,68,89,139,102,37,30,65
550,123,113,105,72,44,68,132,91,86,28
551,83,124,102,3,84,36,126,143,37,123
552,19,118,65,14,74,101,142,70,54,84
553,69,128,23,148,67,106,126,54,47,72
554,121,107,142,113,15,32,140,34,81,146
555,146,37,147,58,114,93,19,101,92,84
556,15,67,86,11,79,123,52,6,97,122
557,65,50,123,30,84,91,90,28,120,70
558,91,133,2,141,49,123,127,50,139,80
559,39,4,67,34,44,133,23,137,130,52
560,86,123,106,25,121,97,7,78,14,16
561,28,7,76,119,134,93,72,110,103,42
562,2,36,53,146,82,137,67,45,51,111
563,65,77,64,142,62,22,90,58,125,37
564,99,121,28,130,82,111,80,129,8,133
565,143,52,43,10,62,133,70,3,120,141
566,137,69,46,130,30,49,82,4,6,57
567,67,59,69,54,147,115,37,48,11,138
568,2,142,27,32,11,146,17,13,18,141
569,124,94,119,133,144,92,40,67,13,60
570,125,149,35,7,83,6,111,130,146,43
571,19,29,56,79,6,39,70,95,102,125
572,88,127,39,40,141,140,61,111,75,82
573,18,94,17,130,27,11,23,135,66,145
574,129,17,111,131,88,76,54,51,107,46
575,36,6,83,148,138,2,10,28,106,92
576,103,115,95,41,102,11,23,2,8,36
577,71,128,18,87,148,143,67,41,74,73
578,64,56,0,111,97,128,67,63,86,16
579,121,74,62,44,39,73,102,75,91,109
580,40,128,0,24,14,3,15,113,105,126
581,146,137,100,77,68,38,111,121,148,92
582,105,24,34,70,128,46,112,18,121,118
583,140,119,99,19,110,6,39,93,10,105
584,52,24,73,4,116,123,122,41,120,77
585,78,110,71,20,67,16,113,132,36,53
586,40,71,138,136,83,4,92,146,79,6
587,110,106,99,98,12,36,85,10,78,121
588,34,121,78,37,82,4,59,133,93,79
589,58,33,82,132,49,126,103,38,19,6
590,22,23,75,34,120,49,143,0,17,16
591,77,11,135,139,87,3,14,113,115,82
592,16,66,144,60,136,98,65,56,138,104
593,39,138,147,132,48,103,145,87,20,52
594,66,20,35,141,148,115,117,37,98,22
595,43,48,121,45,139,42,127,130,112,123
596,32,19,13,96,30,74,57,50,122,21
597,85,31,3,22,131,132,114,24,74,30
598,125,87,94,128,30,46,27,25,45,137
599,72,13,125,19,101,117,93,25,66,46
600,115,105,30,1,110,100,79,121,98,148
601,47,15,36,66,78,147,12,123,6,41
602,65,1,116,75,20,100,117,102,55,8
603,5,120,114,86,14,31,50,129,37,72
604,23,116,54,98,93,130,87,123,66,35
605,3,75,123,92,130,105,66,38,144,25
606,72,84,10,9,12,86,132,85,112,56
607,88,74,64,19,8,42,142,66,145,96
608,30,79,103,35,7,95,24,38,101,133
609,4,82,78,141,94,51,131,93,142,103
610,41,3,113,53,59,137,148,110,11,25
611,25,97,65,28,16,76,110,60,126,111
612,115,42,49,11,40,131,148,37,96,95
613,47,104,37,66,115,81,60,72,17,50
614,127,61,78,21,75,42,143,77,101,16
615,100,114,18,134,42,23,109,12,90,11
616,123,24,55,124,122,54,131,104,61,116
617,40,15,144,119,23,148,27,134,97,109
618,135,44,29,57,112,88,140,99,45,82
619,51,76,33,130,83,149,21,93,136,120
620,13,108,83,76,97,114,106,88,59,79
621,73,57,52,133,77,118,60,49,90,16
622,22,149,87,7,110,103,38,118,72,130
623,33,37,48,120,83,101,127,25,71,39
624,110,44,88,61,65,33,145,66,41,90
625,29,55,120,137,114,9,99,103,109,32
626,39,3,30,73,101,44,77,17,121,122
627,25,12,104,43,0,89,15,75,98,135
628,49,136,61,19,9,112,31,63,3,94
629,14,76,119,116,66,107,100,55,49,29
630,118,29,12,54,47,58,93,116,52,15
631,108,2,51,87,120,81,8,70,47,37
632,7,89,40,47,110,79,121,33,17,80
633,43,53,7,133,75,26,12,9,93,66
