lr,w
0.23619811696735118,0.022118148855529984
0.13147918756909602,0.5484786318547236
0.12555101559094134,0.5823400491148933
0.11903396121026937,0.5660672365737518
0.16188536145806082,0.4146302557748926
0.3327965271537825,0.47789605480948155
0.3595436584001156,0.20143618786015885
0.2945935158928491,0.41180083628147557
0.16213980103601094,0.11682192532673066
0.19829060232632945,0.6571363318337347
0.0965020360517541,0.5272092843498991
0.223469703139616,0.6526174808760651
0.011577287329796071,0.08003970645420774
0.24768114213574158,0.3560651104202959
0.057490558933676765,0.3709199045463475
0.017421458663210227,0.21711619289423917
0.08394566622984168,0.38357025463029726
0.1865829006042127,0.46090169742022646
0.06417368337046117,0.2581312763867764
0.3093689923395193,0.09648663922873085
0.12787695739021845,0.03886246156836811
0.10856437031564414,0.03915729200395771
0.1556024183606159,0.14591689425482246
0.05153744405858784,0.035888176502324634
0.14453188149499901,0.4632358916755089
0.2232585006813489,0.5873966311949835
0.26524177899220236,0.3422433201787925
0.36010826820483444,0.0057827832221263925
0.0793676150583281,0.3005743475295472
0.2502433574420977,0.3462606597930078
0.16648544783895808,0.3318426091670276
0.12507074824741604,0.3127713939226829
0.3361457848169279,0.1357644699703318
0.30712398729493595,0.5913386605430733
0.017191654672165272,0.2780182482931911
0.1874949025611615,0.455068581623225
0.17323491109588007,0.40195573162990905
0.09222926366366464,0.264156978256981
0.30290536141820595,0.4552987116060523
0.020841613309083837,0.12615540770656034
0.22841718184381032,0.24050147634690783
0.17264483413039491,0.20712476955673678
0.010418439665987057,0.33105414077737805
0.03854979355718264,0.42007560427894486
0.018791373921880464,0.26033540602224303
0.08068618187107465,0.17738673370239202
0.33477987585816366,0.4963384929820425
0.233261462729385,0.35320838253422
0.2624618626386634,0.2873932054813479
0.024028679661256224,0.08006565544568621
0.11861458053490209,0.025987408695537388
0.34409097781551695,0.2222670529653786
0.152251926669177,0.18356444672762653
0.010359803617802107,0.30360052337957494
0.20405119300321878,0.5252510921222336
0.06602578962395637,0.5484194088987537
0.03232600767515396,0.4676310495776555
0.009113823039934032,0.2796227850649358
0.14214072359428775,0.38755727955815766
0.0048347411970333,0.22585278031739264
0.19696528363085375,0.5905224092253912
0.2551305696214863,0.6486386437292102
0.1677316287462086,0.6442019126075601
0.3211807477216654,0.4250533590882983
0.1128948245420108,0.28310802438434607
0.10539244923467131,0.30969509854958854
0.25533694481198355,0.40099075891248404
0.1761343201065913,0.5304983270195972
0.22095105703614884,0.4436373409182587
0.19056336814217587,0.0011675224210922137
0.013976396881074894,0.013742587646187607
0.1857631301590352,0.07540488760376796
0.26816969991824635,0.38469240143428063
0.17601308427732418,0.5441272952780434
0.35462394327548963,0.15618321949612654
0.35361212518609436,0.609461489263488
0.2793206100270848,0.4952704766965258
0.2832575346943394,0.5234004139612194
0.012770003686807556,0.5641668576714433
0.02323208645593066,0.18716526677325293
0.25634434634086867,0.22364920756555332
0.1822452443659078,0.3853352382094448
0.051910684802442264,0.03625682827550907
0.028409576004658807,0.31308283720615837
0.31305106805747623,0.26874215355562
0.29506357223677737,0.39026511872565806
0.2958879398275763,0.0473787568639862
0.3168519419401908,0.03832277169901271
0.009488760093114078,0.467520225188851
0.2779493551563454,0.16533764559593284
0.2617288724160614,0.10227129806535053
0.2248446912840304,0.261869855788922
0.2493239983666566,0.3561593688486534
0.26269614283466725,0.5772732147519288
0.29488039761424084,0.3537499859115238
0.11417115137049388,0.47696071993478106
0.0608013021772982,0.47010731086325774
0.012566534535162589,0.25324887368249926
0.3390190397470239,0.014977408828069182
0.18882963966887448,0.5247059091089982
0.037263107645371524,0.26036536366874924
0.22308481608591724,0.4370837188479334
0.06688291966485888,0.33478120998954547
0.01784401084270228,0.5402723990975493
0.02040210941667059,0.6400060043598251
0.05832864512887149,0.025154877118886688
0.3585770343053297,0.5759854596466009
0.2871277602123163,0.2758958412073092
0.19276549976518434,0.44472276146844036
0.11644498641273791,0.3074769027409706
0.0175937420859785,0.5493018814784147
0.12048749652172529,0.595668305650676
0.2648473984646103,0.6551838470538843
0.1583597809547259,0.13965704533079434
0.017589766238276447,0.1270900654479667
0.12838533815973524,0.5560977843387911
0.1347439781160385,0.1651140967942165
0.18766248048190312,0.15852780179796544
0.13725300055756856,0.33132548632605613
0.1290014476269604,0.33812067247664557
0.16288198418134292,0.2926238001519637
0.3166233780803801,0.43747384804920436
0.2806422722435491,0.533857066851177
0.16106489129043,0.11083778964054768
0.19543008252490765,0.6133099326092069
0.3161569016074952,0.09391485023658433
0.2635316720418605,0.30761553073148873
0.07109914923578602,0.43639037124204155
0.22634198642678022,0.2263886611659328
0.26090054681705416,0.6257951617334359
0.3476100044275591,0.40883458904126
0.28442762800104077,0.4157814043117899
0.18644795531664632,0.6391313996861847
0.2068463318921683,0.28104495616187
0.022948889302686834,0.10788175664740643
0.270792496072404,0.38275369102412404
0.3050557153502175,0.24849765038278285
0.24624674340930938,0.5886424868019301
0.09980229760440104,0.00749361656881194
0.12787478866926086,0.3114852233998495
0.14426291745103725,0.3856566591813096
0.14860533655082023,0.3351455421855037
0.1916089447014399,0.16731622943365115
0.28374055795257724,0.5657493922230197
0.15482566883015855,0.5272320284654299
0.06679886594246148,0.1254478524270024
0.2917134944497492,0.09389792348128337
0.29733574622668196,0.46991632910408976
0.2956198685777519,0.14536420080066917
0.11731188801886436,0.0032742465875893203
0.0858262020627194,0.11792015816650084
0.11082694346018666,0.0740096045019499
0.2809161931138286,0.14281652113939036
0.3318931150567804,0.17661323172622834
0.11450591498076045,0.13061877552872533
0.30657929533703054,0.6238773433956534
0.011574587664950698,0.00851355867751617
0.36205320296655713,0.4631602772989686
0.1747254800759682,0.5365942172848756
0.12236134038070126,0.5698907953873695
0.31352808805256777,0.2770264486314498
0.23148020188357232,0.32988788627010524
0.06472040970350167,0.3294890865753457
0.039685310572795285,0.1184115175760253
0.14428128209254695,0.02384845471796263
0.27537570080074614,0.475937615343502
0.2376796482948646,0.40583646647985067
0.3080088836958058,0.3216665041092329
0.28445059065420686,0.3955281894407655
0.014472917594289324,0.07587400804627054
0.2820798012061516,0.4340558044402104
0.2977320875543191,0.5349753221105864
0.022147782744628506,0.41865831864115605
0.069941665211301,0.20770133845701744
0.023758220293236498,0.4301078109975593
0.16664485249216457,0.5048169662773073
0.08910791613704239,0.5006132661576645
0.3266152418895526,0.018931087768470953
0.0010937417308332566,0.6052119968583702
0.32557624347560155,0.034917683398282204
0.33485960616339266,0.5359272711932328
0.2226135815147943,0.3531460822182406
0.0577605102332546,0.5073187096177878
0.020315756447753134,0.6094251375955784
0.2028862718050059,0.6142464127175876
0.10843551435705018,0.11276808030581295
0.1896717121660749,0.5900874993382548
0.26691629641526377,0.5538454371225991
0.20444607079420196,0.03407094329685166
0.0513311932426424,0.6013977712120627
0.3364735892379814,0.5942192419216841
0.21038682502150446,0.4408115524273516
0.2555737439815624,0.16749383193729048
0.2900169759393064,0.6035943180748968
0.3540416072749191,0.42152426251506053
0.0276739990869058,0.3977664781941745
0.188714260416937,0.2935962931910386
0.08925292121215908,0.40587117087634106
0.30016358427888346,0.21526832747440525
0.07583657011483799,0.37157110614558087
0.17135565141836526,0.5892492077693824
0.1494041406126721,0.6265229683161422
0.20635119705325705,0.08554382341950761
0.17012382337865378,0.057480952398691706
0.2696068897198525,0.4910521068996671
0.07293878802281366,0.5178345393066004
0.23787188803293968,0.2533332889537653
0.24564633453447757,0.45660422758294744
0.04393328109497856,0.4587369185464567
0.0022547987997465894,0.03588194948072557
0.34065226574223056,0.0968798533600142
0.186110897782715,0.040092481900983135
0.3281810068185238,0.06680178205965062
0.14799071169381797,0.30454564852196947
0.13914255390047506,0.22704064516565411
0.15682331529626417,0.3800054764430772
0.23306363889854068,0.26277467285170936
0.215391657464745,0.5142919608263891
0.1450362803028318,0.6105734209218145
0.07405343394406709,0.09611226031507064
0.01349354536375979,0.1056589687139413
0.3124475590054556,0.5760178730324728
0.2549583850504537,0.41081281534007913
0.2184194249851112,0.1429779664479392
0.27949074784170175,0.48527345215878587
0.06603618460457401,0.40015128717763665
0.1602993120870536,0.025058752038065155
0.15135402363692432,0.2552403049258342
0.33231075954845773,0.2702653525056778
0.32226456392709196,0.009276323146259846
0.1883475953271974,0.4610528338064229
0.1661542966061548,0.04348855778900124
0.12496865129197947,0.533042499673756
0.18495076752107606,0.5483580539237964
0.059193228097106004,0.18698594079663308
0.1230886457674632,0.24400985722067292
0.15814053935507205,0.3618982969016157
0.09095784060594472,0.05343053637362992
0.13549069743247108,0.15449878674041548
0.18900874770709128,0.5988711651293654
0.03319660127188767,0.5412478371488776
0.10336350252868466,0.12702028354806907
0.14498505232844575,0.4583587699814035
0.16736384594080772,0.4367154276512461
0.02353658829083089,0.3225497265000024
0.3312412832158583,0.20258449458605793
0.33126289031110495,0.188629754728696
0.12472187818825366,0.41125510947231203
0.34771219518107976,0.020104929448978726
0.3315158617173271,0.3325969452263779
0.25774543143511736,0.17338315617557354
0.34301664183973785,0.6017218760737089
0.3638828937816436,0.15780995039429888
0.1432771359784743,0.156723914550328
0.22213714867854548,0.049221075662372944
0.2925454471947953,0.3822108810640931
0.006970814119600309,0.14418361043646408
0.14153356580470042,0.17563185963165215
0.003182032523349537,0.3379803316917765
0.2768403623777604,0.20302709516126388
0.3206548638885846,0.5255776533324219
0.3434784300977237,0.03298654225513401
0.08675641911734072,0.2074276147989573
0.01800795417235135,0.19191345248561056
0.028558156303937075,0.031444673497601126
0.2790322933673011,0.3415899254535801
0.07781674335389897,0.16236856579037132
0.23460472574372565,0.20375012183752772
0.1386281531190699,0.19961429647709095
0.22243215284016946,0.11775183780137295
0.2764887727717902,0.6183009764213895
0.19002568148885088,0.21971424007162835
0.11986217823515227,0.1528059337212828
0.21345363308181634,0.4137740444750945
0.18092692699825141,0.39868580511784607
0.127890237261918,0.11686888810185608
0.19236674573888274,0.03348548740403354
0.03721292748624871,0.26601509520161787
0.05511847606491516,0.3498860172611162
0.28332567914950957,0.2280591086436192
0.1314028122918425,0.22221698214049926
0.06100337612358374,0.3162808411321998
0.18109434313151493,0.06277729191855264
0.009570696781470071,0.5296724023274328
0.05765491165490359,0.48369871092255473
0.34887412914787336,0.2742573383811181
0.12394005567694712,0.127319520194594
0.1532755140283429,0.6044361406670562
0.3509425937063527,0.3460865168828888
0.2672325695108921,0.2886408632106015
0.3600542182977082,0.2793186179556062
0.0547531534880172,0.19058944677224587
0.13004485046352107,0.27667681791856796
0.014670023507141361,0.018401200735604317
0.09751224604439536,0.3247464068172494
0.12867643602906753,0.02926536672283184
0.35528161604551184,0.6014726497292879
0.02482131875090668,0.15912728036627075
0.21379680138489068,0.4759156004923346
0.05853917534344687,0.571585225098436
0.25308660650755777,0.10807180578239327
0.21883748014292798,0.46848280867940545
0.293706172262972,0.1794518885215067
0.1319250632690523,0.6075031156066713
0.3247723970459505,0.21784460508835338
0.20921818754397514,0.0428316561228812
0.26477251121849077,0.030754133988881688
0.11565862211788072,0.6019639665353038
0.021958930329342638,0.634619290542482
0.018599119237533338,0.5606984236855009
0.10555839712509452,0.39844834478865926
0.3452154373041507,0.03335558736615023
0.351145055833652,0.14067437226114238
0.29550746369285613,0.559434165517074
0.09388688608028539,0.3098258190127847
0.17126973263370282,0.0357839926528153
0.018878775041158157,0.3287475642478463
0.3539910872196837,0.4587691099490118
0.13656143935682488,0.6146617852909658
0.21929243048196953,0.061536137433469286
0.342337569171127,0.21205211154557493
0.042057143170292875,0.21383054385506375
0.2314419652191488,0.19460978515425495
0.24042536689941932,0.4391121427934356
0.2722239520912755,0.6001843551844208
0.3613066549541889,0.2636040996359567
0.22024219622063995,0.1356757273575994
0.211853749124894,0.6488988459538819
0.2742647752454999,0.2741273260145941
0.1707058221644667,0.43818109800479293
0.3100441145414079,0.440945222486025
0.04990371870794056,0.12852269022442736
0.017330620042750672,0.12010418006463097
0.19061963308518712,0.0919912445353946
0.3222527744488754,0.5676486313074026
0.021877984617802392,0.28446403714600554
0.24459291681447806,0.537364802095935
0.23587483100366619,0.157397652895644
0.29971658983943716,0.2710233881693872
0.23141394087146325,0.6522337842875853
0.3601458180691081,0.11076707019403222
0.30316857417644016,0.44311763468771925
0.1769145913070851,0.12543300842017188
0.0350097533402791,0.3999153033420293
0.14798702356591775,0.36750004426461164
0.32945699471507034,0.46446607909589654
0.3506286299868296,0.15919752232194007
0.006536345799274276,0.5746758849873058
0.0667742682784791,0.47648097347318913
0.044300493401805814,0.3568516522509019
0.30810560887629823,0.45255814525184473
0.17708178312091574,0.5611594519082788
0.06789474906986832,0.6496579278316236
0.2123605375699985,0.2718604186584244
0.3205750851235076,0.34167924378946474
0.12511033805047714,0.0955757459207497
0.16991085539839668,0.41691605086160793
0.01877507912594845,0.41430669481576043
0.09614003199302404,0.1374665810771482
0.326997647634814,0.32281426902361243
0.1766846645209198,0.40232851923571683
0.23844068445766536,0.15435690959732767
0.08296915045650657,0.14473686633433722
0.3341935042845554,0.33484773721607786
0.3462241577991961,0.2074940336207848
0.26516885921389355,0.4468631353132524
0.015001579120308306,0.542317129057725
0.29608651283090415,0.051732458689695685
0.11908707025915671,0.21031326882204293
0.28046681632085435,0.36555616812761316
0.18960797515230443,0.09008529090248248
0.027739901882129322,0.47371925423640837
0.3377630895503962,0.3836721107122592
0.025355502350703392,0.4942736473893359
0.27612231358194694,0.32815409541320634
0.2870666890800685,0.6215655511093419
0.2912529183858647,0.3389107844005596
0.04605873125387661,0.17049866726561233
0.29629180269907235,0.5587446873849096
0.3369511699615922,0.09097932350798466
0.3090007760417449,0.6022947490313117
0.25731848921672634,0.478969640154031
0.027997737729921358,0.11570708677040062
0.16682717502580835,0.10841011763004395
0.1753774386375673,0.027015419310118652
0.26853186722869443,0.39636723395180407
0.17191860659900549,0.5752698555191709
0.24575292394359896,0.08323894826536742
0.10759229347449493,0.12254644877944952
0.32034199537527824,0.22155198031953352
0.0041527508003140695,0.6391802503293451
0.18181739591957533,0.43486608152995593
0.32258484328203474,0.6174722602889706
0.16353638177691646,0.2201624305842025
0.0347710778316403,0.2613630051880905
0.12925171384744805,0.407093797091801
0.15285425543551381,0.48232066562924275
0.27181710209021903,0.11606370578405259
0.15194876249169711,0.26409829620854464
0.3313638364100737,0.020727065867459586
0.13416474004585768,0.30025218966204487
0.0867522505226273,0.31030768285983995
0.21122381068571716,0.4373311634462637
0.13288855277083633,0.12585590252249876
0.2286234668402458,0.05889478337047315
0.1627454499008641,0.11659326356825647
0.280944876193926,0.019569952632647842
0.08777748207822493,0.44825251932002147
0.08976417226357894,0.571849538273811
0.31968040047721574,0.07844393338482573
0.23737658727319483,0.18984713815864857
0.3256043297164819,0.5555372076057498
0.054140931117986235,0.2461497756245521
0.2989507917351289,0.4805508562952567
0.12125115536552139,0.28317568090356876
0.1601884272763146,0.20542879937942943
0.09299369628758919,0.41833656806956265
0.3637995721582273,0.04781884639260051
0.1431900326516454,0.3451567527385421
0.01891076838776982,0.40163498338365894
0.2502037261159101,0.5256005872955117
0.1417283535412967,0.07519355152936068
0.15093245402149513,0.6538672138950241
0.2335346390767156,0.08541391965779538
0.0997944310905476,0.46354591374360804
0.13137947713509873,0.2798975262594731
0.05371833832154119,0.5102227576168392
0.29523729421311945,0.47480480309323436
0.27024682045805715,0.034277409527636526
0.33329856552828246,0.5434516251651815
0.25373809111381074,0.07572866507043328
0.25725840013903645,0.3015055295766039
0.10478628205399282,0.6350555590104577
0.08206842425019685,0.6211411693375583
0.20367323561538322,0.4716308234948064
0.11648273497582672,0.0035920095345132437
0.30923808080563786,0.12475815008947332
0.21710488872194345,0.3404523067624146
0.23868428741971354,0.44029742445549447
0.04246573962012047,0.04038888573422954
0.33099916071427243,0.136383677206465
0.0011990730913395403,0.05406002689360313
0.08102466380395304,0.009676899259783201
0.26702526169389323,0.24534041341697146
0.07441027693245521,0.11298419713189332
0.3506394139358913,0.562058443040422
0.1524838630034922,0.25560429804046597
0.2535920238415013,0.19351145800485237
0.29093727601345837,0.08002660920731428
0.24154037921341667,0.2722279921168731
0.10987065708253692,0.17031625732456893
0.35908138542853885,0.2638099714406715
0.005551654148336762,0.49074892415557547
0.06738661024821296,0.5758094170114701
0.1045425631093677,0.10979200278630237
0.012977237800669816,0.5016334332652018
0.17606746417507432,0.040333990850256074
0.3129614404055466,0.607946935606516
0.3169298900623973,0.4071047611787337
0.29670272943717996,0.37221126311172925
0.25161359686081364,0.4363885806848356
0.05172811988071186,0.347595920757141
0.27740204975117766,0.46002438144669705
0.2548733547338595,0.10677531882878964
0.12923958513826014,0.4926244831827177
0.21369954381197542,0.15102865953221828
0.11497634055459931,0.14786175118094352
0.07830843664256797,0.2597743525727487
0.3356209631064094,0.30521323346842216
0.3600645271302611,0.1887943201984964
0.08417244887903129,0.2627732408947546
0.0601320806986502,0.43873716257085
0.20093677121991543,0.5334647583312228
0.31658711384209853,0.29773295689501145
0.32043843497202645,0.5515532627139274
0.31770756395975197,0.5309000557308134
0.015314123658562103,0.34632325769365446
0.24567333118114443,0.21422620063370937
0.3102862304144063,0.012885475138041745
0.00323071845045727,0.2865759034758849
0.295769283380077,0.09583325484916812
0.3390035129570413,0.3705822693260395
0.22038082408065296,0.08315516311581472
0.18509142294762285,0.5453640250035646
0.10099932092799929,0.4503294130252811
0.14144930904036399,0.05302510865333869
0.29944568109650666,0.5672949922318963
0.36297513956554317,0.14423022489181886
0.0382472140997348,0.5442001345969095
0.3273099565587939,0.6133550073962228
0.09139452333698739,0.5234924355457221
0.04823499270568073,0.28753020247375416
0.31603487824334897,0.13704106857322204
0.030671602977059752,0.5340524296150367
0.007944329162515362,0.3545974430337358
0.08425558917918644,0.23518136369559176
0.0448870053909778,0.06729430576151174
0.36411973431253897,0.48429336392506944
0.17749758564897192,0.25648202289790795
0.03703480533602221,0.023600220515334322
0.3370590551454774,0.2927378010857905
0.35556475489797074,0.4902572939701115
0.02337522506173573,0.0225243392384423
0.10298716936172715,0.5272399362581226
0.32892718206382787,0.462142235676182
0.09452020460413638,0.4190640071649452
0.010646818085339774,0.3176043947487267
0.23091755791924767,0.18984805752597742
0.1362959524917447,0.21458154578329833
0.24462113576652303,0.4130335924917417
0.018953009623959117,0.2399382299707184
0.11833553627171887,0.26067742699317625
0.05303268585552124,0.2347423553291975
0.342452761131282,0.581558383854641
0.3627276475227161,0.15554436085532541
0.25292277439600797,0.4122964965037435
0.06823869881498297,0.1330681892370143
0.1937529173408309,0.5357487362307952
0.35398414617093327,0.512537426723677
0.23796362827525164,0.5354809904291622
0.2882870009851846,0.48757692267035757
0.23473558909240952,0.3443708207924402
0.14904479348573488,0.3042735364211458
0.2795737290069999,0.1220173993065813
0.20436921875281377,0.5040665656979377
0.2893514588070695,0.579496789508086
0.09636281684092787,0.28045381147135556
0.06290535075006835,0.07075486779568428
0.18760988244765303,0.17844048350737698
0.021127043529827534,0.20883748633996813
0.1632807424890026,0.5363489431124041
0.04399941365986098,0.5414870849605202
0.19328374954085872,0.4006931047515343
0.13407299958262164,0.10951901376818922
0.1276176807182493,0.4355039071630496
0.16044461241482474,0.4299108729025402
0.12461755198568797,0.5841274256048787
0.23294309019724452,0.5041667481001695
0.2754700119683488,0.5148822198038615
0.2527529811910252,0.4157962308336348
0.11759002294909612,0.5968083694920673
0.16054666063867382,0.27701532188384365
0.17913350534464084,0.17588688485251136
0.0913840316864863,0.11225914243193384
0.15364836195173004,0.24503798800303206
0.08167543879154755,0.43641420288969046
0.23613745744263467,0.5185588341439371
0.17217528002075252,0.38703227124636075
0.3198799940083433,0.4277192307091238
0.04511781544594462,0.18958912048603904
0.25955125991190253,0.6259518951903866
0.2458763319884147,0.2867855498798409
0.05061057563338292,0.3567867666461211
0.1222411319021123,0.032816588309222364
0.19720304846069175,0.10985593255317516
0.06534931633177568,0.05856780009228835
0.1276326565749138,0.21035333973376322
0.07488925494198378,0.6401806819754918
0.19101454405476706,0.6239801454898993
0.27402810123664306,0.04804091301413329
0.2192312768729315,0.2706219974173772
0.032199996056010975,0.09555733100899513
0.21351128697465863,0.3273773177240484
0.20872181628520348,0.013764476059788486
0.07062866275902403,0.17497380202553003
0.3299303077455953,0.35612744416460906
0.19308197190463863,0.2310504935567565
0.09915440719425297,0.46359150946963534
0.20883931314809717,0.2792303113926929
0.20037388958774205,0.07256737996817307
0.022864922882734437,0.4009716028307996
0.23809469667785318,0.6313833644708909
0.11920708277379713,0.04486949680375577
0.2652394593226295,0.12680509903735593
0.271230867533188,0.10793063070867161
0.324668801702809,0.24567781668915542
0.1753317755956903,0.5926709972259047
0.287861799473658,0.33695014217659547
0.19401190296391319,0.15593083598299165
0.18260929136300738,0.4607640300907024
0.23980635270081527,0.2733339730505874
0.26675504623327834,0.27088490124013553
0.19183433852659454,0.20685604457518264
0.22982546425303388,0.1414895198016594
0.26502505644662494,0.23429598182421404
0.3553436645688057,0.38631508115464375
0.29307088939159714,0.03896916162229589
0.3065055990715162,0.41801508411775945
0.3148118081486425,0.25835026267703953
0.1896171694039959,0.24908240196746126
0.08228523878119684,0.3740918098587198
0.3067261180083157,0.1328515111189679
0.10423676610879196,0.20793959841378426
0.032849852605075704,0.18342048437596353
0.20925598448391372,0.4433942292189837
0.23596029496325127,0.4528175487381969
0.252729119079369,0.1412594302858272
0.0022771563304166075,0.34245114600617516
0.19393767444437982,0.5738472897150391
0.22271949059275226,0.13146774753654494
0.06289433456497064,0.35527546589555553
0.19429680063072693,0.39731871636533184
0.21086707552051268,0.03847351842735352
0.11659088407012867,0.5417223335194036
0.27994450965865275,0.3182078687680184
0.06969600305487017,0.6254696620427052
0.11337360637076793,0.030753636225087613
0.007332781683697912,0.4908756000635592
0.33839433483824843,0.014672835793297485
0.3085340358936003,0.2822601790098824
0.04713777738833895,0.41300449674509315
0.13528586390853248,0.27945086016957077
0.19566924435556593,0.3015211609036629
0.12299754657941032,0.1825195072557291
0.3245833386965128,0.5960020755265436
0.11998529023989919,0.2760127196133528
0.22575509527328413,0.45362341227866015
0.3612991679719573,0.0904068788882527
0.290754234270216,0.28378604400209073
0.23563379848353466,0.4582950807196991
0.010628833858977324,0.45171922972126644
0.049991165822491204,0.31239250813022207
0.2355872484276659,0.3559051039392454
0.26396741132032486,0.5037346174380248
0.2976966204484762,0.4927661130774385
0.1899611518873505,0.6421083184957529
0.1242129802143008,0.1367392914341353
0.28220680470909953,0.27006538140793157
0.0931745871846639,0.1450360120239576
0.1483975096338488,0.15711434270206967
0.1284690223169081,0.4681540344246224
0.21396130796620408,0.2129130951414181
0.23542747804888953,0.03130259600491043
0.15134321739752002,0.14347402683166863
0.3183510265272949,0.2569096050476261
0.20797164145734953,0.3927958539285402
0.012951481070292098,0.17679836912824035
0.36390599613018737,0.2593948859521258
0.2291529142964539,0.2592196746970456
0.10694831705575342,0.1006562906000293
0.272545512089073,0.5130784467623358
0.034834985628369806,0.42561729261102327
0.045937854954958245,0.025999866753160333
0.11633563163456448,0.2397958526641677
0.3473371044338842,0.15566627688477605
0.08352494745983183,0.25075865243297385
0.34605486820355996,0.6138470033958187
0.17045176421275157,0.3610277813059196
0.07074060643862957,0.3602358208692543
0.28836447768835693,0.2841721981620401
0.1784301594883026,0.5110033038098887
0.33276380685926454,0.3682884624303034
0.3396774359173965,0.29189091337503037
0.26509980978916203,0.22672073820439714
0.32388227164419336,0.6156158553008462
0.12749192345397517,0.33809576557049775
0.10322212642898676,0.03364301106088456
0.06722431864829075,0.6437810380815261
0.27582667051344045,0.6548761203915995
0.006606094759961503,0.23994865885675798
0.0006864621977591628,0.40262147013553423
0.120634600893992,0.21419580596437363
0.05934984862230478,0.3028521078198667
0.12097166098584339,0.47923058418114317
0.312930021883113,0.19232051048590357
0.008111436061859876,0.33678807217986745
0.2195262468725144,0.6227075438713157
0.22322364177555848,0.6056945116135498
0.06787642770264335,0.3854140436734111
0.13281093618887146,0.2195490601549886
0.12666485536652736,0.16726156135792686
0.10568487282341721,0.12023831089421529
0.2511266660571831,0.4315981486692985
0.31151954420027983,0.614583736462296
0.240204811503307,0.10882207863795516
0.06412534874933579,0.5997543988235606
0.21950023031180962,0.19110962609586304
0.14716313934154573,0.6389297153437562
0.2470190496234622,0.21600591412584727
0.14399088179453784,0.6099209282484078
0.053017885056260886,0.5145221824582461
0.009390303881094273,0.007561085939599868
0.2719307407004627,0.2933374397078198
0.3490860425123217,0.4008844213982552
0.3157044970101634,0.30979722019928485
0.13444801301169454,0.3652052373601183
0.2892670649156379,0.1533424179367055
0.03980195172924658,0.06675729900125976
0.2605345697428394,0.4323340564954193
0.3567561972826455,0.6355441398767083
0.10488176796987865,0.019629359323083143
0.24995242194350115,0.22156333816738188
0.2712276550062388,0.42462292729064594
0.09393875477525221,0.4331593068636618
0.036225628544375166,0.22562487584337254
0.04557539380088898,0.41501149883013505
0.3409039325883041,0.35982087186393563
0.2839765141476957,0.01587019689180346
0.3409983760083994,0.28918326160366803
0.1272023796483301,0.28407618798864515
0.11999149392896977,0.009212828696619612
